RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,02206,David Toms,3.519,95,27
2,0,08793,Tiger Woods,3.533,53,15
3,0,27649,Brandt Snedeker,3.561,146,41
4,0,06004,Stephen Ames,3.576,118,33
4,0,21806,Paul Gow,3.576,118,33
6,0,21731,Freddie Jacobson,3.577,186,52
7,0,06522,Ernie Els,3.591,79,22
8,0,23353,J.J. Henry,3.600,144,40
8,0,22378,Trevor Immelman,3.600,90,25
10,0,10425,Jay Williamson,3.607,101,28
11,0,02239,Scott Verplank,3.611,130,36
12,0,22046,Geoff Ogilvy,3.613,112,31
13,0,06527,Steve Stricker,3.621,105,29
14,0,12660,Jesper Parnevik,3.625,174,48
15,0,06373,José María Olazábal,3.632,69,19
16,0,24357,K.J. Choi,3.633,109,30
17,0,01810,Phil Mickelson,3.645,113,31
18,0,01132,Mark Brooks,3.650,73,20
19,0,22913,John Rollins,3.652,168,46
20,0,20628,Arron Oberholser,3.656,117,32
20,0,02214,Kirk Triplett,3.656,117,32
22,0,07363,Craig Bowden,3.667,165,45
22,0,26360,Bubba Dickerson,3.667,88,24
22,0,23497,Tag Ridings,3.667,99,27
25,0,21805,Harrison Frazar,3.675,147,40
26,0,07223,Brian Bateman,3.679,103,28
27,0,01142,Bart Bryant,3.686,129,35
27,0,01388,Robert Gamez,3.686,188,51
29,0,10117,Bob Heintz,3.690,155,42
30,0,20766,Padraig Harrington,3.692,96,26
30,0,20691,Greg Owen,3.692,192,52
30,0,22293,Heath Slocum,3.692,192,52
33,0,23614,Rich Beem,3.696,170,46
34,0,21633,Steve Allan,3.700,111,30
34,0,24924,Bill Haas,3.700,185,50
36,0,27120,Troy Matteson,3.706,126,34
37,0,23638,Brendon de Jonge,3.707,152,41
38,0,01945,Kenny Perry,3.711,167,45
38,0,07749,Brett Quigley,3.711,141,38
40,0,23322,Brett Wetterich,3.714,104,28
41,0,23788,D.J. Trahan,3.720,186,50
42,0,08075,Jerry Kelly,3.721,160,43
43,0,01928,Corey Pavin,3.723,175,47
44,0,23135,Tim Clark,3.724,108,29
45,0,10423,Mike Weir,3.725,149,40
46,0,27095,Nick Watney,3.735,183,49
47,0,24781,Hunter Mahan,3.737,142,38
47,0,26289,Boo Weekley,3.737,142,38
49,0,21753,Brian Davis,3.738,228,61
50,0,20127,Chris Riley,3.743,131,35
51,0,20572,Rod Pampling,3.744,161,43
52,0,25190,Jeff Quinney,3.745,191,51
53,0,20098,Stuart Appleby,3.750,90,24
53,0,24925,Jonathan Byrd,3.750,120,32
53,0,25686,Jason Dufner,3.750,210,56
53,0,01381,Fred Funk,3.750,120,32
53,0,10809,Jim Furyk,3.750,120,32
53,0,21949,Joe Ogilvie,3.750,225,60
59,0,20105,Jeff Gove,3.754,244,65
60,0,12705,Cliff Kresge,3.755,199,53
61,0,22371,Aaron Baddeley,3.757,139,37
62,0,20574,Mathew Goggin,3.759,203,54
62,0,24140,Sean O'Hair,3.759,203,54
62,0,02246,Duffy Waldorf,3.759,109,29
65,0,27141,J.B. Holmes,3.761,173,46
