RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,01810,Phil Mickelson,4.304,297,69
2,0,08793,Tiger Woods,4.358,231,53
3,0,24507,Jason Bohn,4.375,245,56
4,0,01161,Mark Calcavecchia,4.396,422,96
5,0,20572,Rod Pampling,4.404,458,104
6,0,20472,Alex Cejka,4.413,353,80
7,0,06567,Vijay Singh,4.414,490,111
8,0,24502,Adam Scott,4.419,327,74
9,0,24781,Hunter Mahan,4.427,363,82
10,0,06522,Ernie Els,4.443,271,61
10,0,25345,Carl Pettersson,4.443,542,122
12,0,01941,Tom Pernice Jr.,4.454,481,108
13,0,01766,Billy Mayfair,4.457,419,94
14,0,21949,Joe Ogilvie,4.459,437,98
15,0,20645,John Senden,4.467,469,105
16,0,25900,Lucas Glover,4.469,362,81
17,0,24140,Sean O'Hair,4.480,439,98
18,0,23353,J.J. Henry,4.494,400,89
18,0,23325,Vaughn Taylor,4.494,373,83
20,0,22371,Aaron Baddeley,4.495,409,91
21,0,24357,K.J. Choi,4.500,378,84
21,0,20859,Anders Hansen,4.500,180,40
21,0,21961,Charles Howell III,4.500,369,82
21,0,10733,Kent Jones,4.500,441,98
21,0,06527,Steve Stricker,4.500,324,72
26,0,23613,Rich Barcelo,4.506,374,83
26,0,25396,Kevin Na,4.506,374,83
26,0,27770,Camilo Villegas,4.506,383,85
29,0,01677,Tom Lehman,4.508,284,63
30,0,27120,Troy Matteson,4.510,460,102
31,0,01320,Bob Estes,4.511,406,90
31,0,24924,Bill Haas,4.511,424,94
33,0,02206,David Toms,4.513,361,80
34,0,26951,Johnson Wagner,4.515,447,99
34,0,23349,Charles Warren,4.515,447,99
36,0,23135,Tim Clark,4.516,280,62
37,0,25892,Steve Wheatcroft,4.521,321,71
38,0,28158,Steve Marino,4.527,498,110
39,0,06595,Kevin Sutherland,4.532,349,77
40,0,21350,Ryuji Imada,4.533,485,107
41,0,22806,Doug LaBelle II,4.539,522,115
42,0,21209,Sergio Garcia,4.541,336,74
42,0,23621,Rory Sabbatini,4.541,386,85
44,0,01024,Billy Andrade,4.543,427,94
44,0,08075,Jerry Kelly,4.543,418,92
44,0,21878,Mark Wilson,4.543,427,94
47,0,23108,Matt Kuchar,4.544,409,90
48,0,23614,Rich Beem,4.548,382,84
49,0,06621,Joe Durant,4.549,464,102
50,0,24912,Will MacKenzie,4.550,505,111
51,0,22892,Jason Gore,4.554,419,92
51,0,02104,Jeff Sluman,4.554,255,56
53,0,10885,Robert Allenby,4.557,401,88
53,0,20628,Arron Oberholser,4.557,278,61
53,0,28475,Jeff Overton,4.557,319,70
56,0,01707,Steve Lowery,4.558,392,86
57,0,20160,Charlie Wi,4.564,461,101
58,0,07749,Brett Quigley,4.566,379,83
59,0,10117,Bob Heintz,4.567,411,90
60,0,20498,Briny Baird,4.568,539,118
60,0,24449,Parker McLachlin,4.568,402,88
62,0,20229,Stewart Cink,4.571,416,91
62,0,24361,Pat Perez,4.571,320,70
62,0,23322,Brett Wetterich,4.571,448,98
65,0,10809,Jim Furyk,4.573,407,89
65,0,20105,Jeff Gove,4.573,503,110
67,0,22348,Nick O'Hern,4.574,311,68
68,0,01948,Tim Petrovic,4.575,485,106
69,0,20378,Mathias Grönberg,4.577,476,104
70,0,12716,Charley Hoffman,4.580,458,100
70,0,12705,Cliff Kresge,4.580,545,119
72,0,12652,Cameron Beckman,4.582,417,91
72,0,11032,Frank Lickliter II,4.582,449,98
74,0,01381,Fred Funk,4.583,275,60
75,0,22293,Heath Slocum,4.585,486,106
76,0,08375,Paul Stankowski,4.587,211,46
77,0,02036,Jim Rutledge,4.588,234,51
78,0,28486,Michael Putnam,4.591,404,88
79,0,19972,José Coceres,4.593,271,59
79,0,21805,Harrison Frazar,4.593,395,86
79,0,10423,Mike Weir,4.593,372,81
79,0,10425,Jay Williamson,4.593,248,54
83,0,24925,Jonathan Byrd,4.594,317,69
83,0,01797,Rocco Mediate,4.594,317,69
85,0,08123,Jeff Brehaut,4.596,262,57
85,0,01249,John Daly,4.596,262,57
85,0,01313,Steve Elkington,4.596,409,89
88,0,20157,Retief Goosen,4.600,230,50
89,0,23718,Nathan Green,4.602,543,118
89,0,12660,Jesper Parnevik,4.602,405,88
91,0,29718,Anthony Kim,4.604,419,91
91,0,26679,Kevin Stadler,4.604,419,91
93,0,23983,Luke Donald,4.605,373,81
94,0,29476,Kyle Reifers,4.606,304,66
94,0,12602,Dean Wilson,4.606,479,104
96,0,20433,Mark Hensby,4.608,364,79
96,0,02101,Joey Sindelar,4.608,341,74
98,0,24980,Scott Gutschewski,4.609,295,64
99,0,22405,Justin Rose,4.611,166,36
100,0,21633,Steve Allan,4.612,309,67
100,0,21753,Brian Davis,4.612,452,98
100,0,06643,Paul Goydos,4.612,309,67
100,0,21959,Ted Purdy,4.612,475,103
104,0,24358,Robert Garrigus,4.617,494,107
104,0,01724,Jeff Maggert,4.617,434,94
106,0,07363,Craig Bowden,4.618,351,76
106,0,24490,George McNeill,4.618,411,89
106,0,27933,John Merrick,4.618,411,89
109,0,01945,Kenny Perry,4.622,416,90
109,0,23623,Bo Van Pelt,4.622,513,111
111,0,24138,Ian Poulter,4.623,282,61
111,0,20127,Chris Riley,4.623,245,53
113,0,22913,John Rollins,4.624,467,101
114,0,08537,J.P. Hayes,4.625,481,104
115,0,02246,Duffy Waldorf,4.627,310,67
116,0,08881,Tripp Isenhour,4.628,398,86
117,0,20623,Gavin Coles,4.630,426,92
117,0,24024,Zach Johnson,4.630,338,73
119,0,25273,Andrew Buckle,4.633,366,79
119,0,19846,Brian Gay,4.633,505,109
121,0,01706,Davis Love III,4.634,380,82
121,0,26289,Boo Weekley,4.634,431,93
123,0,21731,Freddie Jacobson,4.635,394,85
123,0,21470,Daisuke Maruyama,4.635,394,85
125,0,02239,Scott Verplank,4.639,334,72
126,0,25686,Jason Dufner,4.640,464,100
127,0,20850,Daniel Chopra,4.641,543,117
128,0,07223,Brian Bateman,4.642,246,53
128,0,25804,Bubba Watson,4.642,376,81
130,0,23788,D.J. Trahan,4.643,534,115
131,0,26882,Michael Sim,4.648,251,54
132,0,12714,Chris Tidland,4.649,265,57
133,0,20634,Peter Lonard,4.650,372,80
134,0,01577,Lee Janzen,4.651,293,63
135,0,11123,Chris Couch,4.654,377,81
135,0,23638,Brendon de Jonge,4.654,363,78
135,0,26881,Jarrod Lyle,4.654,363,78
138,0,01388,Robert Gamez,4.655,405,87
139,0,08931,Glen Day,4.656,447,96
140,0,06004,Stephen Ames,4.659,382,82
141,0,26420,Richard Johnson,4.660,452,97
141,0,23497,Tag Ridings,4.660,247,53
143,0,20104,Ken Duke,4.664,555,119
144,0,27141,J.B. Holmes,4.667,392,84
144,0,23320,Ryan Palmer,4.667,462,99
146,0,27649,Brandt Snedeker,4.670,467,100
146,0,02223,Bob Tway,4.670,495,106
148,0,06251,Chris DiMarco,4.671,369,79
148,0,22378,Trevor Immelman,4.671,341,73
148,0,27095,Nick Watney,4.671,383,82
151,0,21660,Jason Schultz,4.672,299,64
152,0,12782,Tim Herron,4.673,500,107
153,0,06515,Shaun Micheel,4.675,374,80
154,0,21806,Paul Gow,4.676,318,68
155,0,07457,Steve Flesch,4.677,463,99
155,0,20574,Mathew Goggin,4.677,463,99
157,0,12510,Chad Campbell,4.684,445,95
158,0,10860,Justin Leonard,4.685,431,92
159,0,01142,Bart Bryant,4.687,464,99
159,0,20382,Stephen Leaney,4.687,389,83
161,0,19803,Ryan Armour,4.689,497,106
162,0,02214,Kirk Triplett,4.691,380,81
