RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
53,0,21961,Charles Howell III,159.2,2070,13
54,0,10885,Robert Allenby,160.0,1440,9
54,0,01810,Phil Mickelson,160.0,1440,9
56,0,12705,Cliff Kresge,163.6,1800,11
57,0,01677,Tom Lehman,164.0,1476,9
58,0,06581,David Sutherland,164.3,1314,8
59,0,01035,Tommy Armour III,164.6,1152,7
59,0,20157,Retief Goosen,164.6,1152,7
61,0,20095,Carl Paulson,165.3,1818,11
62,0,24502,Adam Scott,165.6,828,5
63,0,06251,Chris DiMarco,167.4,1674,10
64,0,06809,Bob Burns,168.0,1512,9
65,0,06575,Dudley Hart,169.7,1188,7
66,0,20098,Stuart Appleby,170.0,1530,9
67,0,20574,Mathew Goggin,172.0,1548,9
68,0,23036,Chris Anderson,172.8,1728,10
69,0,06573,Brandt Jobe,173.3,1386,8
70,0,01157,Tom Byrum,174.6,1746,10
71,0,06332,Neal Lancaster,175.1,1926,11
72,0,06004,Stephen Ames,178.0,1602,9
73,0,20029,Notah Begay III,180.0,1620,9
73,0,01378,David Frost,180.0,1440,8
73,0,12782,Tim Herron,180.0,1800,10
73,0,25450,Ty Tryon,180.0,900,5
77,0,01724,Jeff Maggert,182.3,1458,8
77,0,02206,David Toms,182.3,1458,8
79,0,21806,Paul Gow,186.0,1116,6
80,0,12652,Cameron Beckman,186.8,1494,8
80,0,06643,Paul Goydos,186.8,1494,8
82,0,02002,John Riegger,187.2,936,5
83,0,06034,Marco Dawson,189.0,1512,8
84,0,01945,Kenny Perry,194.0,1746,9
85,0,20566,Kaname Yokoo,194.4,972,5
86,0,20094,Jonathan Kaye,198.0,1584,8
87,0,12660,Jesper Parnevik,200.0,1800,9
88,0,01797,Rocco Mediate,200.6,1404,7
89,0,07223,Brian Bateman,201.0,1206,6
90,0,26489,Cameron Yancey,201.6,1008,5
91,0,08725,Tom Gillis,204.0,1224,6
91,0,10565,Ian Leggatt,204.0,1224,6
93,0,07941,Mike Grob,208.3,1458,7
93,0,10585,Scott McCarron,208.3,1458,7
93,0,02170,Hal Sutton,208.3,1458,7
96,0,06595,Kevin Sutherland,211.5,1692,8
97,0,01329,Brad Faxon,213.8,1710,8
98,0,20645,John Senden,214.0,1926,9
99,0,07457,Steve Flesch,216.0,1944,9
100,0,19846,Brian Gay,218.3,1746,8
101,0,20568,Anthony Painter,218.6,1530,7
101,0,02223,Bob Tway,218.6,1530,7
103,0,19972,José Coceres,223.2,1116,5
103,0,01968,Nick Price,223.2,1116,5
105,0,20229,Stewart Cink,225.0,1800,8
106,0,08931,Glen Day,227.3,1818,8
107,0,07101,Dave Stockton Jr.,231.0,1386,6
108,0,20127,Chris Riley,231.4,1620,7
108,0,02214,Kirk Triplett,231.4,1620,7
110,0,23135,Tim Clark,234.0,1404,6
111,0,01766,Billy Mayfair,236.3,1890,8
112,0,12755,Vance Veazey,237.6,1188,5
113,0,24357,K.J. Choi,238.5,1908,8
113,0,06078,Esteban Toledo,238.5,1908,8
115,0,01761,Len Mattiace,239.1,1674,7
115,0,23621,Rory Sabbatini,239.1,1674,7
117,0,01887,Mark O'Meara,241.2,1206,5
118,0,06515,Shaun Micheel,241.7,1692,7
119,0,02239,Scott Verplank,246.9,1728,7
120,0,01457,Jay Haas,249.0,1494,6
120,0,12662,Thomas Levet,249.0,1494,6
120,0,20572,Rod Pampling,249.0,1494,6
123,0,24925,Jonathan Byrd,259.7,1818,7
123,0,08339,Spike McRoy,259.7,1818,7
125,0,06475,Jeff Klein,261.0,1044,4
125,0,08547,John Maginnes,261.0,1566,6
127,0,23983,Luke Donald,264.0,1584,6
128,0,01569,Peter Jacobsen,270.0,1350,5
128,0,10860,Justin Leonard,270.0,1350,5
130,0,20472,Alex Cejka,273.0,1638,6
130,0,02101,Joey Sindelar,273.0,1638,6
132,0,08123,Jeff Brehaut,275.1,1926,7
133,0,10425,Jay Williamson,276.0,1656,6
134,0,25345,Carl Pettersson,284.4,1422,5
135,0,20121,Todd Fischer,285.0,1710,6
136,0,20628,Arron Oberholser,288.0,1440,5
137,0,01226,Fred Couples,301.5,1206,4
138,0,02049,Gene Sauers,306.0,1530,5
139,0,22621,Ben Curtis,310.5,1242,4
140,0,10733,Kent Jones,315.0,1260,4
141,0,23656,Jason Caron,319.5,1278,4
142,0,08545,Glen Hnatiuk,320.4,1602,5
142,0,20940,Kenichi Kuboya,320.4,1602,5
144,0,07721,Pat Bates,324.0,1944,6
144,0,12388,Michael Clark II,324.0,972,3
146,0,01381,Fred Funk,327.0,1962,6
147,0,01042,Paul Azinger,328.5,1314,4
147,0,10107,Deane Pappas,328.5,1314,4
149,0,23541,Ben Crane,331.2,1656,5
150,0,01175,Jim Carter,334.8,1674,5
151,0,20548,Hidemichi Tanaka,336.0,2016,6
152,0,08633,Per-Ulrik Johansson,345.6,1728,5
153,0,23034,Brent Schwarzrock,348.0,1044,3
154,0,01361,Dan Forsman,352.8,1764,5
155,0,01307,Joel Edwards,360.0,1080,3
156,0,25692,Akio Sadakata,364.5,1458,4
157,0,02104,Jeff Sluman,374.4,1872,5
158,0,20771,Steven Alker,382.5,1530,4
158,0,22913,John Rollins,382.5,1530,4
160,0,01928,Corey Pavin,387.0,1548,4
161,0,20099,Doug Barron,396.0,1584,4
161,0,01619,Skip Kendall,396.0,1980,5
163,0,26420,Richard Johnson,400.5,1602,4
164,0,20634,Peter Lonard,405.0,1620,4
165,0,01320,Bob Estes,409.5,1638,4
166,0,21739,Aaron Barber,423.0,1692,4
167,0,21633,Steve Allan,441.0,882,2
168,0,01024,Billy Andrade,450.0,1800,4
168,0,01098,Jay Don Blake,450.0,1350,3
170,0,12602,Dean Wilson,492.0,1476,3
171,0,01139,Olin Browne,495.0,1980,4
172,0,06527,Steve Stricker,504.0,1008,2
173,0,07749,Brett Quigley,528.0,1584,3
174,0,23108,Matt Kuchar,549.0,1098,2
175,0,06621,Joe Durant,576.0,1728,3
175,0,01666,Bernhard Langer,576.0,1152,2
177,0,22293,Heath Slocum,588.0,1764,3
178,0,20623,Gavin Coles,594.0,1188,2
179,0,20573,Scott Laycock,621.0,1242,2
180,0,10213,Dicky Pride,657.0,1314,2
181,0,08537,J.P. Hayes,711.0,1422,2
182,0,01161,Mark Calcavecchia,756.0,1512,2
183,0,02010,Loren Roberts,774.0,1548,2
184,0,01475,Donnie Hammond,828.0,1656,2
185,0,19881,Robert Damron,864.0,1728,2
186,0,23125,Brad Elder,882.0,882,1
187,0,24356,Jason Buha,1044.0,1044,1
188,0,21878,Mark Wilson,1440.0,1440,1
189,0,01132,Mark Brooks,1566.0,1566,1
