RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,06527,Steve Stricker,55' 1",770.583,14
2,0,28486,Michael Putnam,52' 9",1212.750,23
3,0,10585,Scott McCarron,49' 3",1575.417,32
4,0,23108,Matt Kuchar,47' 10",861.083,18
4,0,30692,Scott Stallings,47' 10",2010.500,42
6,0,23353,J.J. Henry,47' 9",1813.250,38
6,0,21961,Charles Howell III,47' 9",2053.750,43
8,0,27933,John Merrick,47' 2",1837.917,39
9,0,22378,Trevor Immelman,46' 11",1265.833,27
10,0,22913,John Rollins,46' 10",2060.500,44
11,0,31193,Jim Renner,46' 9",1450.250,31
12,0,27214,Kevin Streelman,46' 7",1351.333,29
13,0,22405,Justin Rose,46' 2",1524.000,33
14,0,31557,Jim Herman,46' 1",1890.917,41
15,0,33413,Ben Martin,45' 10",1467.917,32
15,0,33419,Cameron Tringale,45' 10",2337.667,51
17,0,01313,Steve Elkington,45' 8",639.250,14
17,0,25345,Carl Pettersson,45' 8",1552.250,34
17,0,25457,Alexandre Rocha,45' 8",1599.167,35
20,0,29910,Blake Adams,45' 7",2188.750,48
21,0,20593,Greg Chalmers,45' 5",1271.333,28
22,0,25804,Bubba Watson,45' 3",1584.417,35
23,0,30711,Colt Knost,45' 2",1219.667,27
24,0,21878,Mark Wilson,45' 0",1528.833,34
25,0,01706,Davis Love III,44' 11",807.917,18
26,0,20157,Retief Goosen,44' 10",851.833,19
27,0,26596,Ryan Moore,44' 9",1028.583,23
27,0,26951,Johnson Wagner,44' 9",1654.333,37
29,0,24024,Zach Johnson,44' 5",1109.417,25
30,0,20572,Rod Pampling,44' 4",1462.250,33
30,0,20645,John Senden,44' 4",1730.583,39
30,0,08375,Paul Stankowski,44' 4",1507.333,34
33,0,20848,Ángel Cabrera,44' 3",928.583,21
33,0,01948,Tim Petrovic,44' 3",1326.500,30
33,0,26331,Charl Schwartzel,44' 3",1018.417,23
33,0,26668,Marc Turnesa,44' 3",1327.167,30
37,0,33141,Keegan Bradley,44' 1",1808.333,41
38,0,23673,Michael Connell,43' 10",1708.833,39
39,0,24357,K.J. Choi,43' 8",1398.083,32
39,0,26881,Jarrod Lyle,43' 8",2534.667,58
39,0,29518,Brendan Steele,43' 8",1571.083,36
42,0,26758,David Hearn,43' 7",1741.917,40
42,0,01797,Rocco Mediate,43' 7",1308.250,30
44,0,21731,Freddie Jacobson,43' 6",956.667,22
45,0,25240,D.A. Points,43' 4",1821.250,42
46,0,01116,Michael Bradley,43' 3",1254.000,29
46,0,29720,Andres Gonzales,43' 3",1167.333,27
48,0,29420,Billy Horschel,43' 1",1507.750,35
49,0,24290,D.J. Brigman,43' 0",1547.000,36
49,0,24924,Bill Haas,43' 0",1549.083,36
51,0,23325,Vaughn Taylor,42' 10",1456.417,34
52,0,21209,Sergio Garcia,42' 9",811.917,19
53,0,27963,Chris Stroud,42' 7",2169.667,51
53,0,23623,Bo Van Pelt,42' 7",2042.333,48
55,0,30750,Tommy Gainey,42' 6",2465.417,58
56,0,21350,Ryuji Imada,42' 5",1652.833,39
57,0,06522,Ernie Els,42' 4",1524.167,36
57,0,10809,Jim Furyk,42' 4",1226.833,29
59,0,24846,Ricky Barnes,42' 3",1732.250,41
59,0,32640,Troy Merritt,42' 3",1646.167,39
61,0,25834,Daniel Summerhays,42' 2",1601.167,38
62,0,30926,Chris Kirk,41' 11",1509.000,36
63,0,23983,Luke Donald,41' 9",500.667,12
63,0,26300,Matt Jones,41' 9",1128.000,27
63,0,25572,Graeme McDowell,41' 9",750.750,18
63,0,31202,William McGirt,41' 9",1962.917,47
63,0,25396,Kevin Na,41' 9",1042.750,25
68,0,12782,Tim Herron,41' 8",1582.167,38
69,0,27330,Josh Teater,41' 7",1994.083,48
70,0,28089,Jason Day,41' 6",1245.583,30
70,0,06621,Joe Durant,41' 6",2366.750,57
