RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. (INCHES),TOTAL ROUNDS,AVG DIST.,BEST ROUND
33,0,28475,Jeff Overton,76' 8",67168,73,430,2204001813
33,0,27214,Kevin Streelman,76' 8",65341,71,429,1902001805
35,0,26331,Charl Schwartzel,76' 7",36768,40,429,1403001982
36,0,22913,John Rollins,76' 6",66072,72,429,2002001790
37,0,19846,Brian Gay,76' 5",67886,74,432,2104001845
38,0,29910,Blake Adams,76' 4",96217,105,431,3002001746
38,0,10505,Shane Bertsch,76' 4",47609,52,431,2702002073
38,0,29221,Webb Simpson,76' 4",76035,83,429,3904001592
38,0,32150,Michael Thompson,76' 4",63217,69,431,4201001581
38,0,12602,Dean Wilson,76' 4",52210,57,429,2903001713
43,0,27936,Martin Laird,76' 3",56709,62,429,1303001781
43,0,28486,Michael Putnam,76' 3",48469,53,427,2504002077
45,0,26758,David Hearn,76' 2",69464,76,427,3002001629
45,0,06573,Brandt Jobe,76' 2",74032,81,428,2102001688
45,0,27095,Nick Watney,76' 2",56694,62,431,2803001905
48,0,11123,Chris Couch,76' 1",62106,68,429,2104001737
48,0,10585,Scott McCarron,76' 1",49288,54,428,0702002062
48,0,24663,Y.E. Yang,76' 1",38350,42,428,3501001989
51,0,23800,Bryce Molder,76' 0",64720,71,424,2404001729
51,0,33419,Cameron Tringale,76' 0",88432,97,426,1001001950
53,0,01577,Lee Janzen,75' 11",45529,50,427,1904001927
54,0,06515,Shaun Micheel,75' 9",59107,65,427,2403001774
54,0,23497,Tag Ridings,75' 9",67289,74,425,2804002248
56,0,20766,Padraig Harrington,75' 8",40864,45,425,2101001854
57,0,06004,Stephen Ames,75' 7",54417,60,425,1402001976
58,0,07457,Steve Flesch,75' 5",70623,78,424,1902001640
58,0,20572,Rod Pampling,75' 5",54274,60,425,2504001682
60,0,29478,Kevin Kisner,75' 4",51515,57,423,3301001820
60,0,33911,Nate Smith,75' 4",47916,53,424,4202001662
62,0,25345,Carl Pettersson,75' 3",81295,90,424,2104001668
62,0,06567,Vijay Singh,75' 3",65037,72,421,0703002089
64,0,22371,Aaron Baddeley,75' 2",55898,62,424,4103001785
64,0,08537,J.P. Hayes,75' 2",43298,48,423,3304002322
64,0,26596,Ryan Moore,75' 2",54132,60,425,1403001465
67,0,20157,Retief Goosen,75' 1",36041,40,424,2503001807
67,0,27974,Sung Kang,75' 1",45929,51,422,2902001574
67,0,22961,David Mathis,75' 1",63062,70,421,3202001456
67,0,25240,D.A. Points,75' 1",66643,74,421,2804001881
71,0,24358,Robert Garrigus,75' 0",62084,69,423,4203001834
71,0,31401,Zack Miller,75' 0",67489,75,423,1302002542
73,0,31202,William McGirt,74' 11",82701,92,419,1404001707
73,0,25457,Alexandre Rocha,74' 11",44027,49,420,2302001844
75,0,25274,Steven Bowditch,74' 10",70071,78,420,3004001577
76,0,10733,Kent Jones,74' 9",60120,67,421,2004001549
77,0,07867,Woody Austin,74' 7",44743,50,417,3203001646
77,0,09011,David Duval,74' 7",51891,58,416,4301001873
77,0,21731,Freddie Jacobson,74' 7",62677,70,421,1002001838
77,0,25818,Scott Piercy,74' 7",56387,63,420,3003002174
81,0,21949,Joe Ogilvie,74' 6",54536,61,420,2301001746
82,0,29718,Anthony Kim,74' 5",51805,58,420,1001001837
82,0,23548,Bill Lunde,74' 5",68744,77,415,1501001768
84,0,01766,Billy Mayfair,74' 4",75794,85,418,4403001961
84,0,24140,Sean O'Hair,74' 4",53549,60,419,4403001650
84,0,20436,Garrett Willis,74' 4",57094,64,418,4201002055
87,0,23638,Brendon de Jonge,74' 3",81965,92,417,0201002162
88,0,01948,Tim Petrovic,74' 1",68488,77,418,0305001507
88,0,27770,Camilo Villegas,74' 1",50699,57,418,3904001417
90,0,19970,Robert Karlsson,74' 0",39978,45,415,0702001657
90,0,27933,John Merrick,74' 0",53260,60,416,3701001740
92,0,21961,Charles Howell III,73' 10",80585,91,415,4004001705
93,0,20229,Stewart Cink,73' 9",46045,52,419,1403001602
94,0,08375,Paul Stankowski,73' 8",57443,65,414,4401001669
94,0,26668,Marc Turnesa,73' 8",40685,46,417,2001001934
96,0,30926,Chris Kirk,73' 5",67870,77,412,2801001600
97,0,27064,Jhonattan Vegas,73' 4",61587,70,413,0704001702
98,0,29420,Billy Horschel,73' 3",54497,62,412,3002001909
98,0,35087,Bio Kim,73' 3",50965,58,414,4502001968
98,0,23108,Matt Kuchar,73' 3",62435,71,412,2203001421
101,0,24507,Jason Bohn,73' 2",58831,67,411,3701001723
101,0,24502,Adam Scott,73' 2",39496,45,410,3902001629
103,0,27963,Chris Stroud,73' 1",68390,78,410,1904001602
104,0,26420,Richard Johnson,73' 0",47322,54,410,4401002388
104,0,30711,Colt Knost,73' 0",58690,67,412,4202001540
104,0,21878,Mark Wilson,73' 0",61329,70,411,2403001824
104,0,31323,Gary Woodland,73' 0",61334,70,411,1504001498
108,0,22621,Ben Curtis,72' 10",54204,62,408,0704001378
109,0,30692,Scott Stallings,72' 9",60229,69,407,1301001441
110,0,23541,Ben Crane,72' 8",54037,62,409,3901001844
110,0,12782,Tim Herron,72' 8",67182,77,408,4402001879
110,0,23623,Bo Van Pelt,72' 8",61898,71,408,1203001842
113,0,10885,Robert Allenby,72' 7",60982,70,408,4404001683
114,0,32366,Kevin Chappell,72' 6",53080,61,407,2402001509
114,0,21350,Ryuji Imada,72' 6",66153,76,408,4401001920
114,0,22348,Nick O'Hern,72' 6",66147,76,409,4203002196
117,0,24138,Ian Poulter,72' 5",33885,39,406,1401001737
118,0,24290,D.J. Brigman,72' 4",47747,55,406,4401001475
118,0,21805,Harrison Frazar,72' 4",36442,42,407,2503001681
120,0,30110,Kyle Stanley,72' 3",69350,80,408,2904001479
121,0,21753,Brian Davis,72' 2",79690,92,405,3302001624
121,0,26851,Marc Leishman,72' 2",69247,80,407,1004002147
123,0,21407,Arjun Atwal,72' 1",71768,83,406,2203001606
123,0,23718,Nathan Green,72' 1",60542,70,406,4302002628
125,0,28087,Kris Blanks,72' 0",71737,83,406,2901002171
125,0,24924,Bill Haas,72' 0",62196,72,405,0502001707
127,0,01313,Steve Elkington,71' 11",36226,42,402,4204001497
127,0,29720,Andres Gonzales,71' 11",39715,46,405,2904001476
129,0,27330,Josh Teater,71' 10",79300,92,404,1902002524
130,0,24357,K.J. Choi,71' 9",49956,58,407,2102001739
131,0,21209,Sergio Garcia,71' 8",38704,45,404,2104001736
131,0,27141,J.B. Holmes,71' 8",40435,47,404,0403001386
131,0,32640,Troy Merritt,71' 8",49022,57,402,4202001535
131,0,01810,Phil Mickelson,71' 8",49895,58,405,2404001903
135,0,23409,James Driscoll,71' 6",52327,61,404,0604001666
136,0,33141,Keegan Bradley,71' 4",65933,77,401,1302001733
136,0,08075,Jerry Kelly,71' 4",58240,68,403,1003001664
138,0,24024,Zach Johnson,71' 3",54727,64,401,3503001676
138,0,26300,Matt Jones,71' 3",54700,64,401,1901002001
140,0,12716,Charley Hoffman,71' 1",63158,74,402,0103001813
141,0,20498,Briny Baird,71' 0",41733,49,400,4303001647
141,0,24925,Jonathan Byrd,71' 0",61346,72,400,3801001785
141,0,08725,Tom Gillis,71' 0",42592,50,400,2803001616
141,0,23325,Vaughn Taylor,71' 0",70724,83,399,3302001423
141,0,25804,Bubba Watson,71' 0",50290,59,397,2102001598
146,0,25686,Jason Dufner,70' 11",55292,65,400,1803001348
146,0,26679,Kevin Stadler,70' 11",62102,73,398,3702001721
146,0,25632,Jimmy Walker,70' 11",64650,76,401,2204001801
149,0,12510,Chad Campbell,70' 8",73816,87,395,1302001601
149,0,27797,Derek Lamely,70' 8",49201,58,402,4202001939
151,0,32698,Bobby Gates,70' 5",56601,67,395,2001001792
151,0,22378,Trevor Immelman,70' 5",56628,67,395,1303002010
153,0,23673,Michael Connell,70' 4",60747,72,395,3301001394
153,0,23320,Ryan Palmer,70' 4",50637,60,396,4503001467
155,0,34255,Joseph Bramlett,70' 2",51391,61,398,3001001570
156,0,26881,Jarrod Lyle,70' 1",60561,72,393,1501001749
157,0,31557,Jim Herman,70' 0",47859,57,394,3702001555
158,0,30925,Dustin Johnson,69' 10",45253,54,395,2301001696
158,0,24490,George McNeill,69' 10",48601,58,391,3003001563
158,0,22405,Justin Rose,69' 10",52784,63,392,3802001443
161,0,27120,Troy Matteson,69' 9",67780,81,394,0404001817
162,0,06251,Chris DiMarco,69' 8",68551,82,391,2804001746
163,0,27466,Spencer Levin,69' 7",78450,94,390,2802001716
164,0,06643,Paul Goydos,69' 2",61385,74,388,2202001893
164,0,23353,J.J. Henry,69' 2",65597,79,386,3302001871
166,0,10860,Justin Leonard,68' 11",61196,74,386,0202001567
167,0,01116,Michael Bradley,68' 8",48633,59,387,2204001370
168,0,23621,Rory Sabbatini,68' 7",50231,61,389,1003001420
169,0,01797,Rocco Mediate,68' 2",39252,48,383,2401001409
170,0,20098,Stuart Appleby,68' 1",49020,60,383,1301001523
171,0,20127,Chris Riley,67' 11",55433,68,384,0501002098
172,0,06621,Joe Durant,67' 10",52085,64,379,1901001836
172,0,22293,Heath Slocum,67' 10",60251,74,381,3702001835
174,0,01706,Davis Love III,67' 7",42180,52,376,2402001471
174,0,29518,Brendan Steele,67' 7",62446,77,380,4202001397
176,0,23614,Rich Beem,67' 6",37255,46,379,2501001569
177,0,06522,Ernie Els,67' 4",47697,59,379,0102001413
177,0,10809,Jim Furyk,67' 4",56579,70,379,4401001441
177,0,26289,Boo Weekley,67' 4",46035,57,376,2201001419
180,0,25444,Justin Hicks,66' 7",35141,44,372,1004001490
181,0,24980,Scott Gutschewski,66' 0",43539,55,374,3001001533
182,0,30946,Alex Prugh,65' 10",56113,71,370,2902001553
183,0,23788,D.J. Trahan,65' 9",65510,83,370,2702001740
184,0,20472,Alex Cejka,65' 7",36969,47,373,0701002087
185,0,25834,Daniel Summerhays,65' 5",51784,66,366,2404001540
186,0,24846,Ricky Barnes,64' 2",49261,64,361,1304001331
