RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
1,0,28089,Jason Day,55
1,0,32102,Rickie Fowler,55
1,0,25900,Lucas Glover,55
1,0,24781,Hunter Mahan,55
1,0,25572,Graeme McDowell,55
1,0,27649,Brandt Snedeker,55
7,0,28158,Steve Marino,54
7,0,27939,Matt McQuillan,54
7,0,25396,Kevin Na,54
7,0,02206,David Toms,54
7,0,26951,Johnson Wagner,54
12,0,12652,Cameron Beckman,53
12,0,20848,Ángel Cabrera,53
12,0,23983,Luke Donald,53
12,0,28679,Fabián Gómez,53
12,0,33413,Ben Martin,53
12,0,22046,Geoff Ogilvy,53
12,0,24361,Pat Perez,53
12,0,32876,Martin Piller,53
12,0,25562,Andres Romero,53
12,0,06527,Steve Stricker,53
12,0,34072,Will Strickler,53
23,0,29910,Blake Adams,52
23,0,10505,Shane Bertsch,52
23,0,20070,Matt Bettencourt,52
23,0,20593,Greg Chalmers,52
23,0,30750,Tommy Gainey,52
23,0,19846,Brian Gay,52
23,0,24604,Hunter Haas,52
23,0,27936,Martin Laird,52
23,0,28475,Jeff Overton,52
23,0,28620,Aron Price,52
23,0,26476,Chez Reavie,52
23,0,31193,Jim Renner,52
23,0,20645,John Senden,52
23,0,26287,Roland Thatcher,52
23,0,32150,Michael Thompson,52
23,0,27095,Nick Watney,52
23,0,20160,Charlie Wi,52
23,0,12602,Dean Wilson,52
41,0,06004,Stephen Ames,51
41,0,22371,Aaron Baddeley,51
41,0,11123,Chris Couch,51
41,0,07457,Steve Flesch,51
41,0,24358,Robert Garrigus,51
41,0,20157,Retief Goosen,51
41,0,20766,Padraig Harrington,51
41,0,08537,J.P. Hayes,51
41,0,26758,David Hearn,51
41,0,21731,Freddie Jacobson,51
41,0,01577,Lee Janzen,51
41,0,06573,Brandt Jobe,51
41,0,27974,Sung Kang,51
41,0,29478,Kevin Kisner,51
41,0,22961,David Mathis,51
41,0,10585,Scott McCarron,51
41,0,06515,Shaun Micheel,51
41,0,31401,Zack Miller,51
41,0,23800,Bryce Molder,51
41,0,26596,Ryan Moore,51
41,0,20572,Rod Pampling,51
41,0,25345,Carl Pettersson,51
41,0,25240,D.A. Points,51
41,0,28486,Michael Putnam,51
41,0,23497,Tag Ridings,51
41,0,22913,John Rollins,51
41,0,26331,Charl Schwartzel,51
41,0,29221,Webb Simpson,51
41,0,06567,Vijay Singh,51
41,0,33911,Nate Smith,51
41,0,27214,Kevin Streelman,51
41,0,33419,Cameron Tringale,51
41,0,24663,Y.E. Yang,51
74,0,07867,Woody Austin,50
74,0,25274,Steven Bowditch,50
74,0,20229,Stewart Cink,50
74,0,23638,Brendon de Jonge,50
74,0,09011,David Duval,50
74,0,21961,Charles Howell III,50
