RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,34046,Jordan Spieth,35' 10",105,3763.083,+4.00
2,0,28780,Nicholas Thompson,36' 5",95,3459.417,+23.00
3,0,22405,Justin Rose,37' 4",65,2428.167,+12.00
4,0,25493,Nick Taylor,37' 8",159,5986.833,+30.00
5,0,34130,Sung Joon Park,37' 9",87,3281.583,+7.00
6,0,26329,Louis Oosthuizen,38' 1",90,3423.750,+1.00
7,0,20472,Alex Cejka,38' 3",144,5502.750,+4.00
8,0,35545,Blayne Barber,38' 6",130,5008.083,+18.00
9,0,26331,Charl Schwartzel,38' 8",70,2708.333,+7.00
10,0,20691,Greg Owen,38' 10",62,2406.833,+7.00
11,0,37273,Derek Ernst,38' 11",111,4320.083,+13.00
12,0,27936,Martin Laird,39' 0",107,4173.833,+10.00
12,0,25345,Carl Pettersson,39' 0",176,6863.083,+12.00
14,0,25369,Jamie Donaldson,39' 5",55,2166.833,+9.00
14,0,24502,Adam Scott,39' 5",65,2562.833,+14.00
16,0,25720,Chad Collins,39' 10",98,3905.500,+14.00
16,0,23320,Ryan Palmer,39' 10",109,4339.417,-6.00
18,0,31560,Brian Stuard,39' 11",107,4268.667,+17.00
19,0,36689,Brooks Koepka,40' 0",125,4994.917,-2.00
19,0,26951,Johnson Wagner,40' 0",97,3883.167,+17.00
21,0,28500,Martin Flores,40' 1",168,6729.583,-7.00
22,0,25364,Paul Casey,40' 2",135,5418.167,+3.00
23,0,28089,Jason Day,40' 3",131,5277.417,-2.00
23,0,10809,Jim Furyk,40' 3",64,2577.333,-1.00
23,0,26596,Ryan Moore,40' 3",96,3866.500,+5.00
26,0,34099,Harris English,40' 4",154,6207.083,+5.00
27,0,23638,Brendon de Jonge,40' 5",152,6140.833,+9.00
27,0,33122,Russell Knox,40' 5",114,4607.917,+5.00
27,0,29518,Brendan Steele,40' 5",119,4811.917,+11.00
30,0,24490,George McNeill,40' 6",123,4983.750,+3.00
31,0,21878,Mark Wilson,40' 7",95,3853.750,+18.00
32,0,23541,Ben Crane,40' 8",96,3900.833,+12.00
32,0,24924,Bill Haas,40' 8",113,4598.583,+2.00
34,0,35532,Tom Hoge,40' 9",100,4074.917,+6.00
35,0,27770,Camilo Villegas,40' 10",152,6201.000,+6.00
36,0,23048,Eric Axley,40' 11",91,3719.833,+9.00
37,0,28486,Michael Putnam,41' 2",100,4118.667,+18.00
38,0,20771,Steven Alker,41' 3",64,2639.333,+21.00
39,0,32102,Rickie Fowler,41' 5",90,3730.000,+3.00
39,0,08075,Jerry Kelly,41' 5",93,3848.833,+6.00
39,0,22046,Geoff Ogilvy,41' 5",70,2899.667,+12.00
39,0,33418,Shawn Stefani,41' 5",149,6176.250,+16.00
43,0,39977,Max Homa,41' 6",113,4694.083,+12.00
44,0,29725,Tony Finau,41' 7",161,6690.500,-1.00
44,0,24358,Robert Garrigus,41' 7",118,4907.583,+18.00
44,0,34360,Patrick Reed,41' 7",151,6276.333,+2.00
44,0,27963,Chris Stroud,41' 7",107,4449.333,+23.00
44,0,28132,Tyrone Van Aswegen,41' 7",65,2704.917,+7.00
49,0,29720,Andres Gonzales,41' 8",146,6077.417,+18.00
50,0,06522,Ernie Els,41' 9",90,3754.000,+11.00
50,0,28475,Jeff Overton,41' 9",140,5845.833,+11.00
50,0,06567,Vijay Singh,41' 9",145,6050.250,+7.00
53,0,20848,Ángel Cabrera,41' 10",88,3683.917,+12.00
53,0,01706,Davis Love III,41' 10",80,3348.750,+6.00
55,0,29289,S.Y. Noh,41' 11",114,4774.500,+16.00
56,0,21961,Charles Howell III,42' 0",147,6174.250,-3.00
57,0,32334,Charlie Beljan,42' 1",98,4127.250,+13.00
57,0,10860,Justin Leonard,42' 1",83,3494.167,+7.00
59,0,12510,Chad Campbell,42' 2",166,6994.333,+22.00
59,0,23621,Rory Sabbatini,42' 2",122,5143.833,+7.00
59,0,30692,Scott Stallings,42' 2",77,3248.917,+13.00
62,0,24140,Sean O'Hair,42' 3",143,6039.833,+9.00
63,0,24507,Jason Bohn,42' 4",104,4398.917,+17.00
63,0,22892,Jason Gore,42' 4",96,4065.917,+14.00
63,0,27141,J.B. Holmes,42' 4",139,5889.583,+16.00
63,0,24361,Pat Perez,42' 4",118,4997.167,+13.00
63,0,33448,Justin Thomas,42' 4",179,7583.667,+17.00
68,0,27214,Kevin Streelman,42' 5",100,4240.667,+2.00
69,0,23983,Luke Donald,42' 6",119,5057.667,+13.00
69,0,29926,Danny Lee,42' 6",166,7053.250,+17.00
69,0,25818,Scott Piercy,42' 6",97,4124.417,+4.00
72,0,32448,James Hahn,42' 8",109,4654.917,+1.00
72,0,30944,Jason Kokrak,42' 8",173,7383.167,+8.00
72,0,25892,Steve Wheatcroft,42' 8",118,5036.333,+25.00
75,0,29535,Brice Garnett,42' 9",92,3934.000,+6.00
75,0,29476,Kyle Reifers,42' 9",121,5174.333,+3.00
77,0,32200,Roberto Castro,42' 10",56,2397.083,+6.00
77,0,27644,Brian Harman,42' 10",121,5181.333,+11.00
77,0,32839,Hideki Matsuyama,42' 10",110,4707.500,+10.00
77,0,34264,Hudson Swafford,42' 10",132,5655.583,+8.00
81,0,31323,Gary Woodland,43' 0",86,3697.833,+8.00
82,0,27895,Jonas Blixt,43' 1",94,4053.000,+17.00
83,0,25274,Steven Bowditch,43' 2",216,9320.500,+10.00
83,0,27064,Jhonattan Vegas,43' 2",149,6430.083,+8.00
85,0,20157,Retief Goosen,43' 3",122,5275.750,+6.00
85,0,36699,Patrick Rodgers,43' 3",83,3589.250,+12.00
87,0,33141,Keegan Bradley,43' 4",89,3853.333,+12.00
87,0,24781,Hunter Mahan,43' 4",138,5977.250,+11.00
87,0,22056,Cameron Percy,43' 4",111,4805.750,+22.00
87,0,30927,Brendon Todd,43' 4",109,4727.083,+4.00
91,0,27436,Graham DeLaet,43' 5",85,3690.833,+13.00
91,0,25900,Lucas Glover,43' 5",119,5165.333,+21.00
91,0,26851,Marc Leishman,43' 5",107,4642.583,+6.00
94,0,20229,Stewart Cink,43' 6",133,5783.917,+24.00
95,0,34262,Jon Curran,43' 7",123,5359.500,+33.00
95,0,26289,Boo Weekley,43' 7",113,4922.917,+19.00
97,0,21753,Brian Davis,43' 8",108,4714.000,+24.00
97,0,29222,Billy Hurley III,43' 8",129,5629.833,+25.00
97,0,25834,Daniel Summerhays,43' 8",166,7250.917,+13.00
100,0,20104,Ken Duke,43' 9",94,4110.083,+12.00
100,0,28679,Fabián Gómez,43' 9",112,4897.167,+30.00
102,0,10885,Robert Allenby,43' 10",106,4645.000,+26.00
103,0,23548,Bill Lunde,43' 11",52,2285.583,+21.00
104,0,34261,Scott Langley,44' 0",111,4879.667,+13.00
104,0,25349,Tim Wilkinson,44' 0",104,4578.750,+19.00
106,0,30736,Oscar Fraustro,44' 1",67,2953.167,+10.00
106,0,23108,Matt Kuchar,44' 1",162,7140.417,+14.00
108,0,33413,Ben Martin,44' 2",123,5430.833,+26.00
108,0,27933,John Merrick,44' 2",79,3491.750,+4.00
110,0,36801,Mark Hubbard,44' 3",88,3893.667,+24.00
111,0,30926,Chris Kirk,44' 4",92,4082.167,+19.00
111,0,34265,Will Wilcox,44' 4",48,2127.500,+5.00
113,0,25191,Gonzalo Fernandez-Castaño,44' 5",78,3464.250,+15.00
113,0,24138,Ian Poulter,44' 5",71,3153.833,+14.00
115,0,30925,Dustin Johnson,44' 7",107,4769.833,+21.00
115,0,27466,Spencer Levin,44' 7",118,5258.500,+24.00
115,0,31193,Jim Renner,44' 7",106,4723.333,+19.00
115,0,27095,Nick Watney,44' 7",126,5614.500,+20.00
119,0,29478,Kevin Kisner,44' 8",153,6828.750,+22.00
119,0,35451,Scott Pinckney,44' 8",94,4196.250,+15.00
119,0,20396,Lee Westwood,44' 8",62,2768.167,+14.00
122,0,29479,Scott Brown,44' 9",130,5813.667,+22.00
122,0,30946,Alex Prugh,44' 9",124,5553.833,+20.00
122,0,25804,Bubba Watson,44' 9",125,5597.917,+1.00
125,0,25396,Kevin Na,44' 10",142,6365.250,+1.00
126,0,25686,Jason Dufner,44' 11",81,3637.917,+7.00
126,0,31416,Derek Fathauer,44' 11",140,6282.667,+16.00
126,0,35539,Luke Guthrie,44' 11",130,5838.333,+14.00
126,0,31202,William McGirt,44' 11",156,7006.083,+19.00
126,0,28023,Byron Smith,44' 11",73,3279.083,+8.00
131,0,21528,Henrik Stenson,45' 0",76,3420.583,+2.00
132,0,26476,Chez Reavie,45' 1",44,1985.417,+6.00
133,0,33419,Cameron Tringale,45' 2",97,4384.667,+9.00
134,0,29221,Webb Simpson,45' 3",112,5065.333,+22.00
135,0,34409,David Lingmerth,45' 4",122,5532.417,+10.00
136,0,32366,Kevin Chappell,45' 5",121,5490.583,+13.00
137,0,33461,Morgan Hoffmann,45' 7",128,5835.333,+11.00
138,0,40058,Zac Blair,45' 8",110,5022.167,+17.00
139,0,40026,Daniel Berger,45' 9",117,5352.250,+2.00
139,0,29420,Billy Horschel,45' 9",141,6456.000,+16.00
139,0,30711,Colt Knost,45' 9",83,3793.917,+26.00
142,0,28307,Matt Every,45' 11",137,6285.417,+11.00
143,0,26300,Matt Jones,46' 1",118,5434.667,+4.00
143,0,25240,D.A. Points,46' 1",129,5942.417,+20.00
145,0,22293,Heath Slocum,46' 3",52,2405.583,+17.00
