RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,10809,Jim Furyk,39' 8",5433.917,137,-1
2,0,28780,Nicholas Thompson,40' 2",7075.083,176,+29
3,0,34046,Jordan Spieth,40' 7",7834.833,193,-4
4,0,23048,Eric Axley,41' 7",6606.417,159,+22
5,0,25345,Carl Pettersson,41' 9",12358.000,296,+24
6,0,26329,Louis Oosthuizen,42' 6",6551.167,154,+9
7,0,22405,Justin Rose,42' 8",5418.333,127,+18
8,0,28500,Martin Flores,42' 9",12955.750,303,+3
9,0,20848,Ángel Cabrera,43' 0",6711.500,156,+23
9,0,25364,Paul Casey,43' 0",9330.583,217,+3
9,0,36699,Patrick Rodgers,43' 0",6885.667,160,+18
12,0,24507,Jason Bohn,43' 2",7852.167,182,+13
12,0,33418,Shawn Stefani,43' 2",10833.250,251,+12
14,0,35545,Blayne Barber,43' 3",8393.583,194,+15
14,0,20691,Greg Owen,43' 3",6099.000,141,+21
16,0,26476,Chez Reavie,43' 5",4642.000,107,+24
17,0,29518,Brendan Steele,43' 8",10046.917,230,+17
18,0,30925,Dustin Johnson,43' 9",8435.750,193,+17
18,0,32839,Hideki Matsuyama,43' 9",9049.417,207,+15
20,0,10885,Robert Allenby,43' 11",6631.167,151,+23
21,0,24924,Bill Haas,44' 0",9153.667,208,+5
22,0,20229,Stewart Cink,44' 1",9694.167,220,+13
22,0,27141,J.B. Holmes,44' 1",9875.917,224,+12
22,0,31560,Brian Stuard,44' 1",8463.000,192,+25
25,0,29222,Billy Hurley III,44' 2",8885.167,201,+32
26,0,23638,Brendon de Jonge,44' 3",12164.917,275,+22
26,0,30944,Jason Kokrak,44' 3",12997.583,294,+10
26,0,30927,Brendon Todd,44' 3",8578.583,194,+12
29,0,32334,Charlie Beljan,44' 4",8916.250,201,+30
29,0,31202,William McGirt,44' 4",11308.083,255,+39
29,0,23320,Ryan Palmer,44' 4",8418.333,190,-1
32,0,23541,Ben Crane,44' 5",6399.833,144,+20
32,0,34262,Jon Curran,44' 5",8176.167,184,+30
32,0,30852,Ryo Ishikawa,44' 5",10971.333,247,+12
32,0,25804,Bubba Watson,44' 5",8706.583,196,+4
36,0,24490,George McNeill,44' 6",11346.500,255,+18
36,0,26331,Charl Schwartzel,44' 6",5520.750,124,+11
36,0,26951,Johnson Wagner,44' 6",7570.083,170,+17
39,0,27936,Martin Laird,44' 7",9755.333,219,+19
39,0,33413,Ben Martin,44' 7",9985.250,224,+52
39,0,25834,Daniel Summerhays,44' 7",14079.167,316,+22
42,0,29926,Danny Lee,44' 8",11878.083,266,+30
42,0,27963,Chris Stroud,44' 8",8664.500,194,+38
42,0,34264,Hudson Swafford,44' 8",11113.250,249,+21
45,0,25274,Steven Bowditch,44' 10",14657.417,327,+11
45,0,12716,Charley Hoffman,44' 10",11038.583,246,+16
45,0,34261,Scott Langley,44' 10",10813.333,241,+30
45,0,30692,Scott Stallings,44' 10",6546.417,146,+14
49,0,20472,Alex Cejka,44' 11",11142.833,248,+14
49,0,22892,Jason Gore,44' 11",7274.833,162,+21
51,0,28089,Jason Day,45' 0",9543.833,212,+7
51,0,35532,Tom Hoge,45' 0",9770.583,217,+19
51,0,29476,Kyle Reifers,45' 0",11112.417,247,+33
54,0,30736,Oscar Fraustro,45' 1",6129.167,136,+13
54,0,33122,Russell Knox,45' 1",9553.750,212,+23
54,0,34130,Sung Joon Park,45' 1",7577.000,168,+14
54,0,25493,Nick Taylor,45' 1",12811.667,284,+54
58,0,26596,Ryan Moore,45' 2",7175.333,159,+16
59,0,29478,Kevin Kisner,45' 3",12034.500,266,+22
59,0,25818,Scott Piercy,45' 3",11723.750,259,+25
61,0,20771,Steven Alker,45' 4",5846.250,129,+26
61,0,21878,Mark Wilson,45' 4",11288.500,249,+20
63,0,32200,Roberto Castro,45' 5",4636.583,102,+19
63,0,08075,Jerry Kelly,45' 5",7494.167,165,+9
63,0,27095,Nick Watney,45' 5",11680.000,257,+41
66,0,24846,Ricky Barnes,45' 6",11293.250,248,+24
66,0,34099,Harris English,45' 6",13427.417,295,+19
66,0,37273,Derek Ernst,45' 6",9689.667,213,+21
66,0,32448,James Hahn,45' 6",10374.667,228,+11
66,0,27770,Camilo Villegas,45' 6",13428.667,295,+27
71,0,29725,Tony Finau,45' 7",15822.500,347,-8
72,0,01706,Davis Love III,45' 8",5937.167,130,+14
73,0,27895,Jonas Blixt,45' 9",7871.000,172,+18
73,0,25900,Lucas Glover,45' 9",9834.417,215,+40
73,0,20396,Lee Westwood,45' 9",4579.000,100,+23
76,0,33448,Justin Thomas,45' 10",13710.833,299,+14
77,0,24361,Pat Perez,46' 0",10078.000,219,+7
77,0,34256,Andrew Putnam,46' 0",8654.250,188,+30
77,0,31193,Jim Renner,46' 0",8687.417,189,+35
77,0,34265,Will Wilcox,46' 0",5332.667,116,+7
81,0,22046,Geoff Ogilvy,46' 1",5344.250,116,+19
82,0,27933,John Merrick,46' 2",6966.667,151,+25
82,0,25240,D.A. Points,46' 2",10379.917,225,+24
84,0,27436,Graham DeLaet,46' 3",7025.333,152,+25
84,0,34360,Patrick Reed,46' 3",11843.583,256,-1
86,0,30946,Alex Prugh,46' 4",10332.917,223,+23
87,0,25686,Jason Dufner,46' 5",6450.500,139,+10
88,0,25720,Chad Collins,46' 6",9204.833,198,+18
88,0,20157,Retief Goosen,46' 6",10143.917,218,+27
88,0,33461,Morgan Hoffmann,46' 6",11016.750,237,+7
88,0,39977,Max Homa,46' 6",10748.333,231,+29
88,0,27466,Spencer Levin,46' 6",9398.750,202,+39
93,0,32102,Rickie Fowler,46' 7",7964.917,171,+23
93,0,36689,Brooks Koepka,46' 7",10250.917,220,+5
95,0,27644,Brian Harman,46' 9",9908.333,212,+9
95,0,31557,Jim Herman,46' 9",10059.833,215,+32
95,0,10860,Justin Leonard,46' 9",6123.000,131,+14
98,0,34409,David Lingmerth,46' 10",9975.167,213,+27
98,0,28475,Jeff Overton,46' 10",11669.167,249,+29
100,0,34563,Chesson Hadley,46' 11",13990.250,298,+53
100,0,28486,Michael Putnam,46' 11",10092.000,215,+34
100,0,31323,Gary Woodland,46' 11",8921.333,190,+20
103,0,23108,Matt Kuchar,47' 0",10678.250,227,+5
103,0,26289,Boo Weekley,47' 0",9496.667,202,+18
105,0,20593,Greg Chalmers,47' 1",5410.250,115,+20
105,0,21961,Charles Howell III,47' 1",17518.750,372,+7
107,0,23983,Luke Donald,47' 2",9192.000,195,+23
107,0,28679,Fabián Gómez,47' 2",9995.167,212,+48
107,0,29720,Andres Gonzales,47' 2",11929.250,253,+28
107,0,24781,Hunter Mahan,47' 2",10983.583,233,+22
107,0,22056,Cameron Percy,47' 2",9472.833,201,+37
112,0,12510,Chad Campbell,47' 3",12529.500,265,+32
112,0,27649,Brandt Snedeker,47' 3",12143.583,257,+29
114,0,40026,Daniel Berger,47' 4",11935.667,252,+23
114,0,32366,Kevin Chappell,47' 4",10314.833,218,+36
114,0,30711,Colt Knost,47' 4",8943.667,189,+36
114,0,27214,Kevin Streelman,47' 4",7859.417,166,+12
118,0,33141,Keegan Bradley,47' 5",7778.083,164,+7
118,0,24502,Adam Scott,47' 5",5310.833,112,+23
118,0,06567,Vijay Singh,47' 5",11564.000,244,+21
