RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,25198,Francesco Molinari,20' 1",20.083,1,E
2,0,36699,Patrick Rodgers,20' 4",20.333,1,-2
3,0,12716,Charley Hoffman,40' 10",40.833,1,E
4,0,26951,Johnson Wagner,46' 3",46.250,1,+1
5,0,29476,Kyle Reifers,47' 1",47.083,1,-1
6,0,26329,Louis Oosthuizen,57' 1",171.333,3,-1
7,0,25804,Bubba Watson,58' 3",174.833,3,-2
8,0,27095,Nick Watney,58' 9",176.250,3,-2
9,0,34256,Andrew Putnam,60' 0",120.000,2,-1
10,0,37273,Derek Ernst,67' 10",203.500,3,-2
11,0,20848,Ángel Cabrera,69' 11",69.917,1,E
12,0,24361,Pat Perez,70' 4",281.250,4,-3
13,0,27436,Graham DeLaet,70' 7",70.583,1,E
14,0,20691,Greg Owen,71' 10",215.417,3,E
15,0,25364,Paul Casey,72' 8",145.333,2,-1
16,0,27141,J.B. Holmes,73' 0",219.000,3,-1
17,0,22405,Justin Rose,73' 9",73.750,1,-1
18,0,12510,Chad Campbell,74' 8",224.083,3,E
18,0,29518,Brendan Steele,74' 8",373.333,5,-3
20,0,34265,Will Wilcox,74' 10",74.833,1,E
21,0,28089,Jason Day,75' 4",226.083,3,E
22,0,25720,Chad Collins,75' 7",226.750,3,-1
23,0,29478,Kevin Kisner,75' 11",227.833,3,E
24,0,30946,Alex Prugh,76' 0",151.917,2,-1
25,0,35541,John Peterson,76' 2",228.500,3,-3
26,0,33399,Adam Hadwin,76' 3",381.250,5,-1
27,0,29535,Brice Garnett,76' 10",153.667,2,-1
28,0,24140,Sean O'Hair,78' 0",702.000,9,-6
29,0,32839,Hideki Matsuyama,78' 3",78.250,1,E
30,0,27644,Brian Harman,78' 7",314.250,4,-4
31,0,33413,Ben Martin,79' 5",158.833,2,E
32,0,22056,Cameron Percy,79' 7",159.167,2,-1
33,0,26289,Boo Weekley,80' 0",160.000,2,-1
34,0,20229,Stewart Cink,80' 6",80.500,1,-1
34,0,29425,Andrew Svoboda,80' 6",402.500,5,-2
36,0,35539,Luke Guthrie,81' 0",243.000,3,-3
37,0,28259,Sangmoon Bae,82' 4",164.667,2,-2
37,0,20472,Alex Cejka,82' 4",164.583,2,-1
39,0,34262,Jon Curran,82' 7",330.167,4,-3
40,0,21528,Henrik Stenson,83' 8",250.917,3,-1
41,0,28486,Michael Putnam,85' 5",512.417,6,-1
42,0,21961,Charles Howell III,86' 0",687.917,8,-4
43,0,01810,Phil Mickelson,88' 4",794.917,9,-1
44,0,26300,Matt Jones,88' 5",353.750,4,-3
45,0,25818,Scott Piercy,89' 1",267.333,3,-3
46,0,25349,Tim Wilkinson,89' 11",89.917,1,+2
47,0,29223,Sam Saunders,90' 10",272.583,3,+1
48,0,25834,Daniel Summerhays,91' 2",364.500,4,-1
