RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,10912,Craig Perks,84.62,11,13
2,0,23621,Rory Sabbatini,83.33,5,6
3,0,01226,Fred Couples,80.00,4,5
3,0,01457,Jay Haas,80.00,4,5
3,0,02002,John Riegger,80.00,8,10
6,0,06522,Ernie Els,77.78,7,9
7,0,07749,Brett Quigley,76.19,16,21
8,0,01161,Mark Calcavecchia,75.00,3,4
8,0,06643,Paul Goydos,75.00,6,8
8,0,06617,Brian Henninger,75.00,6,8
8,0,19817,Michael Muehr,75.00,3,4
8,0,01887,Mark O'Meara,75.00,3,4
8,0,06613,Tommy Tolles,75.00,9,12
14,0,06575,Dudley Hart,72.73,8,11
14,0,02099,Scott Simpson,72.73,8,11
16,0,10885,Robert Allenby,71.43,10,14
16,0,24357,K.J. Choi,71.43,5,7
16,0,21209,Sergio Garcia,71.43,5,7
16,0,02257,Brian Watts,71.43,5,7
20,0,24361,Pat Perez,68.75,11,16
21,0,01361,Dan Forsman,66.67,6,9
21,0,10809,Jim Furyk,66.67,2,3
21,0,01388,Robert Gamez,66.67,8,12
21,0,10201,Matt Gogel,66.67,6,9
21,0,06332,Neal Lancaster,66.67,10,15
21,0,01761,Len Mattiace,66.67,8,12
21,0,20436,Garrett Willis,66.67,2,3
28,0,21805,Harrison Frazar,64.29,9,14
28,0,20572,Rod Pampling,64.29,9,14
30,0,07867,Woody Austin,62.50,10,16
30,0,01219,John Cook,62.50,5,8
30,0,08545,Glen Hnatiuk,62.50,10,16
30,0,08375,Paul Stankowski,62.50,10,16
34,0,12782,Tim Herron,61.54,8,13
35,0,01157,Tom Byrum,60.00,3,5
35,0,08633,Per-Ulrik Johansson,60.00,6,10
35,0,01706,Davis Love III,60.00,6,10
35,0,01945,Kenny Perry,60.00,6,10
35,0,01948,Tim Petrovic,60.00,9,15
40,0,01307,Joel Edwards,58.82,10,17
40,0,01313,Steve Elkington,58.82,10,17
40,0,06567,Vijay Singh,58.82,10,17
43,0,08123,Jeff Brehaut,57.14,4,7
43,0,20566,Kaname Yokoo,57.14,4,7
45,0,01024,Billy Andrade,56.25,9,16
45,0,23614,Rich Beem,56.25,9,16
45,0,10585,Scott McCarron,56.25,9,16
45,0,01938,David Peoples,56.25,9,16
49,0,19824,Craig Barlow,55.56,5,9
49,0,10860,Justin Leonard,55.56,5,9
49,0,20634,Peter Lonard,55.56,5,9
49,0,01771,Blaine McCallister,55.56,5,9
53,0,23338,David Gossett,54.55,6,11
53,0,12680,Shigeki Maruyama,54.55,6,11
53,0,12753,David Morland IV,54.55,6,11
56,0,01577,Lee Janzen,53.85,7,13
56,0,06315,Pete Jordan,53.85,7,13
56,0,01619,Skip Kendall,53.85,7,13
56,0,10565,Ian Leggatt,53.85,7,13
60,0,20105,Jeff Gove,53.33,8,15
60,0,10733,Kent Jones,53.33,8,15
62,0,08931,Glen Day,52.94,9,17
62,0,01810,Phil Mickelson,52.94,9,17
62,0,02010,Loren Roberts,52.94,9,17
65,0,19846,Brian Gay,52.63,10,19
65,0,02206,David Toms,52.63,10,19
67,0,01014,Fulton Allem,50.00,6,12
67,0,01042,Paul Azinger,50.00,5,10
67,0,20593,Greg Chalmers,50.00,8,16
67,0,23135,Tim Clark,50.00,4,8
67,0,19881,Robert Damron,50.00,10,20
67,0,01320,Bob Estes,50.00,5,10
67,0,01329,Brad Faxon,50.00,4,8
67,0,21961,Charles Howell III,50.00,9,18
67,0,10962,Bradley Hughes,50.00,5,10
67,0,20094,Jonathan Kaye,50.00,7,14
67,0,06012,Greg Kraft,50.00,6,12
67,0,23108,Matt Kuchar,50.00,3,6
67,0,01666,Bernhard Langer,50.00,1,2
67,0,01766,Billy Mayfair,50.00,5,10
