RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,33204,Shane Lowry,72.73,8,11
2,0,39058,Lucas Herbert,72.41,21,29
3,0,45522,Christiaan Bezuidenhout,70.59,12,17
4,0,48117,Kurt Kitayama,70.00,14,20
5,0,29478,Kevin Kisner,69.57,16,23
6,0,30944,Jason Kokrak,69.23,18,26
7,0,47993,Denny McCarthy,68.52,37,54
8,0,40098,Matt Fitzpatrick,68.42,13,19
9,0,39436,Joshua Creel,66.67,12,18
9,0,29974,Branden Grace,66.67,12,18
9,0,27644,Brian Harman,66.67,26,39
12,0,35450,Patrick Cantlay,65.22,15,23
13,0,28237,Rory McIlroy,65.00,13,20
14,0,23325,Vaughn Taylor,64.29,9,14
15,0,29908,C.T. Pan,64.00,16,25
16,0,32150,Michael Thompson,63.41,26,41
17,0,28775,Nate Lashley,63.16,12,19
17,0,30163,Henrik Norlander,63.16,12,19
19,0,27349,Alex Noren,62.50,20,32
19,0,33448,Justin Thomas,62.50,15,24
19,0,32139,Danny Willett,62.50,10,16
22,0,29420,Billy Horschel,61.76,21,34
23,0,34363,Tyrrell Hatton,61.54,8,13
23,0,24024,Zach Johnson,61.54,16,26
23,0,36852,Jim Knous,61.54,8,13
23,0,29289,S.Y. Noh,61.54,16,26
23,0,30692,Scott Stallings,61.54,24,39
28,0,32333,Kevin Tway,61.36,27,44
29,0,29725,Tony Finau,61.29,19,31
29,0,27974,Sung Kang,61.29,19,31
31,0,34256,Andrew Putnam,61.11,22,36
32,0,23320,Ryan Palmer,60.00,15,25
32,0,40250,Taylor Pendrith,60.00,15,25
32,0,52374,Brandon Wu,60.00,12,20
35,0,34563,Chesson Hadley,59.26,16,27
36,0,37212,Paul Barjon,58.33,14,24
36,0,32816,Satoshi Kodaira,58.33,7,12
36,0,22056,Cameron Percy,58.33,7,12
36,0,29221,Webb Simpson,58.33,7,12
40,0,23108,Matt Kuchar,57.78,26,45
41,0,32791,K.H. Lee,57.45,27,47
42,0,48084,Wesley Bryan,57.14,8,14
42,0,27214,Kevin Streelman,57.14,16,28
42,0,25493,Nick Taylor,57.14,24,42
42,0,31323,Gary Woodland,57.14,12,21
46,0,39546,Keith Mitchell,56.25,18,32
46,0,10381,Curtis Thompson,56.25,9,16
48,0,46414,Aaron Rai,56.10,23,41
49,0,46402,Talor Gooch,56.00,14,25
49,0,47529,Mito Pereira,56.00,14,25
49,0,24138,Ian Poulter,56.00,14,25
52,0,46340,Alex Smalley,55.88,19,34
53,0,34360,Patrick Reed,55.56,15,27
53,0,27139,David Skinns,55.56,15,27
55,0,47504,Sam Burns,55.26,21,38
56,0,39997,Corey Conners,55.17,16,29
56,0,27770,Camilo Villegas,55.17,16,29
58,0,33597,Harry Higgs,55.00,22,40
59,0,33141,Keegan Bradley,54.55,18,33
59,0,46435,Austin Cook,54.55,12,22
59,0,24502,Adam Scott,54.55,18,33
59,0,49960,Sepp Straka,54.55,18,33
59,0,47483,Will Zalatoris,54.55,12,22
64,0,29518,Brendan Steele,53.85,14,26
65,0,30926,Chris Kirk,53.33,16,30
66,0,45157,Cam Davis,52.63,20,38
66,0,25198,Francesco Molinari,52.63,10,19
66,0,48081,Xander Schauffele,52.63,10,19
