RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
180,0,33486,Roger Sloan,41.86,18,43
181,0,32816,Satoshi Kodaira,41.67,15,36
182,0,35310,Lanto Griffin,41.27,26,63
183,0,47856,Seth Reeves,40.91,18,44
184,0,25900,Lucas Glover,40.00,24,60
184,0,34098,Russell Henley,40.00,16,40
186,0,35617,Martin Trainer,39.47,15,38
187,0,27770,Camilo Villegas,38.78,19,49
188,0,49964,Aaron Wise,38.46,25,65
189,0,40006,Erik van Rooyen,33.33,14,42
190,0,34255,Joseph Bramlett,32.00,16,50
190,0,47347,Adam Schenk,32.00,24,75
192,0,28114,Dawie van der Walt,30.00,9,30
193,0,37212,Paul Barjon,25.71,18,70
