RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,45522,Christiaan Bezuidenhout,53.19,25,47
2,0,23325,Vaughn Taylor,52.63,20,38
3,0,24138,Ian Poulter,45.24,19,42
4,0,36689,Brooks Koepka,43.14,22,51
5,0,33448,Justin Thomas,42.86,24,56
6,0,29725,Tony Finau,42.62,26,61
7,0,40098,Matt Fitzpatrick,42.50,17,40
8,0,34076,Joel Dahmen,42.37,25,59
9,0,32839,Hideki Matsuyama,42.22,19,45
10,0,45540,Jared Wolfe,41.82,23,55
11,0,23108,Matt Kuchar,40.63,26,64
12,0,32816,Satoshi Kodaira,40.54,15,37
13,0,24502,Adam Scott,40.30,27,67
14,0,39546,Keith Mitchell,40.28,29,72
15,0,49771,J.T. Poston,40.00,32,80
16,0,24925,Jonathan Byrd,39.66,23,58
17,0,32640,Troy Merritt,39.19,29,74
18,0,31323,Gary Woodland,38.71,24,62
19,0,51950,Max McGreevy,38.67,29,75
20,0,27644,Brian Harman,38.27,31,81
21,0,57366,Cameron Young,38.24,26,68
22,0,35450,Patrick Cantlay,37.78,17,45
23,0,32448,James Hahn,37.70,23,61
24,0,37455,Si Woo Kim,37.68,26,69
25,0,35532,Tom Hoge,37.29,22,59
26,0,10381,Curtis Thompson,37.25,19,51
27,0,34256,Andrew Putnam,37.04,30,81
28,0,32333,Kevin Tway,36.96,34,92
29,0,54783,Dylan Wu,36.84,21,57
30,0,30926,Chris Kirk,36.67,22,60
31,0,25198,Francesco Molinari,36.51,23,63
32,0,23621,Rory Sabbatini,36.23,25,69
32,0,49964,Aaron Wise,36.23,25,69
34,0,33399,Adam Hadwin,36.08,35,97
35,0,35449,Adam Long,35.90,28,78
36,0,29420,Billy Horschel,35.59,21,59
37,0,22056,Cameron Percy,35.48,11,31
38,0,30911,Tommy Fleetwood,35.42,17,48
39,0,39977,Max Homa,35.09,20,57
40,0,30927,Brendon Todd,34.78,24,69
41,0,34431,Robert Streb,34.62,27,78
42,0,46402,Talor Gooch,34.55,19,55
43,0,51634,Sahith Theegala,34.41,32,93
44,0,28252,Seamus Power,34.33,23,67
45,0,45526,Abraham Ancer,34.29,12,35
46,0,28237,Rory McIlroy,33.93,19,56
46,0,35891,Cameron Smith,33.93,19,56
48,0,46435,Austin Cook,33.87,21,62
49,0,32150,Michael Thompson,33.75,27,80
50,0,24924,Bill Haas,33.68,32,95
51,0,34174,John Huh,33.33,23,69
51,0,46414,Aaron Rai,33.33,22,66
51,0,35617,Martin Trainer,33.33,32,96
54,0,35506,Mackenzie Hughes,32.97,30,91
55,0,30692,Scott Stallings,32.94,28,85
56,0,36699,Patrick Rodgers,32.93,27,82
57,0,29908,C.T. Pan,32.88,24,73
58,0,23983,Luke Donald,32.86,23,70
59,0,39971,Sungjae Im,32.73,18,55
60,0,47993,Denny McCarthy,32.71,35,107
61,0,51894,Vince Whaley,32.56,28,86
62,0,51997,Andrew Novak,32.31,21,65
63,0,49960,Sepp Straka,32.26,30,93
64,0,46046,Scottie Scheffler,32.20,19,59
65,0,47504,Sam Burns,32.14,27,84
66,0,31646,Emiliano Grillo,32.08,17,53
66,0,29221,Webb Simpson,32.08,17,53
68,0,36852,Jim Knous,31.82,14,44
69,0,37275,Sam Ryder,31.46,28,89
70,0,26851,Marc Leishman,31.43,22,70
71,0,46442,Maverick McNealy,31.25,25,80
72,0,53165,Doc Redman,31.15,19,61
73,0,45486,Joaquin Niemann,31.03,18,58
74,0,36799,Stephan Jaeger,31.00,31,100
75,0,26300,Matt Jones,30.95,13,42
76,0,27936,Martin Laird,30.91,17,55
77,0,32757,Patton Kizzire,30.68,27,88
78,0,29535,Brice Garnett,30.51,18,59
79,0,28775,Nate Lashley,30.43,14,46
79,0,29926,Danny Lee,30.43,14,46
81,0,19803,Ryan Armour,30.30,10,33
82,0,26476,Chez Reavie,30.26,23,76
83,0,39324,J.J. Spaun,30.14,22,73
84,0,52375,Doug Ghim,29.82,17,57
85,0,27349,Alex Noren,29.79,14,47
86,0,47347,Adam Schenk,29.76,25,84
87,0,29478,Kevin Kisner,29.69,19,64
88,0,49298,Kramer Hickok,29.67,27,91
89,0,34098,Russell Henley,29.63,16,54
89,0,34466,Peter Malnati,29.63,32,108
91,0,31557,Jim Herman,29.55,13,44
92,0,28089,Jason Day,29.51,18,61
93,0,47983,Chad Ramey,29.33,22,75
94,0,27649,Brandt Snedeker,29.31,17,58
95,0,46717,Viktor Hovland,29.17,14,48
95,0,35879,Kelly Kraft,29.17,14,48
95,0,27064,Jhonattan Vegas,29.17,14,48
98,0,34046,Jordan Spieth,29.09,16,55
99,0,34563,Chesson Hadley,29.03,27,93
100,0,12716,Charley Hoffman,28.77,21,73
101,0,35461,Beau Hossler,28.74,25,87
102,0,36884,Ben Kohles,28.57,16,56
102,0,33204,Shane Lowry,28.57,12,42
102,0,47529,Mito Pereira,28.57,20,70
102,0,24361,Pat Perez,28.57,18,63
102,0,48699,Callum Tarren,28.57,18,63
102,0,25493,Nick Taylor,28.57,22,77
108,0,31560,Brian Stuard,28.40,23,81
109,0,33141,Keegan Bradley,28.30,15,53
110,0,54421,Garrick Higgo,28.26,13,46
110,0,46970,Jon Rahm,28.26,13,46
112,0,47995,Davis Riley,28.24,24,85
113,0,27095,Nick Watney,28.09,25,89
114,0,34363,Tyrrell Hatton,27.69,18,65
115,0,36326,David Lipsky,27.63,21,76
116,0,39436,Joshua Creel,27.50,11,40
116,0,49766,Hank Lebioda,27.50,22,80
118,0,25686,Jason Dufner,27.27,15,55
118,0,31420,Anirban Lahiri,27.27,15,55
