RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,45486,Joaquin Niemann,75.00,9,12
2,0,40098,Matt Fitzpatrick,71.43,5,7
3,0,48822,Sebastián Muñoz,70.00,7,10
4,0,35310,Lanto Griffin,69.23,9,13
5,0,30926,Chris Kirk,68.75,11,16
6,0,48084,Wesley Bryan,66.67,2,3
6,0,39058,Lucas Herbert,66.67,4,6
8,0,28237,Rory McIlroy,63.64,7,11
9,0,26300,Matt Jones,60.00,6,10
9,0,34610,Matthias Schwab,60.00,6,10
11,0,33448,Justin Thomas,58.33,7,12
12,0,45522,Christiaan Bezuidenhout,57.14,4,7
12,0,27644,Brian Harman,57.14,4,7
14,0,35506,Mackenzie Hughes,56.25,9,16
15,0,29725,Tony Finau,55.56,5,9
15,0,29926,Danny Lee,55.56,5,9
17,0,23983,Luke Donald,54.55,6,11
17,0,23108,Matt Kuchar,54.55,6,11
19,0,46402,Talor Gooch,53.85,7,13
20,0,29908,C.T. Pan,53.33,8,15
21,0,34046,Jordan Spieth,52.63,10,19
22,0,34563,Chesson Hadley,50.00,4,8
22,0,34174,John Huh,50.00,8,16
22,0,35879,Kelly Kraft,50.00,7,14
22,0,46442,Maverick McNealy,50.00,8,16
22,0,40250,Taylor Pendrith,50.00,7,14
22,0,24361,Pat Perez,50.00,1,2
22,0,34256,Andrew Putnam,50.00,4,8
22,0,39324,J.J. Spaun,50.00,4,8
22,0,34264,Hudson Swafford,50.00,4,8
22,0,35617,Martin Trainer,50.00,5,10
22,0,37189,Harold Varner III,50.00,3,6
33,0,51766,Wyndham Clark,46.15,6,13
34,0,24502,Adam Scott,45.45,5,11
35,0,36852,Jim Knous,44.44,4,9
35,0,46414,Aaron Rai,44.44,4,9
35,0,48699,Callum Tarren,44.44,4,9
38,0,49766,Hank Lebioda,43.75,7,16
39,0,32640,Troy Merritt,42.86,6,14
39,0,27139,David Skinns,42.86,3,7
39,0,57366,Cameron Young,42.86,3,7
42,0,27895,Jonas Blixt,41.67,5,12
42,0,35532,Tom Hoge,41.67,5,12
42,0,47995,Davis Riley,41.67,5,12
42,0,33419,Cameron Tringale,41.67,5,12
46,0,45526,Abraham Ancer,40.00,2,5
46,0,55708,Hayden Buckley,40.00,4,10
46,0,32662,Michael Gligic,40.00,2,5
46,0,33399,Adam Hadwin,40.00,4,10
46,0,32448,James Hahn,40.00,4,10
46,0,39953,Chase Seiffert,40.00,2,5
46,0,51894,Vince Whaley,40.00,6,15
46,0,31323,Gary Woodland,40.00,2,5
54,0,25198,Francesco Molinari,38.46,5,13
54,0,30927,Brendon Todd,38.46,5,13
56,0,35461,Beau Hossler,38.10,8,21
57,0,29974,Branden Grace,37.50,3,8
57,0,39971,Sungjae Im,37.50,3,8
57,0,36799,Stephan Jaeger,37.50,6,16
57,0,32816,Satoshi Kodaira,37.50,3,8
57,0,30944,Jason Kokrak,37.50,3,8
57,0,27770,Camilo Villegas,37.50,3,8
57,0,48887,Matt Wallace,37.50,3,8
57,0,49964,Aaron Wise,37.50,3,8
65,0,21961,Charles Howell III,36.36,4,11
65,0,45540,Jared Wolfe,36.36,4,11
67,0,31646,Emiliano Grillo,35.71,5,14
67,0,51950,Max McGreevy,35.71,5,14
67,0,34360,Patrick Reed,35.71,5,14
67,0,33486,Roger Sloan,35.71,5,14
71,0,32150,Michael Thompson,35.29,6,17
72,0,35450,Patrick Cantlay,33.33,2,6
72,0,20229,Stewart Cink,33.33,3,9
72,0,52375,Doug Ghim,33.33,2,6
72,0,46550,Brandon Hagy,33.33,3,9
72,0,47988,Nick Hardy,33.33,3,9
72,0,31557,Jim Herman,33.33,1,3
72,0,39977,Max Homa,33.33,4,12
72,0,29420,Billy Horschel,33.33,4,12
72,0,46717,Viktor Hovland,33.33,2,6
72,0,32757,Patton Kizzire,33.33,4,12
72,0,28775,Nate Lashley,33.33,3,9
72,0,32791,K.H. Lee,33.33,6,18
72,0,27349,Alex Noren,33.33,2,6
72,0,51997,Andrew Novak,33.33,3,9
72,0,49771,J.T. Poston,33.33,5,15
72,0,28252,Seamus Power,33.33,4,12
72,0,48081,Xander Schauffele,33.33,1,3
72,0,35891,Cameron Smith,33.33,2,6
72,0,34431,Robert Streb,33.33,4,12
72,0,32333,Kevin Tway,33.33,4,12
72,0,27095,Nick Watney,33.33,2,6
72,0,56278,Matthew Wolff,33.33,2,6
94,0,35449,Adam Long,31.82,7,22
95,0,29535,Brice Garnett,31.25,5,16
95,0,25493,Nick Taylor,31.25,5,16
97,0,34076,Joel Dahmen,30.77,4,13
97,0,33597,Harry Higgs,30.77,4,13
97,0,12716,Charley Hoffman,30.77,4,13
97,0,33667,Carlos Ortiz,30.77,4,13
97,0,26476,Chez Reavie,30.77,4,13
102,0,26851,Marc Leishman,30.00,3,10
102,0,32839,Hideki Matsuyama,30.00,3,10
102,0,36871,Matthew NeSmith,30.00,3,10
102,0,30163,Henrik Norlander,30.00,3,10
102,0,23621,Rory Sabbatini,30.00,3,10
102,0,10381,Curtis Thompson,30.00,3,10
108,0,24925,Jonathan Byrd,28.57,4,14
108,0,46435,Austin Cook,28.57,2,7
108,0,45157,Cam Davis,28.57,2,7
108,0,45609,Tyler Duncan,28.57,2,7
108,0,27214,Kevin Streelman,28.57,4,14
108,0,51634,Sahith Theegala,28.57,6,21
114,0,37275,Sam Ryder,27.78,5,18
115,0,24024,Zach Johnson,27.27,3,11
115,0,27936,Martin Laird,27.27,3,11
115,0,47856,Seth Reeves,27.27,3,11
118,0,39546,Keith Mitchell,26.67,4,15
118,0,30692,Scott Stallings,26.67,4,15
120,0,47504,Sam Burns,25.00,3,12
120,0,30911,Tommy Fleetwood,25.00,1,4
120,0,24924,Bill Haas,25.00,4,16
120,0,36689,Brooks Koepka,25.00,1,4
120,0,33204,Shane Lowry,25.00,1,4
120,0,47993,Denny McCarthy,25.00,4,16
120,0,47983,Chad Ramey,25.00,2,8
120,0,47347,Adam Schenk,25.00,3,12
120,0,40006,Erik van Rooyen,25.00,2,8
120,0,54783,Dylan Wu,25.00,2,8
130,0,36326,David Lipsky,23.08,3,13
130,0,36699,Patrick Rodgers,23.08,3,13
