RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,29518,Brendan Steele,52.50,84,160,-0.13
2,0,33419,Cameron Tringale,51.88,83,160,-0.11
3,0,24663,Y.E. Yang,50.00,46,92,-0.17
4,0,29479,Scott Brown,49.18,60,122,-0.18
5,0,12782,Tim Herron,48.89,44,90,-0.07
6,0,32102,Rickie Fowler,48.33,58,120,-0.17
7,0,25900,Lucas Glover,48.18,53,110,-0.15
8,0,23108,Matt Kuchar,47.89,68,142,-0.24
9,0,24490,George McNeill,47.06,64,136,-0.19
10,0,27120,Troy Matteson,46.97,62,132,-0.10
11,0,06522,Ernie Els,46.88,45,96,-0.04
11,0,23621,Rory Sabbatini,46.88,75,160,-0.11
13,0,22046,Geoff Ogilvy,46.81,44,94,-0.16
14,0,29221,Webb Simpson,46.62,69,148,-0.26
15,0,29425,Andrew Svoboda,46.43,39,84,-0.18
16,0,26289,Boo Weekley,46.11,83,180,-0.29
17,0,35539,Luke Guthrie,45.95,68,148,-0.13
18,0,22913,John Rollins,45.89,67,146,-0.18
19,0,23409,James Driscoll,45.83,66,144,-0.11
20,0,21209,Sergio Garcia,45.74,43,94,-0.23
21,0,28455,Will Claxton,45.24,57,126,-0.14
22,0,25444,Justin Hicks,45.21,66,146,-0.15
23,0,31560,Brian Stuard,45.14,65,144,-0.26
24,0,28475,Jeff Overton,44.87,70,156,-0.07
24,0,24138,Ian Poulter,44.87,35,78,-0.06
26,0,23788,D.J. Trahan,44.57,41,92,-0.05
27,0,27933,John Merrick,44.52,65,146,-0.05
28,0,24357,K.J. Choi,44.12,60,136,-0.10
28,0,06567,Vijay Singh,44.12,45,102,-0.04
30,0,22056,Cameron Percy,43.94,58,132,-0.02
31,0,34046,Jordan Spieth,43.92,65,148,-0.11
32,0,28092,D.H. Lee,43.85,57,130,-0.19
33,0,37273,Derek Ernst,43.75,49,112,-0.08
34,0,24781,Hunter Mahan,43.66,62,142,-0.13
35,0,27649,Brandt Snedeker,43.65,55,126,-0.13
36,0,22405,Justin Rose,43.48,40,92,-0.10
37,0,25686,Jason Dufner,43.44,53,122,-0.28
38,0,34360,Patrick Reed,43.37,72,166,-0.11
39,0,20766,Padraig Harrington,43.24,32,74,-0.31
40,0,28307,Matt Every,43.10,75,174,-0.07
41,0,27644,Brian Harman,42.94,73,170,-0.01
42,0,30852,Ryo Ishikawa,42.74,53,124,-0.13
43,0,22961,David Mathis,42.54,57,134,-0.05
44,0,20396,Lee Westwood,42.45,45,106,-0.29
45,0,22792,Peter Hanson,42.42,28,66,-0.32
46,0,19970,Robert Karlsson,42.39,39,92,-0.03
47,0,01116,Michael Bradley,42.31,44,104,-0.07
47,0,22378,Trevor Immelman,42.31,55,130,-0.13
49,0,29740,Brad Fritsch,42.21,65,154,+0.02
50,0,20645,John Senden,42.19,54,128,-0.22
51,0,27556,Ted Potter Jr.,42.11,48,114,-0.08
52,0,08793,Tiger Woods,42.05,37,88,-0.14
53,0,34098,Russell Henley,41.91,57,136,+0.04
54,0,27408,Martin Kaymer,41.67,35,84,-0.20
55,0,23353,J.J. Henry,41.56,64,154,+0.05
55,0,26679,Kevin Stadler,41.56,64,154,-0.22
57,0,25274,Steven Bowditch,41.54,54,130,-0.13
58,0,32200,Roberto Castro,41.40,77,186,-0.19
59,0,23325,Vaughn Taylor,41.30,38,92,-0.18
60,0,30926,Chris Kirk,41.18,70,170,-0.20
61,0,28259,Sangmoon Bae,41.14,65,158,+0.02
61,0,26300,Matt Jones,41.14,65,158,-0.23
63,0,34409,David Lingmerth,41.13,51,124,-0.08
64,0,21961,Charles Howell III,40.96,68,166,-0.13
65,0,25345,Carl Pettersson,40.91,54,132,-0.13
66,0,12716,Charley Hoffman,40.79,62,152,-0.21
67,0,34021,Bud Cauley,40.68,48,118,-0.02
68,0,30750,Tommy Gainey,40.63,65,160,-0.14
69,0,28780,Nicholas Thompson,40.53,77,190,-0.10
70,0,20098,Stuart Appleby,40.48,68,168,-0.18
71,0,23983,Luke Donald,40.22,37,92,-0.03
72,0,27095,Nick Watney,40.13,61,152,+0.03
73,0,28679,Fabián Gómez,40.00,52,130,-0.15
73,0,06527,Steve Stricker,40.00,28,70,-0.25
75,0,23541,Ben Crane,39.66,46,116,-0.07
76,0,23638,Brendon de Jonge,39.62,84,212,-0.21
76,0,25336,Alistair Presnell,39.62,42,106,-0.05
78,0,21528,Henrik Stenson,39.58,38,96,-0.26
79,0,27503,Steve LeBrun,39.52,49,124,+0.10
80,0,20160,Charlie Wi,39.44,56,142,+0.13
81,0,01320,Bob Estes,39.39,52,132,-0.08
82,0,24846,Ricky Barnes,39.29,55,140,-0.09
82,0,06573,Brandt Jobe,39.29,44,112,-0.20
84,0,23497,Tag Ridings,39.23,51,130,-0.04
85,0,27214,Kevin Streelman,39.19,58,148,-0.33
86,0,22806,Doug LaBelle II,38.97,53,136,-0.04
87,0,12510,Chad Campbell,38.82,59,152,-0.03
88,0,32366,Kevin Chappell,38.51,57,148,-0.09
88,0,24494,Erik Compton,38.51,57,148,-0.11
90,0,10885,Robert Allenby,38.39,43,112,-0.09
91,0,27770,Camilo Villegas,38.36,56,146,-0.16
92,0,27895,Jonas Blixt,38.24,52,136,-0.08
93,0,24924,Bill Haas,38.19,55,144,+0.04
94,0,29420,Billy Horschel,37.50,66,176,-0.21
95,0,20229,Stewart Cink,37.29,44,118,-0.14
96,0,27330,Josh Teater,37.14,52,140,-0.25
97,0,10809,Jim Furyk,37.12,49,132,-0.20
98,0,30163,Henrik Norlander,36.76,50,136,-0.18
99,0,25834,Daniel Summerhays,36.75,61,166,-0.08
100,0,31202,William McGirt,36.67,55,150,-0.18
101,0,27936,Martin Laird,36.61,41,112,-0.22
102,0,24361,Pat Perez,36.23,50,138,-0.08
103,0,26331,Charl Schwartzel,36.11,39,108,-0.15
104,0,26497,Casey Wittenberg,36.03,49,136,-0.18
105,0,23623,Bo Van Pelt,35.96,41,114,+0.07
106,0,22371,Aaron Baddeley,35.94,46,128,-0.33
107,0,24507,Jason Bohn,35.71,50,140,-0.10
108,0,24399,Scott Gardiner,35.59,42,118,+0.05
109,0,21878,Mark Wilson,35.58,37,104,-0.08
110,0,30692,Scott Stallings,35.51,49,138,+0.04
111,0,01810,Phil Mickelson,35.48,44,124,E
112,0,21731,Freddie Jacobson,35.42,34,96,-0.15
113,0,26851,Marc Leishman,35.38,46,130,-0.13
114,0,24502,Adam Scott,35.23,31,88,-0.03
115,0,20691,Greg Owen,35.21,50,142,+0.06
