RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,21209,Sergio Garcia,.92,98,9
2,0,23541,Ben Crane,.82,122,10
3,0,24138,Ian Poulter,.80,75,6
4,0,30925,Dustin Johnson,.77,104,8
5,0,24358,Robert Garrigus,.74,136,10
6,0,20070,Matt Bettencourt,.71,98,7
6,0,21805,Harrison Frazar,.71,99,7
8,0,29420,Billy Horschel,.69,101,7
8,0,34174,John Huh,.69,189,13
10,0,32150,Michael Thompson,.68,146,10
11,0,22405,Justin Rose,.67,119,8
12,0,10213,Dicky Pride,.66,106,7
13,0,32102,Rickie Fowler,.64,125,8
14,0,27895,Jonas Blixt,.63,144,9
14,0,23204,Gary Christian,.63,160,10
16,0,20104,Ken Duke,.62,178,11
17,0,27797,Derek Lamely,.61,132,8
17,0,27302,Garth Mulroy,.61,98,6
19,0,24502,Adam Scott,.60,83,5
19,0,27095,Nick Watney,.60,150,9
21,0,01116,Michael Bradley,.59,118,7
21,0,26329,Louis Oosthuizen,.59,101,6
21,0,29221,Webb Simpson,.59,118,7
24,0,24494,Erik Compton,.58,120,7
24,0,29478,Kevin Kisner,.58,103,6
26,0,27064,Jhonattan Vegas,.57,174,10
27,0,21961,Charles Howell III,.56,195,11
27,0,28308,Troy Kelly,.56,107,6
29,0,31558,J.J. Killeen,.55,163,9
29,0,25562,Andres Romero,.55,109,6
31,0,23409,James Driscoll,.53,169,9
31,0,28475,Jeff Overton,.53,188,10
31,0,30692,Scott Stallings,.53,150,8
34,0,28455,Will Claxton,.52,191,10
35,0,23718,Nathan Green,.51,137,7
35,0,31202,William McGirt,.51,176,9
35,0,20396,Lee Westwood,.51,79,4
38,0,24507,Jason Bohn,.50,141,7
38,0,20593,Greg Chalmers,.50,139,7
38,0,32366,Kevin Chappell,.50,159,8
38,0,25686,Jason Dufner,.50,120,6
38,0,27141,J.B. Holmes,.50,179,9
43,0,23135,Tim Clark,.49,82,4
43,0,24024,Zach Johnson,.49,142,7
