RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,28259,Sangmoon Bae,65.17,89,58
2,0,28237,Rory McIlroy,62.32,69,43
3,0,23623,Bo Van Pelt,62.31,130,81
4,0,25632,Jimmy Walker,61.88,160,99
5,0,24924,Bill Haas,61.54,91,56
6,0,24138,Ian Poulter,60.61,66,40
7,0,25345,Carl Pettersson,59.60,151,90
8,0,26596,Ryan Moore,59.59,146,87
9,0,26758,David Hearn,59.49,158,94
10,0,20766,Padraig Harrington,59.30,86,51
11,0,27214,Kevin Streelman,59.29,140,83
12,0,06527,Steve Stricker,59.26,108,64
13,0,22371,Aaron Baddeley,58.95,95,56
14,0,29910,Blake Adams,58.66,179,105
15,0,27963,Chris Stroud,58.59,128,75
16,0,27895,Jonas Blixt,58.54,123,72
17,0,23903,Stephen Gangluff,58.46,65,38
18,0,23983,Luke Donald,58.23,79,46
19,0,08725,Tom Gillis,58.06,124,72
20,0,02206,David Toms,57.83,83,48
21,0,23409,James Driscoll,57.02,114,65
22,0,22961,David Mathis,56.91,123,70
23,0,29222,Billy Hurley III,56.82,88,50
24,0,20848,Ángel Cabrera,56.58,76,43
25,0,23542,Tommy Biershenk,56.44,101,57
26,0,24361,Pat Perez,56.41,117,66
27,0,19846,Brian Gay,56.39,133,75
28,0,32200,Roberto Castro,56.35,126,71
29,0,20623,Gavin Coles,56.31,103,58
30,0,12652,Cameron Beckman,56.30,119,67
31,0,20593,Greg Chalmers,56.03,141,79
32,0,28089,Jason Day,56.00,75,42
33,0,27649,Brandt Snedeker,55.97,134,75
34,0,25396,Kevin Na,55.93,118,66
35,0,32150,Michael Thompson,55.81,129,72
36,0,19970,Robert Karlsson,55.70,79,44
37,0,29420,Billy Horschel,55.56,81,45
38,0,30711,Colt Knost,55.34,103,57
39,0,33141,Keegan Bradley,55.32,141,78
39,0,29289,S.Y. Noh,55.32,141,78
41,0,34099,Harris English,55.24,143,79
42,0,27120,Troy Matteson,55.22,134,74
43,0,08793,Tiger Woods,55.21,96,53
44,0,01810,Phil Mickelson,55.17,116,64
45,0,23108,Matt Kuchar,55.12,127,70
46,0,24925,Jonathan Byrd,54.95,91,50
47,0,25572,Graeme McDowell,54.93,71,39
48,0,27302,Garth Mulroy,54.88,82,45
49,0,34174,John Huh,54.73,148,81
50,0,20160,Charlie Wi,54.69,128,70
51,0,23204,Gary Christian,54.61,152,83
52,0,28308,Troy Kelly,54.43,79,43
53,0,20574,Mathew Goggin,54.32,81,44
54,0,28475,Jeff Overton,54.31,197,107
55,0,12782,Tim Herron,54.26,129,70
56,0,28307,Matt Every,54.23,142,77
57,0,01320,Bob Estes,54.14,133,72
58,0,27064,Jhonattan Vegas,54.03,124,67
59,0,22621,Ben Curtis,54.00,100,54
60,0,23320,Ryan Palmer,53.95,152,82
61,0,22548,Patrick Sheehan,53.85,65,35
62,0,24502,Adam Scott,53.73,67,36
63,0,33122,Russell Knox,53.68,95,51
64,0,22348,Nick O'Hern,53.66,123,66
65,0,27330,Josh Teater,53.64,151,81
66,0,20850,Daniel Chopra,53.62,69,37
67,0,28455,Will Claxton,53.37,178,95
68,0,30926,Chris Kirk,53.16,190,101
69,0,23638,Brendon de Jonge,53.14,207,110
70,0,24846,Ricky Barnes,53.06,147,78
71,0,24494,Erik Compton,52.99,117,62
72,0,27797,Derek Lamely,52.94,85,45
73,0,24663,Y.E. Yang,52.87,87,46
74,0,25686,Jason Dufner,52.82,142,75
75,0,29518,Brendan Steele,52.81,89,47
76,0,20104,Ken Duke,52.76,163,86
77,0,30927,Brendon Todd,52.63,95,50
78,0,06034,Marco Dawson,52.50,80,42
79,0,01706,Davis Love III,52.48,101,53
80,0,20070,Matt Bettencourt,52.38,105,55
81,0,26951,Johnson Wagner,52.35,149,78
82,0,27436,Graham DeLaet,52.34,128,67
82,0,30925,Dustin Johnson,52.34,107,56
84,0,34021,Bud Cauley,52.15,163,85
85,0,21961,Charles Howell III,51.97,127,66
86,0,32102,Rickie Fowler,51.94,129,67
87,0,25818,Scott Piercy,51.93,181,94
88,0,23541,Ben Crane,51.82,110,57
89,0,20098,Stuart Appleby,51.79,112,58
90,0,27936,Martin Laird,51.72,116,60
90,0,10213,Dicky Pride,51.72,87,45
92,0,22378,Trevor Immelman,51.69,89,46
92,0,25834,Daniel Summerhays,51.69,118,61
94,0,33419,Cameron Tringale,51.47,136,70
95,0,33120,Mark Anderson,51.43,105,54
95,0,06573,Brandt Jobe,51.43,70,36
97,0,23800,Bryce Molder,51.38,109,56
98,0,26331,Charl Schwartzel,51.35,74,38
98,0,25892,Steve Wheatcroft,51.35,74,38
100,0,06004,Stephen Ames,51.28,78,40
101,0,21753,Brian Davis,51.18,170,87
101,0,20645,John Senden,51.18,127,65
103,0,24024,Zach Johnson,51.08,139,71
104,0,26476,Chez Reavie,50.94,106,54
105,0,21350,Ryuji Imada,50.82,122,62
105,0,24490,George McNeill,50.82,122,62
107,0,22913,John Rollins,50.74,136,69
108,0,29926,Danny Lee,50.55,91,46
109,0,06251,Chris DiMarco,50.44,113,57
