RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
112,0,01577,Lee Janzen,1.781,1783,1001,30.06
112,0,06332,Neal Lancaster,1.781,2174,1221,29.01
115,0,06575,Dudley Hart,1.784,1217,682,28.49
116,0,20104,Ken Duke,1.785,1730,969,29.19
117,0,01527,Scott Hoch,1.786,1125,630,27.55
117,0,12753,David Morland IV,1.786,1411,790,28.50
119,0,19824,Craig Barlow,1.787,1698,950,29.72
119,0,12782,Tim Herron,1.787,1739,973,26.96
119,0,20580,Andre Stolz,1.787,1074,601,28.38
122,0,23353,J.J. Henry,1.788,2206,1234,28.28
122,0,02049,Gene Sauers,1.788,1616,904,28.24
122,0,22293,Heath Slocum,1.788,1944,1087,27.05
122,0,02223,Bob Tway,1.788,1772,991,26.32
122,0,21878,Mark Wilson,1.788,1375,769,26.95
127,0,01219,John Cook,1.789,1134,634,25.39
127,0,01724,Jeff Maggert,1.789,1304,729,28.47
129,0,12394,Tom Carter,1.790,2229,1245,27.64
129,0,25686,Jason Dufner,1.790,1684,941,28.33
129,0,21209,Sergio Garcia,1.790,1461,816,29.48
129,0,08337,Mike Heinen,1.790,1072,599,31.22
133,0,07363,Craig Bowden,1.791,1684,940,27.05
133,0,01203,Russ Cochran,1.791,1313,733,25.85
133,0,23983,Luke Donald,1.791,1610,899,26.56
133,0,20645,John Senden,1.791,2183,1219,28.81
137,0,01127,Danny Briggs,1.792,1779,993,27.81
137,0,19881,Robert Damron,1.792,1894,1057,28.44
137,0,01761,Len Mattiace,1.792,1430,798,26.82
137,0,23621,Rory Sabbatini,1.792,1801,1005,29.98
141,0,06515,Shaun Micheel,1.793,1967,1097,27.45
142,0,21633,Steve Allan,1.795,2136,1190,28.87
142,0,20472,Alex Cejka,1.795,1443,804,28.77
142,0,08881,Tripp Isenhour,1.795,1084,604,27.65
142,0,23108,Matt Kuchar,1.795,1752,976,27.85
142,0,06078,Esteban Toledo,1.795,1748,974,26.95
147,0,21646,David Branshaw,1.796,1755,977,27.64
147,0,01132,Mark Brooks,1.796,1354,754,26.96
147,0,11123,Chris Couch,1.796,1081,602,31.77
147,0,01313,Steve Elkington,1.796,1304,726,27.21
147,0,23307,Roger Tambellini,1.796,1593,887,28.20
152,0,23613,Rich Barcelo,1.797,1355,754,27.36
152,0,01261,Jay Delsing,1.797,1524,848,28.25
152,0,25900,Lucas Glover,1.797,1986,1105,30.15
152,0,01920,Craig Parry,1.797,981,546,26.19
152,0,01926,Steve Pate,1.797,1452,808,27.02
157,0,10885,Robert Allenby,1.798,2003,1114,28.37
157,0,06621,Joe Durant,1.798,2016,1121,26.96
157,0,12823,Carlos Franco,1.798,2193,1220,28.38
157,0,06595,Kevin Sutherland,1.798,1665,926,28.11
161,0,12510,Chad Campbell,1.799,2040,1134,26.15
162,0,01797,Rocco Mediate,1.800,1019,566,27.84
162,0,02099,Scott Simpson,1.800,1105,614,27.52
164,0,01378,David Frost,1.802,1613,895,26.04
164,0,21961,Charles Howell III,1.802,2164,1201,26.71
164,0,12705,Cliff Kresge,1.802,1708,948,26.85
167,0,07721,Pat Bates,1.803,2086,1157,26.12
167,0,20094,Jonathan Kaye,1.803,1641,910,27.75
169,0,01553,John Huston,1.804,1250,693,29.48
170,0,20382,Stephen Leaney,1.805,1579,875,24.66
171,0,20585,Niclas Fasth,1.806,1199,664,28.21
171,0,23063,Scott Hend,1.806,1609,891,31.87
173,0,01035,Tommy Armour III,1.807,1841,1019,27.18
174,0,08835,Kris Cox,1.808,1432,792,27.69
174,0,01771,Blaine McCallister,1.808,1407,778,24.52
174,0,02245,Grant Waite,1.808,1595,882,26.96
177,0,22621,Ben Curtis,1.809,1073,593,25.13
178,0,06214,Guy Boros,1.810,1278,706,27.38
178,0,08123,Jeff Brehaut,1.810,2245,1240,27.73
178,0,24290,D.J. Brigman,1.810,1629,900,28.73
178,0,08339,Spike McRoy,1.810,1924,1063,26.67
182,0,01361,Dan Forsman,1.811,1583,874,25.77
182,0,20378,Mathias Grönberg,1.811,1791,989,27.13
182,0,02101,Joey Sindelar,1.811,2160,1193,27.33
182,0,02106,Chris Smith,1.811,2409,1330,28.99
182,0,26287,Roland Thatcher,1.811,1463,808,28.38
187,0,08385,Omar Uresti,1.813,1737,958,26.33
188,0,23614,Rich Beem,1.814,1602,883,28.88
189,0,10912,Craig Perks,1.815,1483,817,27.33
190,0,20634,Peter Lonard,1.819,1359,747,23.86
191,0,12682,Hirofumi Miyase,1.823,1249,685,24.74
191,0,25237,Kevin Muncrief,1.823,970,532,26.69
193,0,01766,Billy Mayfair,1.829,2283,1248,25.52
194,0,10213,Dicky Pride,1.842,1308,710,24.54
195,0,21893,Brian Kortan,1.844,1276,692,24.71
196,0,23338,David Gossett,1.847,1036,561,23.66
