RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,01968,Nick Price,$1567384
2,0,01876,Greg Norman,$1551403
3,0,01042,Paul Azinger,$1464655
4,0,02146,Payne Stewart,$1327985
5,0,01226,Fred Couples,$1275849
6,0,01385,Jim Gallagher Jr.,$1078870
7,0,01378,David Frost,$1043653
8,0,01633,Tom Kite,$968366
9,0,01577,Lee Janzen,$939804
10,0,01706,Davis Love III,$899184
11,0,01014,Fulton Allem,$893520
12,0,01313,Steve Elkington,$832852
13,0,01724,Jeff Maggert,$800873
14,0,01928,Corey Pavin,$790607
15,0,02099,Scott Simpson,$768036
16,0,01823,Larry Mize,$735786
17,0,01553,John Huston,$731548
18,0,01666,Bernhard Langer,$730118
19,0,01161,Mark Calcavecchia,$723771
20,0,01797,Rocco Mediate,$699325
21,0,06567,Vijay Singh,$664030
22,0,01306,David Edwards,$653086
23,0,01072,Chip Beck,$650301
24,0,01837,Gil Morgan,$633742
25,0,01810,Phil Mickelson,$628735
26,0,06090,Jim McGovern,$604535
27,0,01457,Jay Haas,$601603
28,0,01331,Rick Fehr,$556322
29,0,02133,Craig Stadler,$553623
30,0,01510,Nolan Henke,$536375
31,0,01766,Billy Mayfair,$525137
32,0,01320,Bob Estes,$459555
33,0,01677,Tom Lehman,$446960
34,0,02225,Howard Twitty,$434813
35,0,01527,Scott Hoch,$425772
36,0,01361,Dan Forsman,$423720
37,0,02245,Grant Waite,$420580
38,0,01887,Mark O'Meara,$406641
39,0,02321,Fuzzy Zoeller,$401605
40,0,01771,Blaine McCallister,$394434
41,0,02101,Joey Sindelar,$391649
42,0,01219,John Cook,$387171
43,0,01024,Billy Andrade,$381739
44,0,01200,Keith Clearwater,$370363
45,0,01329,Brad Faxon,$369148
46,0,01783,Mark McCumber,$367584
47,0,01235,Ben Crenshaw,$364705
48,0,01381,Fred Funk,$360248
49,0,02279,Mark Wiebe,$360213
50,0,01475,Donnie Hammond,$349607
51,0,02010,Loren Roberts,$344506
52,0,02256,Tom Watson,$342023
53,0,01890,Brett Ogle,$337374
54,0,02135,Mike Standly,$336301
55,0,02131,Mike Springer,$334729
56,0,01920,Craig Parry,$329267
57,0,06575,Dudley Hart,$327248
58,0,01559,Hale Irwin,$325311
59,0,01701,Bob Lohr,$322932
60,0,02159,Curtis Strange,$319822
61,0,01326,Nick Faldo,$312086
62,0,01418,Bill Glasson,$310297
63,0,01203,Russ Cochran,$305068
64,0,02267,D.A. Weibring,$303058
