RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,23800,Bryce Molder,.37,1,270
2,0,26300,Matt Jones,.56,1,180
3,0,20848,Ángel Cabrera,.69,1,144
4,0,25274,Steven Bowditch,.74,2,270
5,0,22378,Trevor Immelman,.93,3,324
6,0,20593,Greg Chalmers,.98,3,306
7,0,21949,Joe Ogilvie,1.19,3,252
8,0,33911,Nate Smith,1.23,2,162
8,0,27095,Nick Watney,1.23,4,324
10,0,01116,Michael Bradley,1.28,3,234
10,0,24663,Y.E. Yang,1.28,3,234
12,0,25562,Andres Romero,1.31,4,306
12,0,06527,Steve Stricker,1.31,4,306
12,0,20160,Charlie Wi,1.31,4,306
15,0,23983,Luke Donald,1.39,4,288
15,0,01577,Lee Janzen,1.39,3,216
17,0,23638,Brendon de Jonge,1.45,6,414
17,0,29221,Webb Simpson,1.45,6,414
19,0,20157,Retief Goosen,1.52,3,198
19,0,25457,Alexandre Rocha,1.52,3,198
21,0,23108,Matt Kuchar,1.59,6,378
21,0,25345,Carl Pettersson,1.59,6,378
23,0,33141,Keegan Bradley,1.63,5,306
23,0,24925,Jonathan Byrd,1.63,5,306
23,0,06251,Chris DiMarco,1.63,5,306
23,0,26851,Marc Leishman,1.63,5,306
27,0,20472,Alex Cejka,1.67,3,180
27,0,29720,Andres Gonzales,1.67,3,180
29,0,32698,Bobby Gates,1.71,4,234
29,0,19970,Robert Karlsson,1.71,4,234
31,0,24490,George McNeill,1.74,5,288
31,0,25396,Kevin Na,1.74,5,288
33,0,21407,Arjun Atwal,1.85,6,324
33,0,24980,Scott Gutschewski,1.85,4,216
33,0,20572,Rod Pampling,1.85,5,270
36,0,22371,Aaron Baddeley,1.96,6,306
36,0,28089,Jason Day,1.96,6,306
36,0,23325,Vaughn Taylor,1.96,6,306
39,0,10505,Shane Bertsch,2.02,4,198
39,0,29478,Kevin Kisner,2.02,4,198
41,0,27936,Martin Laird,2.08,6,288
41,0,26951,Johnson Wagner,2.08,6,288
41,0,25632,Jimmy Walker,2.08,6,288
44,0,21731,Freddie Jacobson,2.12,8,378
45,0,31557,Jim Herman,2.14,5,234
45,0,28486,Michael Putnam,2.14,5,234
47,0,20098,Stuart Appleby,2.22,4,180
47,0,22621,Ben Curtis,2.22,4,180
47,0,12782,Tim Herron,2.22,6,270
47,0,24361,Pat Perez,2.22,6,270
47,0,12602,Dean Wilson,2.22,4,180
52,0,27330,Josh Teater,2.27,9,396
53,0,24024,Zach Johnson,2.29,7,306
53,0,23320,Ryan Palmer,2.29,7,306
53,0,22405,Justin Rose,2.29,7,306
53,0,02206,David Toms,2.29,7,306
57,0,29910,Blake Adams,2.31,10,432
57,0,06004,Stephen Ames,2.31,5,216
57,0,12652,Cameron Beckman,2.31,5,216
57,0,23673,Michael Connell,2.31,5,216
57,0,23409,James Driscoll,2.31,5,216
57,0,30946,Alex Prugh,2.31,5,216
