RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,10885,Robert Allenby,7,51
1,0,24507,Jason Bohn,7,42
1,0,21753,Brian Davis,7,45
1,0,22961,David Mathis,7,39
1,0,23788,D.J. Trahan,7,67
1,0,26289,Boo Weekley,7,61
7,0,12652,Cameron Beckman,6,45
7,0,12510,Chad Campbell,6,67
7,0,28158,Steve Marino,6,42
7,0,01766,Billy Mayfair,6,60
7,0,30110,Kyle Stanley,6,56
12,0,07867,Woody Austin,5,30
12,0,10505,Shane Bertsch,5,27
12,0,24925,Jonathan Byrd,5,24
12,0,23409,James Driscoll,5,36
12,0,12716,Charley Hoffman,5,41
12,0,30925,Dustin Johnson,5,40
12,0,35087,Bio Kim,5,37
12,0,22348,Nick O'Hern,5,40
12,0,27330,Josh Teater,5,48
12,0,27064,Jhonattan Vegas,5,61
22,0,21407,Arjun Atwal,4,45
22,0,24846,Ricky Barnes,4,43
22,0,24357,K.J. Choi,4,32
22,0,23673,Michael Connell,4,40
22,0,06621,Joe Durant,4,57
22,0,09011,David Duval,4,38
22,0,32698,Bobby Gates,4,44
22,0,06643,Paul Goydos,4,44
22,0,24980,Scott Gutschewski,4,44
22,0,25444,Justin Hicks,4,50
22,0,27141,J.B. Holmes,4,23
22,0,21961,Charles Howell III,4,43
22,0,27936,Martin Laird,4,31
22,0,26851,Marc Leishman,4,46
22,0,10585,Scott McCarron,4,32
22,0,31202,William McGirt,4,47
22,0,27933,John Merrick,4,39
22,0,32640,Troy Merritt,4,41
22,0,01810,Phil Mickelson,4,34
22,0,25818,Scott Piercy,4,37
22,0,30946,Alex Prugh,4,42
22,0,31193,Jim Renner,4,31
22,0,23621,Rory Sabbatini,4,29
22,0,24502,Adam Scott,4,34
22,0,06567,Vijay Singh,4,44
22,0,29518,Brendan Steele,4,38
22,0,20160,Charlie Wi,4,30
49,0,20098,Stuart Appleby,3,31
49,0,20070,Matt Bettencourt,3,43
49,0,01116,Michael Bradley,3,29
49,0,24290,D.J. Brigman,3,37
49,0,20472,Alex Cejka,3,30
49,0,32366,Kevin Chappell,3,38
49,0,23541,Ben Crane,3,30
49,0,06251,Chris DiMarco,3,42
49,0,06522,Ernie Els,3,37
49,0,07457,Steve Flesch,3,36
49,0,32102,Rickie Fowler,3,35
49,0,21805,Harrison Frazar,3,27
49,0,10809,Jim Furyk,3,29
49,0,24358,Robert Garrigus,3,48
49,0,25900,Lucas Glover,3,31
49,0,24924,Bill Haas,3,36
49,0,24604,Hunter Haas,3,41
49,0,08537,J.P. Hayes,3,35
49,0,01577,Lee Janzen,3,25
49,0,26300,Matt Jones,3,28
49,0,10860,Justin Leonard,3,36
49,0,26881,Jarrod Lyle,3,58
49,0,24781,Hunter Mahan,3,49
49,0,27120,Troy Matteson,3,44
49,0,23320,Ryan Palmer,3,31
49,0,23497,Tag Ridings,3,32
