RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,24138,Ian Poulter,.74,2,270
2,0,20593,Greg Chalmers,.82,4,486
3,0,26420,Richard Johnson,1.06,4,378
4,0,21731,Freddie Jacobson,1.11,5,450
5,0,11123,Chris Couch,1.17,4,342
6,0,23983,Luke Donald,1.23,4,324
7,0,01313,Steve Elkington,1.63,5,306
8,0,23497,Tag Ridings,1.65,8,486
9,0,26596,Ryan Moore,1.67,6,360
10,0,23108,Matt Kuchar,1.69,7,414
11,0,24507,Jason Bohn,1.77,7,396
12,0,30711,Colt Knost,1.85,9,486
12,0,08375,Paul Stankowski,1.85,8,432
12,0,29518,Brendan Steele,1.85,9,486
15,0,07457,Steve Flesch,1.92,9,468
15,0,10860,Justin Leonard,1.92,9,468
17,0,10505,Shane Bertsch,1.94,7,360
17,0,28089,Jason Day,1.94,7,360
17,0,28486,Michael Putnam,1.94,7,360
17,0,25804,Bubba Watson,1.94,7,360
17,0,12602,Dean Wilson,1.94,7,360
22,0,26331,Charl Schwartzel,1.98,5,252
23,0,10809,Jim Furyk,2.00,9,450
23,0,35087,Bio Kim,2.00,9,450
23,0,27649,Brandt Snedeker,2.00,9,450
26,0,31193,Jim Renner,2.02,8,396
27,0,01948,Tim Petrovic,2.06,10,486
27,0,25345,Carl Pettersson,2.06,10,486
29,0,21209,Sergio Garcia,2.08,6,288
29,0,29478,Kevin Kisner,2.08,9,432
31,0,27095,Nick Watney,2.12,8,378
32,0,23673,Michael Connell,2.14,10,468
33,0,27466,Spencer Levin,2.15,12,558
34,0,06527,Steve Stricker,2.16,7,324
35,0,24846,Ricky Barnes,2.17,9,414
36,0,01810,Phil Mickelson,2.22,8,360
37,0,29910,Blake Adams,2.29,14,612
37,0,19970,Robert Karlsson,2.29,7,306
39,0,30946,Alex Prugh,2.30,12,522
40,0,22378,Trevor Immelman,2.31,10,432
41,0,28679,Fabián Gómez,2.35,11,468
42,0,27974,Sung Kang,2.38,9,378
42,0,27939,Matt McQuillan,2.38,9,378
44,0,20436,Garrett Willis,2.42,10,414
45,0,31202,William McGirt,2.43,14,576
45,0,33419,Cameron Tringale,2.43,14,576
47,0,24925,Jonathan Byrd,2.44,11,450
47,0,20160,Charlie Wi,2.44,11,450
47,0,21878,Mark Wilson,2.44,11,450
50,0,20498,Briny Baird,2.47,8,324
51,0,22371,Aaron Baddeley,2.53,10,396
51,0,25900,Lucas Glover,2.53,10,396
53,0,33911,Nate Smith,2.55,11,432
54,0,25396,Kevin Na,2.56,12,468
54,0,20645,John Senden,2.56,12,468
54,0,29221,Webb Simpson,2.56,12,468
57,0,23353,J.J. Henry,2.58,13,504
57,0,22348,Nick O'Hern,2.58,13,504
59,0,23638,Brendon de Jonge,2.59,14,540
60,0,01577,Lee Janzen,2.63,9,342
61,0,20098,Stuart Appleby,2.65,10,378
62,0,32102,Rickie Fowler,2.66,11,414
63,0,30926,Chris Kirk,2.67,13,486
63,0,23325,Vaughn Taylor,2.67,13,486
65,0,27330,Josh Teater,2.69,15,558
66,0,07867,Woody Austin,2.78,9,324
66,0,23409,James Driscoll,2.78,12,432
66,0,27141,J.B. Holmes,2.78,7,252
66,0,27936,Martin Laird,2.78,11,396
66,0,01706,Davis Love III,2.78,11,396
66,0,27120,Troy Matteson,2.78,14,504
66,0,24490,George McNeill,2.78,10,360
66,0,23621,Rory Sabbatini,2.78,12,432
66,0,02206,David Toms,2.78,11,396
75,0,20070,Matt Bettencourt,2.88,14,486
76,0,24924,Bill Haas,2.89,13,450
76,0,29420,Billy Horschel,2.89,13,450
76,0,32150,Michael Thompson,2.89,13,450
76,0,26951,Johnson Wagner,2.89,13,450
80,0,24140,Sean O'Hair,2.90,12,414
80,0,25818,Scott Piercy,2.90,12,414
82,0,27933,John Merrick,2.91,11,378
83,0,22046,Geoff Ogilvy,2.92,10,342
