RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,46501,Ollie Schniederjans,47' 2",896.167,19,-14
2,0,31323,Gary Woodland,48' 0",1488.417,31,-19
3,0,29740,Brad Fritsch,48' 6",727.000,15,-9
4,0,20157,Retief Goosen,49' 5",593.333,12,-6
5,0,36689,Brooks Koepka,49' 7",1387.333,28,-12
6,0,32839,Hideki Matsuyama,50' 1",1201.250,24,-17
7,0,31420,Anirban Lahiri,51' 9",1241.750,24,-19
8,0,32150,Michael Thompson,52' 11",582.500,11,-6
9,0,34213,Grayson Murray,53' 0",1430.833,27,-19
10,0,26499,Rafa Cabrera Bello,53' 9",859.333,16,-8
11,0,25632,Jimmy Walker,54' 3",1409.750,26,-14
12,0,29725,Tony Finau,54' 6",1470.917,27,-23
13,0,27129,Luke List,54' 8",1859.417,34,-17
14,0,32102,Rickie Fowler,55' 3",994.833,18,-11
15,0,27974,Sung Kang,55' 6",2108.500,38,-16
16,0,35891,Cameron Smith,55' 9",1616.917,29,-20
17,0,35300,Andrew Loupe,55' 10",670.083,12,-8
18,0,29221,Webb Simpson,56' 0",2016.833,36,-26
19,0,48084,Wesley Bryan,56' 1",1401.917,25,-11
20,0,34099,Harris English,56' 4",1239.750,22,-12
21,0,28252,Seamus Power,57' 1",1085.083,19,-14
22,0,29476,Kyle Reifers,57' 3",1544.917,27,-17
22,0,34264,Hudson Swafford,57' 3",1945.833,34,-19
24,0,37189,Harold Varner III,57' 5",1436.417,25,-4
25,0,34021,Bud Cauley,57' 10",2140.917,37,-23
26,0,30110,Kyle Stanley,58' 2",2617.083,45,-24
27,0,29518,Brendan Steele,58' 3",1514.417,26,-10
28,0,21209,Sergio Garcia,58' 11",1237.917,21,-13
29,0,28089,Jason Day,59' 0",1239.667,21,-10
30,0,23497,Tag Ridings,59' 1",709.417,12,-7
31,0,36801,Mark Hubbard,59' 2",1242.833,21,-15
32,0,20229,Stewart Cink,59' 4",1839.417,31,-12
33,0,39324,J.J. Spaun,59' 7",1429.167,24,-17
34,0,27436,Graham DeLaet,60' 3",1445.917,24,-8
35,0,25493,Nick Taylor,60' 4",1869.083,31,-18
36,0,33204,Shane Lowry,60' 6",1027.917,17,-6
36,0,32640,Troy Merritt,60' 6",1451.000,24,-14
38,0,25834,Daniel Summerhays,60' 7",2120.833,35,-23
39,0,10809,Jim Furyk,60' 8",970.667,16,-9
39,0,27141,J.B. Holmes,60' 8",1273.917,21,-1
39,0,29485,Brett Stegmaier,60' 8",1152.250,19,-8
42,0,29720,Andres Gonzales,60' 10",851.917,14,-8
42,0,26476,Chez Reavie,60' 10",1460.833,24,-12
44,0,29478,Kevin Kisner,60' 11",1644.667,27,-17
45,0,22371,Aaron Baddeley,61' 5",1228.500,20,-12
46,0,34046,Jordan Spieth,61' 7",1723.583,28,-16
47,0,24781,Hunter Mahan,61' 8",1233.000,20,-12
48,0,26758,David Hearn,62' 0",1674.333,27,-19
49,0,35450,Patrick Cantlay,62' 1",1242.333,20,-5
49,0,25720,Chad Collins,62' 1",992.917,16,-12
51,0,30925,Dustin Johnson,62' 2",1553.667,25,-13
51,0,25572,Graeme McDowell,62' 2",1119.083,18,-9
53,0,48822,Sebastián Muñoz,62' 3",933.833,15,-6
54,0,33461,Morgan Hoffmann,62' 5",1748.167,28,-15
54,0,25396,Kevin Na,62' 5",1623.833,26,-14
56,0,29908,C.T. Pan,62' 7",1439.000,23,-13
57,0,35532,Tom Hoge,62' 8",501.583,8,-3
58,0,27095,Nick Watney,62' 9",690.250,11,-7
59,0,46550,Brandon Hagy,62' 10",1130.750,18,-10
59,0,23320,Ryan Palmer,62' 10",942.083,15,-9
59,0,46970,Jon Rahm,62' 10",1823.333,29,-12
62,0,28307,Matt Every,63' 1",757.000,12,-5
63,0,33120,Mark Anderson,63' 2",695.000,11,-7
64,0,24924,Bill Haas,63' 3",1582.250,25,-6
65,0,30926,Chris Kirk,63' 4",1836.917,29,-13
66,0,26951,Johnson Wagner,63' 5",1331.000,21,-8
67,0,26596,Ryan Moore,63' 7",1715.833,27,-20
68,0,28237,Rory McIlroy,63' 9",764.667,12,-2
69,0,24357,K.J. Choi,63' 11",830.917,13,-5
70,0,01810,Phil Mickelson,64' 1",1601.167,25,-15
70,0,23621,Rory Sabbatini,64' 1",1280.917,20,-12
72,0,29461,Jamie Lovemark,64' 4",2315.500,36,-19
73,0,30191,Julián Etulain,64' 5",1223.500,19,-9
74,0,33141,Keegan Bradley,64' 6",2064.333,32,-15
74,0,23983,Luke Donald,64' 6",1096.250,17,-15
76,0,32448,James Hahn,64' 11",2335.500,36,-18
76,0,33413,Ben Martin,64' 11",1364.000,21,-7
78,0,28500,Martin Flores,65' 0",1364.417,21,-10
79,0,32200,Roberto Castro,65' 2",1172.667,18,-11
80,0,35879,Kelly Kraft,65' 6",2291.667,35,-22
81,0,33448,Justin Thomas,65' 10",987.167,15,-4
82,0,46732,Rick Lamb,66' 3",662.333,10,-8
83,0,12510,Chad Campbell,66' 5",1328.083,20,-14
83,0,27466,Spencer Levin,66' 5",1461.417,22,-12
85,0,33948,Byeong Hun An,66' 7",1331.417,20,-9
85,0,22405,Justin Rose,66' 7",1264.500,19,-10
85,0,26289,Boo Weekley,66' 7",1798.833,27,-15
88,0,27644,Brian Harman,66' 9",2336.000,35,-17
89,0,31416,Derek Fathauer,66' 10",1269.750,19,-11
