RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,27129,Luke List,43' 0",10280.333,239,-58
2,0,29740,Brad Fritsch,43' 8",4413.917,101,-24
2,0,27095,Nick Watney,43' 8",6422.333,147,-41
4,0,46501,Ollie Schniederjans,44' 3",8624.667,195,-27
5,0,25396,Kevin Na,44' 10",8785.250,196,-20
6,0,32839,Hideki Matsuyama,45' 1",8932.833,198,-44
7,0,31323,Gary Woodland,45' 7",10401.417,228,-48
8,0,32102,Rickie Fowler,45' 8",9779.000,214,-47
8,0,28237,Rory McIlroy,45' 8",5253.500,115,-14
10,0,33448,Justin Thomas,45' 11",8639.917,188,-28
11,0,34264,Hudson Swafford,46' 1",9994.833,217,-40
12,0,27436,Graham DeLaet,46' 2",9965.750,216,-40
12,0,23497,Tag Ridings,46' 2",5077.917,110,-21
14,0,28089,Jason Day,46' 3",8236.500,178,-33
15,0,34099,Harris English,46' 5",8586.917,185,-26
16,0,35532,Tom Hoge,46' 6",4276.333,92,-14
17,0,36689,Brooks Koepka,46' 7",9225.750,198,-38
18,0,30925,Dustin Johnson,46' 8",7787.833,167,-41
19,0,29478,Kevin Kisner,46' 9",11497.833,246,-28
20,0,36801,Mark Hubbard,46' 10",8191.083,175,-32
21,0,27141,J.B. Holmes,47' 0",7236.500,154,-25
22,0,48084,Wesley Bryan,47' 1",11010.250,234,-17
22,0,46970,Jon Rahm,47' 1",9882.500,210,-45
24,0,29221,Webb Simpson,47' 2",13349.083,283,-43
25,0,40026,Daniel Berger,47' 4",10178.167,215,-30
25,0,23320,Ryan Palmer,47' 4",5303.083,112,-24
27,0,26476,Chez Reavie,47' 6",12120.917,255,-35
27,0,32333,Kevin Tway,47' 6",8733.000,184,-46
29,0,29485,Brett Stegmaier,47' 7",6856.167,144,-15
30,0,22405,Justin Rose,47' 9",8694.167,182,-41
30,0,33418,Shawn Stefani,47' 9",6683.667,140,-25
32,0,26851,Marc Leishman,47' 10",11188.417,234,-57
33,0,20229,Stewart Cink,48' 1",10536.083,219,-34
33,0,28252,Seamus Power,48' 1",7255.417,151,-33
35,0,31420,Anirban Lahiri,48' 2",8387.250,174,-16
36,0,29725,Tony Finau,48' 3",12972.917,269,-52
36,0,34213,Grayson Murray,48' 3",10813.250,224,-52
36,0,30110,Kyle Stanley,48' 3",14673.500,304,-56
39,0,37189,Harold Varner III,48' 4",11267.000,233,-28
40,0,40058,Zac Blair,48' 5",11434.667,236,-16
40,0,32366,Kevin Chappell,48' 5",11230.000,232,-31
40,0,46550,Brandon Hagy,48' 5",8187.667,169,-32
40,0,35300,Andrew Loupe,48' 5",5132.500,106,-17
40,0,31560,Brian Stuard,48' 5",9981.917,206,-1
45,0,26758,David Hearn,48' 6",8976.000,185,-28
45,0,27214,Kevin Streelman,48' 6",10965.750,226,-46
47,0,33141,Keegan Bradley,48' 7",13352.667,275,-48
48,0,28500,Martin Flores,48' 8",7589.750,156,-28
49,0,33413,Ben Martin,48' 9",9514.167,195,-24
49,0,30692,Scott Stallings,48' 9",8381.083,172,-26
51,0,35545,Blayne Barber,48' 10",7861.750,161,-20
51,0,21209,Sergio Garcia,48' 10",7319.667,150,-24
51,0,34466,Peter Malnati,48' 10",8981.917,184,-36
51,0,27064,Jhonattan Vegas,48' 10",11724.583,240,-39
55,0,25834,Daniel Summerhays,48' 11",11788.167,241,-48
56,0,29974,Branden Grace,49' 0",7012.167,143,+4
57,0,10809,Jim Furyk,49' 2",6490.000,132,+1
58,0,30191,Julián Etulain,49' 3",6303.917,128,-19
58,0,29222,Billy Hurley III,49' 3",9405.583,191,-15
58,0,33204,Shane Lowry,49' 3",5417.250,110,-30
61,0,36699,Patrick Rodgers,49' 4",8189.833,166,-11
61,0,34046,Jordan Spieth,49' 4",10608.917,215,-37
63,0,24358,Robert Garrigus,49' 5",8158.583,165,-26
63,0,26596,Ryan Moore,49' 5",10962.417,222,-35
63,0,25818,Scott Piercy,49' 5",5783.250,117,-18
66,0,23353,J.J. Henry,49' 6",9450.667,191,-28
66,0,25632,Jimmy Walker,49' 6",7725.583,156,-24
68,0,25900,Lucas Glover,49' 7",13283.667,268,-59
69,0,20157,Retief Goosen,49' 8",4821.417,97,-14
70,0,26951,Johnson Wagner,49' 10",7279.333,146,-14
71,0,29461,Jamie Lovemark,49' 11",12229.000,245,-25
71,0,46601,Trey Mullinax,49' 11",8390.333,168,-20
71,0,35891,Cameron Smith,49' 11",9936.250,199,-43
71,0,28132,Tyrone Van Aswegen,49' 11",9778.083,196,-35
71,0,25349,Tim Wilkinson,49' 11",6040.167,121,-13
76,0,26499,Rafa Cabrera Bello,50' 0",7344.000,147,-6
76,0,25364,Paul Casey,50' 0",12755.500,255,-33
76,0,39324,J.J. Spaun,50' 0",10154.250,203,-39
79,0,20472,Alex Cejka,50' 1",7566.833,151,-25
