RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,28237,Rory McIlroy,29.39,144,490
2,0,25686,Jason Dufner,26.73,235,879
3,0,08793,Tiger Woods,25.95,170,655
4,0,23320,Ryan Palmer,25.84,230,890
5,0,27936,Martin Laird,25.51,176,690
6,0,33141,Keegan Bradley,25.40,236,929
7,0,23623,Bo Van Pelt,25.37,221,871
8,0,01810,Phil Mickelson,25.27,184,728
9,0,19970,Robert Karlsson,25.10,126,502
10,0,24358,Robert Garrigus,25.08,230,917
11,0,24502,Adam Scott,24.81,131,528
12,0,27649,Brandt Snedeker,24.80,215,867
12,0,06527,Steve Stricker,24.80,182,734
14,0,27895,Jonas Blixt,24.75,199,804
15,0,29221,Webb Simpson,24.73,208,841
16,0,25818,Scott Piercy,24.29,257,1058
17,0,30925,Dustin Johnson,24.23,158,652
18,0,25572,Graeme McDowell,24.21,130,537
19,0,24024,Zach Johnson,24.10,248,1029
20,0,20396,Lee Westwood,24.04,125,520
21,0,26331,Charl Schwartzel,23.93,128,535
22,0,20104,Ken Duke,23.90,292,1222
23,0,20766,Padraig Harrington,23.84,139,583
24,0,27095,Nick Watney,23.81,236,991
25,0,21209,Sergio Garcia,23.79,138,580
25,0,28475,Jeff Overton,23.79,281,1181
27,0,23638,Brendon de Jonge,23.76,325,1368
28,0,25345,Carl Pettersson,23.65,246,1040
28,0,27330,Josh Teater,23.65,254,1074
30,0,08725,Tom Gillis,23.60,224,949
31,0,26596,Ryan Moore,23.58,261,1107
32,0,20645,John Senden,23.54,197,837
33,0,22405,Justin Rose,23.50,168,715
34,0,23621,Rory Sabbatini,23.45,215,917
35,0,30926,Chris Kirk,23.42,255,1089
36,0,23108,Matt Kuchar,23.40,208,889
37,0,23718,Nathan Green,23.38,166,710
38,0,22046,Geoff Ogilvy,23.35,166,711
39,0,01249,John Daly,23.34,109,467
40,0,28089,Jason Day,23.33,133,570
41,0,24361,Pat Perez,23.28,217,932
42,0,06567,Vijay Singh,23.11,244,1056
43,0,32102,Rickie Fowler,23.09,209,905
44,0,25632,Jimmy Walker,23.08,253,1096
45,0,23983,Luke Donald,23.03,149,647
46,0,26329,Louis Oosthuizen,23.02,148,643
47,0,23542,Tommy Biershenk,23.01,168,730
48,0,23204,Gary Christian,22.98,239,1040
49,0,24925,Jonathan Byrd,22.80,161,706
49,0,27302,Garth Mulroy,22.80,135,592
51,0,25804,Bubba Watson,22.79,142,623
52,0,21731,Freddie Jacobson,22.77,125,549
53,0,22621,Ben Curtis,22.65,152,671
54,0,23541,Ben Crane,22.64,187,826
55,0,24846,Ricky Barnes,22.58,236,1045
55,0,29420,Billy Horschel,22.58,147,651
57,0,24140,Sean O'Hair,22.56,220,975
57,0,27064,Jhonattan Vegas,22.56,185,820
59,0,01706,Davis Love III,22.52,152,675
60,0,24357,K.J. Choi,22.50,171,760
61,0,21528,Henrik Stenson,22.48,127,565
61,0,24663,Y.E. Yang,22.48,138,614
63,0,27644,Brian Harman,22.44,269,1199
64,0,25240,D.A. Points,22.39,240,1072
65,0,24138,Ian Poulter,22.35,120,537
66,0,22913,John Rollins,22.34,212,949
67,0,28455,Will Claxton,22.33,259,1160
68,0,12716,Charley Hoffman,22.32,219,981
69,0,35139,Richard Lee,22.28,176,790
70,0,29479,Scott Brown,22.27,149,669
71,0,25396,Kevin Na,22.21,197,887
72,0,23409,James Driscoll,22.20,188,847
72,0,32698,Bobby Gates,22.20,214,964
74,0,28307,Matt Every,22.16,187,844
75,0,27933,John Merrick,22.15,212,957
76,0,20850,Daniel Chopra,22.13,108,488
77,0,28259,Sangmoon Bae,22.11,159,719
78,0,29910,Blake Adams,22.06,268,1215
79,0,27770,Camilo Villegas,22.04,216,980
80,0,20691,Greg Owen,22.03,217,985
81,0,21805,Harrison Frazar,22.01,129,586
82,0,27466,Spencer Levin,21.97,181,824
83,0,23325,Vaughn Taylor,21.94,183,834
84,0,28500,Martin Flores,21.88,217,992
85,0,23548,Bill Lunde,21.86,188,860
86,0,26951,Johnson Wagner,21.78,218,1001
87,0,34099,Harris English,21.77,246,1130
88,0,22371,Aaron Baddeley,21.74,145,667
89,0,24781,Hunter Mahan,21.66,188,868
90,0,06034,Marco Dawson,21.63,125,578
90,0,25834,Daniel Summerhays,21.63,194,897
92,0,20070,Matt Bettencourt,21.60,154,713
93,0,21753,Brian Davis,21.57,239,1108
94,0,32150,Michael Thompson,21.49,188,875
94,0,20160,Charlie Wi,21.49,208,968
96,0,30750,Tommy Gainey,21.48,238,1108
97,0,32200,Roberto Castro,21.46,220,1025
98,0,12652,Cameron Beckman,21.41,197,920
98,0,19846,Brian Gay,21.41,224,1046
100,0,12510,Chad Campbell,21.37,203,950
101,0,34174,John Huh,21.35,253,1185
102,0,32334,Charlie Beljan,21.34,115,539
103,0,33120,Mark Anderson,21.33,157,736
104,0,32366,Kevin Chappell,21.26,192,903
105,0,02206,David Toms,21.25,133,626
106,0,21961,Charles Howell III,21.24,202,951
107,0,34021,Bud Cauley,21.23,255,1201
108,0,25562,Andres Romero,21.20,141,665
109,0,24924,Bill Haas,21.17,170,803
