RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,24024,Zach Johnson,31.52,81,257
2,0,22405,Justin Rose,30.59,52,170
3,0,26331,Charl Schwartzel,28.79,38,132
4,0,28455,Will Claxton,28.48,94,330
5,0,21753,Brian Davis,28.43,87,306
6,0,23325,Vaughn Taylor,28.31,77,272
7,0,23541,Ben Crane,27.97,66,236
8,0,25572,Graeme McDowell,27.94,38,136
9,0,20104,Ken Duke,27.74,81,292
10,0,27936,Martin Laird,27.57,51,185
11,0,23983,Luke Donald,27.50,44,160
12,0,29221,Webb Simpson,27.43,65,237
13,0,29926,Danny Lee,27.23,58,213
14,0,20645,John Senden,26.98,51,189
15,0,23800,Bryce Molder,26.95,76,282
16,0,25686,Jason Dufner,26.81,63,235
17,0,01249,John Daly,26.37,48,182
18,0,20574,Mathew Goggin,26.20,49,187
19,0,24925,Jonathan Byrd,26.19,55,210
20,0,20070,Matt Bettencourt,26.11,59,226
21,0,08075,Jerry Kelly,26.07,61,234
22,0,20691,Greg Owen,25.96,74,285
23,0,27770,Camilo Villegas,25.93,70,270
24,0,29910,Blake Adams,25.88,81,313
24,0,23108,Matt Kuchar,25.88,66,255
26,0,31202,William McGirt,25.74,78,303
27,0,22961,David Mathis,25.72,71,276
28,0,24140,Sean O'Hair,25.69,74,288
29,0,32150,Michael Thompson,25.59,54,211
30,0,28237,Rory McIlroy,25.52,37,145
31,0,28475,Jeff Overton,25.48,92,361
32,0,23135,Tim Clark,25.46,55,216
33,0,27895,Jonas Blixt,25.43,59,232
34,0,21209,Sergio Garcia,25.40,32,126
35,0,20160,Charlie Wi,25.29,66,261
36,0,06527,Steve Stricker,25.24,53,210
37,0,27095,Nick Watney,25.09,69,275
38,0,23718,Nathan Green,25.00,46,184
39,0,22621,Ben Curtis,24.75,49,198
40,0,24846,Ricky Barnes,24.72,67,271
41,0,01766,Billy Mayfair,24.69,59,239
42,0,23320,Ryan Palmer,24.64,68,276
43,0,26851,Marc Leishman,24.62,64,260
44,0,12716,Charley Hoffman,24.56,70,285
45,0,23204,Gary Christian,24.44,66,270
46,0,32200,Roberto Castro,24.37,68,279
47,0,20098,Stuart Appleby,24.29,60,247
47,0,01810,Phil Mickelson,24.29,51,210
49,0,28089,Jason Day,24.24,40,165
49,0,19970,Robert Karlsson,24.24,40,165
51,0,27330,Josh Teater,24.22,85,351
52,0,27649,Brandt Snedeker,24.15,50,207
53,0,19846,Brian Gay,24.13,83,344
54,0,06004,Stephen Ames,24.11,34,141
55,0,32334,Charlie Beljan,24.10,47,195
56,0,27933,John Merrick,24.03,56,233
57,0,10809,Jim Furyk,24.00,54,225
58,0,26596,Ryan Moore,23.97,70,292
59,0,12652,Cameron Beckman,23.92,61,255
60,0,10860,Justin Leonard,23.85,62,260
61,0,20850,Daniel Chopra,23.81,45,189
61,0,20623,Gavin Coles,23.81,55,231
61,0,30926,Chris Kirk,23.81,75,315
61,0,06567,Vijay Singh,23.81,70,294
65,0,22913,John Rollins,23.74,66,278
66,0,28307,Matt Every,23.72,60,253
66,0,08725,Tom Gillis,23.72,60,253
68,0,25345,Carl Pettersson,23.70,73,308
69,0,27466,Spencer Levin,23.68,54,228
70,0,24924,Bill Haas,23.66,53,224
71,0,27556,Ted Potter Jr.,23.63,56,237
72,0,06251,Chris DiMarco,23.60,59,250
72,0,26758,David Hearn,23.60,76,322
74,0,26951,Johnson Wagner,23.55,65,276
75,0,30711,Colt Knost,23.51,63,268
76,0,34174,John Huh,23.46,61,260
77,0,21350,Ryuji Imada,23.35,53,227
78,0,20396,Lee Westwood,23.31,31,133
79,0,24663,Y.E. Yang,23.18,35,151
80,0,24357,K.J. Choi,23.15,47,203
81,0,26329,Louis Oosthuizen,23.12,40,173
81,0,02206,David Toms,23.12,43,186
83,0,22348,Nick O'Hern,23.05,56,243
84,0,20766,Padraig Harrington,22.97,34,148
85,0,25834,Daniel Summerhays,22.96,62,270
86,0,25240,D.A. Points,22.93,61,266
87,0,33141,Keegan Bradley,22.92,55,240
88,0,24507,Jason Bohn,22.84,53,232
89,0,12510,Chad Campbell,22.81,52,228
89,0,23638,Brendon de Jonge,22.81,73,320
89,0,25804,Bubba Watson,22.81,52,228
92,0,01797,Rocco Mediate,22.77,51,224
93,0,30750,Tommy Gainey,22.70,84,370
94,0,20572,Rod Pampling,22.68,61,269
95,0,23542,Tommy Biershenk,22.61,52,230
96,0,30925,Dustin Johnson,22.55,46,204
97,0,08793,Tiger Woods,22.54,32,142
98,0,20593,Greg Chalmers,22.53,57,253
99,0,28500,Martin Flores,22.49,76,338
99,0,33122,Russell Knox,22.49,47,209
99,0,01724,Jeff Maggert,22.49,65,289
102,0,01941,Tom Pernice Jr.,22.47,40,178
103,0,22371,Aaron Baddeley,22.45,55,245
104,0,27302,Garth Mulroy,22.40,41,183
105,0,26287,Roland Thatcher,22.35,40,179
106,0,29479,Scott Brown,22.28,41,184
107,0,33419,Cameron Tringale,22.22,64,288
108,0,24361,Pat Perez,22.12,50,226
109,0,23548,Bill Lunde,22.10,61,276
110,0,32102,Rickie Fowler,22.03,50,227
111,0,22293,Heath Slocum,22.02,61,277
112,0,29476,Kyle Reifers,22.01,70,318
113,0,28259,Sangmoon Bae,21.93,41,187
113,0,29222,Billy Hurley III,21.93,50,228
115,0,25562,Andres Romero,21.89,37,169
116,0,33120,Mark Anderson,21.79,56,257
117,0,06522,Ernie Els,21.74,50,230
118,0,29478,Kevin Kisner,21.72,48,221
118,0,21878,Mark Wilson,21.72,53,244
120,0,25818,Scott Piercy,21.60,73,338
121,0,27436,Graham DeLaet,21.45,59,275
122,0,30927,Brendon Todd,21.40,52,243
123,0,22378,Trevor Immelman,21.39,43,201
123,0,35139,Richard Lee,21.39,43,201
125,0,25632,Jimmy Walker,21.33,61,286
126,0,21731,Freddie Jacobson,21.26,37,174
127,0,24781,Hunter Mahan,21.22,52,245
128,0,26679,Kevin Stadler,21.21,49,231
129,0,27060,John Mallinger,21.13,45,213
