RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
136,0,23409,James Driscoll,11.39,18,158
136,0,27120,Troy Matteson,11.39,23,202
138,0,20766,Padraig Harrington,11.34,11,97
139,0,01116,Michael Bradley,11.30,13,115
140,0,33122,Russell Knox,11.22,11,98
141,0,21878,Mark Wilson,11.21,13,116
142,0,22378,Trevor Immelman,11.20,14,125
143,0,27933,John Merrick,11.19,15,134
144,0,23325,Vaughn Taylor,11.11,12,108
145,0,10860,Justin Leonard,11.01,12,109
146,0,23638,Brendon de Jonge,10.99,20,182
147,0,10213,Dicky Pride,10.98,9,82
148,0,08793,Tiger Woods,10.96,8,73
149,0,12510,Chad Campbell,10.95,15,137
150,0,01724,Jeff Maggert,10.91,12,110
151,0,27330,Josh Teater,10.81,20,185
152,0,30711,Colt Knost,10.78,11,102
153,0,25345,Carl Pettersson,10.69,14,131
154,0,25572,Graeme McDowell,10.64,5,47
155,0,23135,Tim Clark,10.61,7,66
156,0,25457,Alexandre Rocha,10.58,11,104
157,0,24490,George McNeill,10.49,15,143
158,0,26300,Matt Jones,10.47,9,86
159,0,27214,Kevin Streelman,10.45,14,134
160,0,31323,Gary Woodland,10.42,10,96
161,0,24846,Ricky Barnes,10.38,19,183
161,0,23542,Tommy Biershenk,10.38,11,106
163,0,20104,Ken Duke,10.27,19,185
164,0,29478,Kevin Kisner,10.19,11,108
165,0,27649,Brandt Snedeker,10.16,13,128
166,0,28087,Kris Blanks,10.11,9,89
167,0,33419,Cameron Tringale,10.08,12,119
168,0,23903,Stephen Gangluff,10.00,12,120
169,0,21528,Henrik Stenson,9.86,7,71
170,0,29222,Billy Hurley III,9.78,9,92
171,0,26476,Chez Reavie,9.68,9,93
172,0,29420,Billy Horschel,9.64,8,83
173,0,21350,Ryuji Imada,9.52,12,126
174,0,23108,Matt Kuchar,9.43,10,106
175,0,25834,Daniel Summerhays,9.40,11,117
176,0,27466,Spencer Levin,9.38,12,128
177,0,25686,Jason Dufner,9.35,10,107
177,0,24604,Hunter Haas,9.35,10,107
177,0,23788,D.J. Trahan,9.35,10,107
180,0,27644,Brian Harman,9.29,13,140
181,0,35139,Richard Lee,9.28,9,97
182,0,23718,Nathan Green,9.09,10,110
183,0,06567,Vijay Singh,8.98,15,167
184,0,20574,Mathew Goggin,8.33,10,120
185,0,01941,Tom Pernice Jr.,8.26,9,109
186,0,23353,J.J. Henry,7.92,8,101
187,0,08075,Jerry Kelly,7.84,8,102
188,0,08725,Tom Gillis,7.78,7,90
189,0,01797,Rocco Mediate,7.21,8,111
190,0,06004,Stephen Ames,5.33,4,75
191,0,23204,Gary Christian,3.94,5,127
