RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,02010,Loren Roberts,40' 5",80.833,2,+1
2,0,23552,Hank Kuehne,64' 1",961.583,15,-5
3,0,21209,Sergio Garcia,66' 11",668.833,10,-5
4,0,12662,Thomas Levet,68' 4",546.833,8,-5
5,0,10425,Jay Williamson,71' 4",855.500,12,-6
6,0,20663,Brenden Pappas,71' 7",930.250,13,-5
7,0,01945,Kenny Perry,71' 9",717.500,10,-1
8,0,20378,Mathias Grönberg,72' 4",1157.083,16,-8
9,0,24502,Adam Scott,73' 4",439.833,6,-5
10,0,27095,Nick Watney,74' 1",1482.250,20,-8
11,0,20634,Peter Lonard,75' 4",753.667,10,-9
12,0,24980,Scott Gutschewski,76' 11",923.250,12,-4
12,0,26679,Kevin Stadler,76' 11",2308.667,30,-16
14,0,01706,Davis Love III,78' 1",1093.250,14,-6
15,0,07867,Woody Austin,78' 2",1642.083,21,-15
16,0,12510,Chad Campbell,78' 7",1963.750,25,-15
17,0,23063,Scott Hend,78' 8",629.083,8,-3
18,0,23725,Brendan Jones,79' 2",1345.250,17,-6
19,0,23409,James Driscoll,79' 3",1347.083,17,-11
20,0,06373,José María Olazábal,80' 4",562.083,7,-4
21,0,01249,John Daly,80' 11",889.917,11,-6
22,0,24140,Sean O'Hair,81' 7",1550.500,19,-13
23,0,24138,Ian Poulter,81' 10",245.583,3,-2
24,0,19846,Brian Gay,82' 1",985.333,12,-7
25,0,20850,Daniel Chopra,82' 3",1727.750,21,-11
26,0,01388,Robert Gamez,82' 10",910.917,11,-7
27,0,20396,Lee Westwood,82' 11",911.917,11,-3
28,0,02246,Duffy Waldorf,83' 5",1501.667,18,-8
29,0,06034,Marco Dawson,83' 6",1670.667,20,-6
29,0,01457,Jay Haas,83' 6",584.333,7,-3
31,0,25900,Lucas Glover,83' 7",2172.833,26,-9
32,0,06575,Dudley Hart,84' 0",1175.750,14,-6
33,0,10585,Scott McCarron,84' 1",1933.000,23,-12
34,0,07749,Brett Quigley,84' 2",2441.750,29,-14
35,0,11032,Frank Lickliter II,84' 4",2109.167,25,-16
36,0,25396,Kevin Na,84' 5",1856.917,22,-10
37,0,21949,Joe Ogilvie,84' 7",1776.000,21,-14
38,0,01418,Bill Glasson,84' 8",846.500,10,-2
39,0,24227,Justin Bolli,84' 9",1101.417,13,-11
40,0,26420,Richard Johnson,84' 10",1102.500,13,-6
40,0,23623,Bo Van Pelt,84' 10",1612.583,19,-10
40,0,23322,Brett Wetterich,84' 10",1018.333,12,-6
43,0,24604,Hunter Haas,85' 3",2983.667,35,-19
44,0,06595,Kevin Sutherland,86' 0",2149.667,25,-13
45,0,01553,John Huston,86' 2",1637.333,19,-6
46,0,21633,Steve Allan,86' 8",2080.417,24,-13
47,0,01677,Tom Lehman,86' 9",1041.167,12,-3
48,0,24507,Jason Bohn,86' 10",1736.750,20,-15
49,0,01329,Brad Faxon,87' 3",959.917,11,-3
50,0,08793,Tiger Woods,87' 4",1309.833,15,-9
