RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
64,0,34466,Peter Malnati,730
65,0,32150,Michael Thompson,730
66,0,27649,Brandt Snedeker,721
67,0,47347,Adam Schenk,712
68,0,36801,Mark Hubbard,705
69,0,26476,Chez Reavie,688
70,0,27129,Luke List,683
71,0,49766,Hank Lebioda,679
72,0,37275,Sam Ryder,674
73,0,36871,Matthew NeSmith,671
74,0,24024,Zach Johnson,667
75,0,52375,Doug Ghim,661
76,0,36699,Patrick Rodgers,650
77,0,49298,Kramer Hickok,645
78,0,21961,Charles Howell III,635
79,0,25818,Scott Piercy,633
80,0,40042,Tyler McCumber,627
81,0,19803,Ryan Armour,617
82,0,45609,Tyler Duncan,615
83,0,28775,Nate Lashley,607
84,0,30110,Kyle Stanley,600
85,0,29535,Brice Garnett,599
86,0,32102,Rickie Fowler,596
87,0,30692,Scott Stallings,595
88,0,33410,Andrew Landry,576
89,0,32448,James Hahn,576
90,0,33490,Bo Hoag,568
91,0,34563,Chesson Hadley,560
92,0,23325,Vaughn Taylor,527
93,0,26596,Ryan Moore,512
94,0,39953,Chase Seiffert,507
95,0,31557,Jim Herman,497
96,0,46435,Austin Cook,464
97,0,35461,Beau Hossler,463
98,0,46441,Robby Shelton,455
99,0,34255,Joseph Bramlett,440
100,0,51894,Vince Whaley,426
101,0,56762,Will Gordon,408
102,0,29479,Scott Brown,402
103,0,27554,Scott Harrington,375
104,0,29268,Bronson Burgoon,374
105,0,27942,Rob Oppenheim,347
106,0,23623,Bo Van Pelt,333
107,0,25686,Jason Dufner,330
108,0,08793,Tiger Woods,329
109,0,32070,Rafael Campos,315
110,0,34174,John Huh,297
111,0,06527,Steve Stricker,289
112,0,25632,Jimmy Walker,279
113,0,34021,Bud Cauley,271
114,0,33120,Mark Anderson,245
115,0,29484,Peter Uihlein,242
116,0,33413,Ben Martin,242
117,0,27556,Ted Potter Jr.,238
118,0,39324,J.J. Spaun,229
119,0,32333,Kevin Tway,226
120,0,27330,Josh Teater,217
121,0,24140,Sean O'Hair,216
122,0,27095,Nick Watney,215
123,0,23788,D.J. Trahan,205
124,0,48084,Wesley Bryan,204
125,0,28420,Ryan Brehm,179
126,0,34213,Grayson Murray,172
127,0,32366,Kevin Chappell,167
128,0,33404,Chris Baker,165
129,0,27141,J.B. Holmes,147
130,0,10809,Jim Furyk,145
131,0,35732,Wes Roach,136
132,0,24924,Bill Haas,128
133,0,48045,Michael Gellerman,120
134,0,24925,Jonathan Byrd,114
135,0,24846,Ricky Barnes,91
136,0,35879,Kelly Kraft,80
137,0,32200,Roberto Castro,74
138,0,24490,George McNeill,72
139,0,40009,Dominic Bozzelli,71
140,0,33449,Zack Sucher,70
141,0,27963,Chris Stroud,60
142,0,33418,Shawn Stefani,56
143,0,28307,Matt Every,47
144,0,39975,Michael Kim,46
145,0,26951,Johnson Wagner,44
146,0,35617,Martin Trainer,41
147,0,12510,Chad Campbell,36
148,0,26289,Boo Weekley,35
149,0,08075,Jerry Kelly,26
150,0,24358,Robert Garrigus,24
151,0,23541,Ben Crane,21
152,0,24781,Hunter Mahan,18
153,0,30750,Tommy Gainey,16
154,0,37273,Derek Ernst,15
155,0,27933,John Merrick,13
156,0,23353,J.J. Henry,13
157,0,25240,D.A. Points,13
158,0,31202,William McGirt,12
159,0,32334,Charlie Beljan,12
160,0,33461,Morgan Hoffmann,12
161,0,27958,Ryan Blaum,11
162,0,26679,Kevin Stadler,8
163,0,24507,Jason Bohn,8
164,0,11123,Chris Couch,5
165,0,01706,Davis Love III,5
166,0,01381,Fred Funk,5
167,0,32982,Vince Covello,4
168,0,24449,Parker McLachlin,3
169,0,12782,Tim Herron,3
170,0,23614,Rich Beem,3
171,0,21959,Ted Purdy,2
172,0,10213,Dicky Pride,1
173,0,08385,Omar Uresti,1
