RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
61,0,27141,J.B. Holmes,161.4,1121165000,193
62,0,27095,Nick Watney,161.6,1233414000,212
63,0,40009,Dominic Bozzelli,161.7,1042111000,179
63,0,29479,Scott Brown,161.7,1473125000,253
63,0,25632,Jimmy Walker,161.7,1129062000,194
66,0,27895,Jonas Blixt,161.8,861883000,148
67,0,25686,Jason Dufner,161.9,914980000,157
67,0,29221,Webb Simpson,161.9,955658000,164
69,0,28089,Jason Day,162.0,740694000,127
69,0,35506,Mackenzie Hughes,162.0,1201665000,206
71,0,27974,Sung Kang,162.2,1278836000,219
72,0,33410,Andrew Landry,162.3,1185887000,203
72,0,35544,Andrew Yun,162.3,811973000,139
74,0,30944,Jason Kokrak,162.4,1414404000,242
74,0,23320,Ryan Palmer,162.4,1087193000,186
74,0,33418,Shawn Stefani,162.4,952682000,163
77,0,19846,Brian Gay,162.5,1427611000,244
77,0,48081,Xander Schauffele,162.5,1217059000,208
77,0,32254,Xinjun Zhang,162.5,1035403000,177
80,0,34021,Bud Cauley,162.6,667303000,114
80,0,34466,Peter Malnati,162.6,1234802000,211
80,0,25572,Graeme McDowell,162.6,719947000,123
83,0,29518,Brendan Steele,162.8,1001990000,171
83,0,32333,Kevin Tway,162.8,1489009000,254
85,0,20472,Alex Cejka,162.9,938568000,160
86,0,31420,Anirban Lahiri,163.0,1155925000,197
86,0,29461,Jamie Lovemark,163.0,1209026000,206
88,0,34099,Harris English,163.1,1221233000,208
88,0,30911,Tommy Fleetwood,163.1,886780000,151
88,0,33413,Ben Martin,163.1,980276000,167
88,0,25818,Scott Piercy,163.1,1203528000,205
92,0,29535,Brice Garnett,163.3,1411015000,240
92,0,33399,Adam Hadwin,163.3,1011130000,172
92,0,26329,Louis Oosthuizen,163.3,705509000,120
92,0,23621,Rory Sabbatini,163.3,1187418000,202
92,0,46501,Ollie Schniederjans,163.3,1411208000,240
92,0,26951,Johnson Wagner,163.3,670266000,114
98,0,21528,Henrik Stenson,163.5,523850000,89
99,0,33122,Russell Knox,163.6,1160063000,197
99,0,34431,Robert Streb,163.6,1142734000,194
101,0,31646,Emiliano Grillo,163.7,1054902000,179
102,0,34409,David Lingmerth,163.9,1185884000,201
103,0,25900,Lucas Glover,164.0,820760000,139
104,0,45609,Tyler Duncan,164.2,1501742000,254
104,0,23353,J.J. Henry,164.2,1099679000,186
104,0,31560,Brian Stuard,164.2,1371702000,232
104,0,47287,Ethan Tracy,164.2,1010845000,171
104,0,33419,Cameron Tringale,164.2,993290000,168
104,0,08793,Tiger Woods,164.2,821545000,139
110,0,34076,Joel Dahmen,164.3,1046628000,177
110,0,27936,Martin Laird,164.3,1029038000,174
112,0,24925,Jonathan Byrd,164.4,769316000,130
112,0,20157,Retief Goosen,164.4,787010000,133
112,0,39954,Cody Gribble,164.4,1023597000,173
112,0,31323,Gary Woodland,164.4,1124464000,190
116,0,23325,Vaughn Taylor,164.5,1166707000,197
116,0,22582,Kyle Thompson,164.5,740466000,125
118,0,28252,Seamus Power,164.7,978136000,165
118,0,39327,Ben Silverman,164.7,1251079000,211
120,0,32816,Satoshi Kodaira,164.8,1020321000,172
120,0,27942,Rob Oppenheim,164.8,961281000,162
122,0,28679,Fabián Gómez,164.9,1080637000,182
122,0,32876,Martin Piller,164.9,1365049000,230
122,0,34358,Jonathan Randolph,164.9,1127832000,190
122,0,26476,Chez Reavie,164.9,866558000,146
122,0,33448,Justin Thomas,164.9,949880000,160
127,0,46435,Austin Cook,165.0,1401921000,236
127,0,47993,Denny McCarthy,165.0,736496000,124
127,0,30692,Scott Stallings,165.0,1330954000,224
130,0,35532,Tom Hoge,165.1,1450430000,244
131,0,30978,Kiradech Aphibarnrat,165.3,618706000,104
131,0,28132,Tyrone Van Aswegen,165.3,1493202000,251
133,0,33141,Keegan Bradley,165.5,1287048000,216
133,0,24358,Robert Garrigus,165.5,1244897000,209
133,0,34098,Russell Henley,165.5,941160000,158
133,0,21961,Charles Howell III,165.5,1150038000,193
133,0,29478,Kevin Kisner,165.5,965183000,162
138,0,47959,Bryson DeChambeau,165.6,1162816000,195
139,0,01810,Phil Mickelson,165.8,1134029000,190
139,0,27963,Chris Stroud,165.8,1014539000,170
141,0,48084,Wesley Bryan,166.0,866400000,145
141,0,32448,James Hahn,166.0,1105813000,185
143,0,35310,Lanto Griffin,166.1,1094171000,183
143,0,35891,Cameron Smith,166.1,1016430000,170
145,0,32102,Rickie Fowler,166.2,765814000,128
146,0,39324,J.J. Spaun,166.3,1209027000,202
147,0,27958,Ryan Blaum,166.4,1353807000,226
147,0,34174,John Huh,166.4,1419785000,237
147,0,32640,Troy Merritt,166.4,1324269000,221
147,0,30110,Kyle Stanley,166.4,1077964000,180
151,0,27214,Kevin Streelman,166.6,1211757000,202
152,0,20572,Rod Pampling,166.7,876009000,146
153,0,12510,Chad Campbell,166.8,1218642000,203
153,0,37454,Whee Kim,166.8,1357486000,226
155,0,29222,Billy Hurley III,166.9,1117421000,186
155,0,27649,Brandt Snedeker,166.9,1153841000,192
157,0,29725,Tony Finau,167.0,1178444000,196
158,0,10809,Jim Furyk,167.2,782443000,130
158,0,29420,Billy Horschel,167.2,1017073000,169
160,0,26300,Matt Jones,167.3,770892000,128
160,0,29908,C.T. Pan,167.3,1222344000,203
162,0,40026,Daniel Berger,167.4,982356000,163
162,0,27644,Brian Harman,167.4,1205614000,200
162,0,23108,Matt Kuchar,167.4,970246000,161
165,0,20593,Greg Chalmers,167.5,934827000,155
165,0,39975,Michael Kim,167.5,1163636000,193
165,0,27556,Ted Potter Jr.,167.5,1417183000,235
168,0,24781,Hunter Mahan,167.7,826895000,137
169,0,22056,Cameron Percy,167.8,592057000,98
169,0,34256,Andrew Putnam,167.8,1129321000,187
171,0,34360,Patrick Reed,167.9,991310000,164
172,0,36799,Stephan Jaeger,168.0,1040269000,172
173,0,34264,Hudson Swafford,168.5,964437000,159
174,0,30926,Chris Kirk,168.7,1391055000,229
174,0,39328,Conrad Shindler,168.7,728756000,120
174,0,27064,Jhonattan Vegas,168.7,1147598000,189
177,0,46402,Talor Gooch,168.9,1161682000,191
177,0,22405,Justin Rose,168.9,735809000,121
179,0,25493,Nick Taylor,169.2,1205960000,198
180,0,35879,Kelly Kraft,169.3,1334913000,219
181,0,26331,Charl Schwartzel,169.4,859713000,141
182,0,45526,Abraham Ancer,169.8,1308131000,214
182,0,31202,William McGirt,169.8,1161339000,190
184,0,24138,Ian Poulter,170.3,741792000,121
185,0,19803,Ryan Armour,170.7,1585523000,258
186,0,24140,Sean O'Hair,171.1,1071751000,174
187,0,35545,Blayne Barber,171.9,1002501000,162
187,0,27349,Alex Noren,171.9,730286000,118
189,0,26596,Ryan Moore,172.8,939200000,151
190,0,24502,Adam Scott,173.8,1032286000,165
191,0,40058,Zac Blair,174.4,734733000,117
192,0,34363,Tyrrell Hatton,175.7,664187000,105
193,0,23541,Ben Crane,176.5,736926000,116
