RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,24663,Y.E. Yang,47.95,164,342
2,0,10860,Justin Leonard,46.44,209,450
3,0,24361,Pat Perez,46.03,174,378
4,0,08725,Tom Gillis,45.24,171,378
5,0,22046,Geoff Ogilvy,45.03,154,342
6,0,20593,Greg Chalmers,44.91,194,432
7,0,27649,Brandt Snedeker,44.44,168,378
8,0,27644,Brian Harman,43.89,237,540
9,0,24024,Zach Johnson,43.06,186,432
10,0,25572,Graeme McDowell,42.96,116,270
11,0,26596,Ryan Moore,42.59,184,432
12,0,21350,Ryuji Imada,42.39,206,486
13,0,01320,Bob Estes,42.27,175,414
14,0,20160,Charlie Wi,42.22,190,450
15,0,23623,Bo Van Pelt,42.17,167,396
16,0,23108,Matt Kuchar,42.06,159,378
16,0,25632,Jimmy Walker,42.06,212,504
18,0,11123,Chris Couch,41.98,136,324
18,0,08793,Tiger Woods,41.98,136,324
20,0,25686,Jason Dufner,41.80,158,378
21,0,23541,Ben Crane,41.67,165,396
21,0,30750,Tommy Gainey,41.67,225,540
23,0,06251,Chris DiMarco,41.47,209,504
24,0,23320,Ryan Palmer,41.20,178,432
25,0,34174,John Huh,41.15,200,486
26,0,27770,Camilo Villegas,41.06,170,414
27,0,22371,Aaron Baddeley,41.01,155,378
28,0,27466,Spencer Levin,40.82,169,414
29,0,31558,J.J. Killeen,40.80,235,576
30,0,19846,Brian Gay,40.74,198,486
31,0,25345,Carl Pettersson,40.60,190,468
32,0,28259,Sangmoon Bae,40.40,160,396
32,0,25396,Kevin Na,40.40,160,396
34,0,28089,Jason Day,40.37,109,270
35,0,21753,Brian Davis,40.28,203,504
36,0,27895,Jonas Blixt,40.21,152,378
36,0,01810,Phil Mickelson,40.21,152,378
38,0,24138,Ian Poulter,40.08,101,252
39,0,32150,Michael Thompson,40.00,180,450
40,0,30944,Jason Kokrak,39.96,187,468
41,0,25562,Andres Romero,39.95,151,378
41,0,20645,John Senden,39.95,151,378
43,0,32102,Rickie Fowler,39.90,158,396
43,0,29926,Danny Lee,39.90,158,396
45,0,20766,Padraig Harrington,39.87,122,306
46,0,01724,Jeff Maggert,39.71,193,486
47,0,21209,Sergio Garcia,39.63,107,270
48,0,26851,Marc Leishman,39.61,164,414
48,0,23800,Bryce Molder,39.61,164,414
50,0,20850,Daniel Chopra,39.44,142,360
51,0,23638,Brendon de Jonge,39.43,220,558
52,0,20623,Gavin Coles,39.39,156,396
52,0,01941,Tom Pernice Jr.,39.39,156,396
54,0,06567,Vijay Singh,39.32,184,468
54,0,27214,Kevin Streelman,39.32,184,468
56,0,34099,Harris English,39.30,191,486
57,0,32698,Bobby Gates,39.29,198,504
58,0,20104,Ken Duke,39.26,212,540
59,0,21805,Harrison Frazar,39.18,134,342
60,0,27936,Martin Laird,39.15,148,378
61,0,20098,Stuart Appleby,38.89,161,414
61,0,23542,Tommy Biershenk,38.89,182,468
61,0,24494,Erik Compton,38.89,168,432
61,0,01249,John Daly,38.89,98,252
61,0,28500,Martin Flores,38.89,210,540
61,0,23903,Stephen Gangluff,38.89,154,396
61,0,24358,Robert Garrigus,38.89,175,450
61,0,27141,J.B. Holmes,38.89,168,432
61,0,22378,Trevor Immelman,38.89,168,432
61,0,30852,Ryo Ishikawa,38.89,119,306
61,0,19970,Robert Karlsson,38.89,112,288
61,0,29478,Kevin Kisner,38.89,161,414
61,0,30711,Colt Knost,38.89,189,486
61,0,27302,Garth Mulroy,38.89,126,324
75,0,23621,Rory Sabbatini,38.70,202,522
76,0,28475,Jeff Overton,38.69,195,504
77,0,12716,Charley Hoffman,38.68,188,486
77,0,30110,Kyle Stanley,38.68,181,468
79,0,06527,Steve Stricker,38.58,125,324
80,0,24502,Adam Scott,38.52,104,270
81,0,25240,D.A. Points,38.51,201,522
82,0,22293,Heath Slocum,38.48,187,486
83,0,21407,Arjun Atwal,38.46,180,468
84,0,24490,George McNeill,38.43,166,432
85,0,24604,Hunter Haas,38.38,152,396
86,0,28087,Kris Blanks,38.36,145,378
87,0,23409,James Driscoll,38.27,186,486
88,0,32366,Kevin Chappell,38.25,179,468
88,0,29222,Billy Hurley III,38.25,179,468
90,0,27556,Ted Potter Jr.,38.22,172,450
91,0,21731,Freddie Jacobson,38.19,110,288
91,0,21878,Mark Wilson,38.19,165,432
93,0,06522,Ernie Els,38.10,144,378
93,0,01797,Rocco Mediate,38.10,144,378
95,0,27095,Nick Watney,38.00,171,450
96,0,22405,Justin Rose,37.96,123,324
97,0,26758,David Hearn,37.90,191,504
98,0,24940,Edward Loar,37.88,150,396
99,0,26476,Chez Reavie,37.82,177,468
100,0,26331,Charl Schwartzel,37.78,102,270
101,0,26300,Matt Jones,37.65,122,324
102,0,33122,Russell Knox,37.63,149,396
103,0,12782,Tim Herron,37.45,182,486
104,0,28237,Rory McIlroy,37.41,101,270
105,0,06036,Scott Dunlap,37.35,121,324
106,0,34021,Bud Cauley,37.30,188,504
106,0,25818,Scott Piercy,37.30,188,504
106,0,30927,Brendon Todd,37.30,188,504
109,0,30925,Dustin Johnson,37.25,114,306
110,0,24846,Ricky Barnes,37.24,181,486
111,0,24507,Jason Bohn,37.18,174,468
112,0,21961,Charles Howell III,37.16,194,522
112,0,27974,Sung Kang,37.16,194,522
114,0,27933,John Merrick,37.04,160,432
114,0,26329,Louis Oosthuizen,37.04,120,324
114,0,26951,Johnson Wagner,37.04,180,486
117,0,30692,Scott Stallings,36.97,173,468
118,0,22961,David Mathis,36.90,186,504
118,0,21528,Henrik Stenson,36.90,93,252
120,0,23135,Tim Clark,36.84,126,342
121,0,27963,Chris Stroud,36.83,179,486
122,0,28093,Miguel Angel Carballo,36.71,152,414
122,0,27060,John Mallinger,36.71,152,414
124,0,26679,Kevin Stadler,36.57,158,432
125,0,23718,Nathan Green,36.51,138,378
125,0,29221,Webb Simpson,36.51,138,378
125,0,27330,Josh Teater,36.51,184,504
128,0,12652,Cameron Beckman,36.44,164,450
129,0,20070,Matt Bettencourt,36.42,177,486
129,0,10213,Dicky Pride,36.42,118,324
131,0,27120,Troy Matteson,36.38,203,558
132,0,24924,Bill Haas,36.36,144,396
132,0,35139,Richard Lee,36.36,144,396
134,0,23788,D.J. Trahan,36.34,157,432
135,0,24925,Jonathan Byrd,36.11,130,360
135,0,20848,Ángel Cabrera,36.11,117,324
135,0,32200,Roberto Castro,36.11,169,468
135,0,28307,Matt Every,36.11,156,432
135,0,22582,Kyle Thompson,36.11,130,360
140,0,29289,S.Y. Noh,36.01,175,486
141,0,23548,Bill Lunde,35.88,155,432
142,0,12510,Chad Campbell,35.80,174,486
142,0,20691,Greg Owen,35.80,174,486
144,0,22913,John Rollins,35.78,161,450
145,0,29479,Scott Brown,35.75,148,414
145,0,24140,Sean O'Hair,35.75,148,414
147,0,20396,Lee Westwood,35.71,90,252
148,0,32334,Charlie Beljan,35.67,122,342
149,0,33141,Keegan Bradley,35.65,154,432
150,0,27797,Derek Lamely,35.56,160,450
151,0,33419,Cameron Tringale,35.47,166,468
152,0,01116,Michael Bradley,35.35,140,396
153,0,22348,Nick O'Hern,35.33,159,450
154,0,28455,Will Claxton,35.32,178,504
155,0,02206,David Toms,35.19,114,324
155,0,31323,Gary Woodland,35.19,133,378
157,0,10809,Jim Furyk,35.02,145,414
158,0,22548,Patrick Sheehan,35.00,126,360
159,0,23204,Gary Christian,34.98,170,486
159,0,01766,Billy Mayfair,34.98,170,486
161,0,33120,Mark Anderson,34.95,151,432
162,0,30926,Chris Kirk,34.89,157,450
163,0,25892,Steve Wheatcroft,34.80,119,342
164,0,24781,Hunter Mahan,34.60,137,396
165,0,10885,Robert Allenby,34.57,168,486
166,0,06004,Stephen Ames,34.44,124,360
166,0,01706,Davis Love III,34.44,124,360
168,0,23983,Luke Donald,34.38,99,288
169,0,20229,Stewart Cink,34.17,123,360
170,0,26289,Boo Weekley,34.09,135,396
171,0,31202,William McGirt,34.07,184,540
172,0,24357,K.J. Choi,33.89,122,360
172,0,25457,Alexandre Rocha,33.89,122,360
174,0,28308,Troy Kelly,33.84,134,396
175,0,08075,Jerry Kelly,33.76,158,468
176,0,23353,J.J. Henry,33.74,164,486
177,0,29910,Blake Adams,33.68,194,576
178,0,06034,Marco Dawson,33.61,121,360
179,0,29420,Billy Horschel,33.33,96,288
179,0,06573,Brandt Jobe,33.33,108,324
179,0,25834,Daniel Summerhays,33.33,156,468
179,0,23325,Vaughn Taylor,33.33,150,450
179,0,25804,Bubba Watson,33.33,108,324
184,0,20572,Rod Pampling,33.11,149,450
185,0,22621,Ben Curtis,32.75,112,342
186,0,29476,Kyle Reifers,32.72,159,486
187,0,20574,Mathew Goggin,32.28,122,378
188,0,27436,Graham DeLaet,31.88,132,414
189,0,29518,Brendan Steele,30.19,125,414
190,0,26287,Roland Thatcher,29.82,102,342
191,0,27064,Jhonattan Vegas,29.33,132,450
