RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,22371,Aaron Baddeley,49.26,133,270
2,0,28089,Jason Day,47.69,103,216
3,0,27895,Jonas Blixt,45.24,114,252
4,0,27649,Brandt Snedeker,45.06,146,324
5,0,25818,Scott Piercy,45.03,154,342
6,0,20850,Daniel Chopra,44.44,48,108
6,0,19970,Robert Karlsson,44.44,80,180
6,0,32150,Michael Thompson,44.44,120,270
9,0,25345,Carl Pettersson,43.89,158,360
10,0,24604,Hunter Haas,43.83,71,162
11,0,20766,Padraig Harrington,43.65,110,252
12,0,01249,John Daly,43.21,70,162
13,0,01320,Bob Estes,43.06,124,288
14,0,01941,Tom Pernice Jr.,42.59,46,108
14,0,23621,Rory Sabbatini,42.59,92,216
16,0,24138,Ian Poulter,42.46,107,252
17,0,22348,Nick O'Hern,42.42,84,198
18,0,24663,Y.E. Yang,42.13,91,216
19,0,32102,Rickie Fowler,42.11,144,342
20,0,23541,Ben Crane,42.06,106,252
21,0,27466,Spencer Levin,42.01,121,288
22,0,21350,Ryuji Imada,41.98,68,162
23,0,23135,Tim Clark,41.92,83,198
24,0,21209,Sergio Garcia,41.88,98,234
25,0,28259,Sangmoon Bae,41.85,113,270
25,0,23983,Luke Donald,41.85,113,270
27,0,22046,Geoff Ogilvy,41.83,128,306
28,0,19846,Brian Gay,41.67,120,288
29,0,20593,Greg Chalmers,41.52,142,342
30,0,28500,Martin Flores,41.50,127,306
31,0,33141,Keegan Bradley,41.39,149,360
32,0,20160,Charlie Wi,41.36,134,324
33,0,24494,Erik Compton,41.27,104,252
34,0,27095,Nick Watney,41.16,163,396
35,0,30711,Colt Knost,41.11,74,180
36,0,20229,Stewart Cink,41.03,96,234
37,0,01706,Davis Love III,40.91,81,198
37,0,28475,Jeff Overton,40.91,162,396
39,0,24357,K.J. Choi,40.74,110,270
39,0,27797,Derek Lamely,40.74,44,108
39,0,26331,Charl Schwartzel,40.74,88,216
42,0,35139,Richard Lee,40.56,73,180
42,0,27302,Garth Mulroy,40.56,73,180
44,0,27963,Chris Stroud,40.48,102,252
45,0,25804,Bubba Watson,40.37,109,270
46,0,33120,Mark Anderson,40.28,87,216
46,0,26679,Kevin Stadler,40.28,116,288
48,0,22913,John Rollins,40.17,94,234
49,0,11123,Chris Couch,40.12,65,162
50,0,24358,Robert Garrigus,40.06,137,342
51,0,30750,Tommy Gainey,39.93,115,288
51,0,30925,Dustin Johnson,39.93,115,288
53,0,25396,Kevin Na,39.87,122,306
53,0,29221,Webb Simpson,39.87,122,306
55,0,28237,Rory McIlroy,39.81,86,216
55,0,01810,Phil Mickelson,39.81,129,324
55,0,27330,Josh Teater,39.81,129,324
58,0,27644,Brian Harman,39.72,143,360
59,0,34021,Bud Cauley,39.68,150,378
59,0,29222,Billy Hurley III,39.68,50,126
61,0,08793,Tiger Woods,39.63,107,270
62,0,23542,Tommy Biershenk,39.51,64,162
62,0,24361,Pat Perez,39.51,128,324
64,0,25686,Jason Dufner,39.44,142,360
65,0,06251,Chris DiMarco,39.39,78,198
66,0,20623,Gavin Coles,39.35,85,216
66,0,22621,Ben Curtis,39.35,85,216
68,0,12716,Charley Hoffman,39.26,106,270
69,0,30926,Chris Kirk,39.18,134,342
70,0,24024,Zach Johnson,39.13,162,414
71,0,10885,Robert Allenby,38.89,70,180
71,0,20070,Matt Bettencourt,38.89,63,162
