RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,23638,Brendon de Jonge,202,691,29.2
2,0,25632,Jimmy Walker,199,630,31.6
3,0,29910,Blake Adams,198,581,34.1
4,0,28475,Jeff Overton,194,695,27.9
5,0,26758,David Hearn,190,607,31.3
6,0,21753,Brian Davis,188,600,31.3
7,0,30926,Chris Kirk,187,590,31.7
8,0,34021,Bud Cauley,179,649,27.6
8,0,20104,Ken Duke,179,679,26.4
10,0,25345,Carl Pettersson,176,602,29.2
10,0,25818,Scott Piercy,176,623,28.3
12,0,19846,Brian Gay,173,589,29.4
13,0,26596,Ryan Moore,165,577,28.6
14,0,28455,Will Claxton,164,568,28.9
15,0,27644,Brian Harman,163,638,25.5
16,0,27120,Troy Matteson,161,576,28.0
17,0,20593,Greg Chalmers,160,584,27.4
18,0,24024,Zach Johnson,157,580,27.1
18,0,31558,J.J. Killeen,157,629,25.0
18,0,26951,Johnson Wagner,157,511,30.7
21,0,34174,John Huh,156,594,26.3
21,0,23320,Ryan Palmer,156,529,29.5
21,0,27095,Nick Watney,156,534,29.2
24,0,27330,Josh Teater,155,583,26.6
25,0,30750,Tommy Gainey,154,653,23.6
25,0,21350,Ryuji Imada,154,513,30.0
27,0,27963,Chris Stroud,153,526,29.1
28,0,27895,Jonas Blixt,151,506,29.8
28,0,34099,Harris English,151,571,26.4
30,0,24846,Ricky Barnes,150,536,28.0
31,0,23204,Gary Christian,148,492,30.1
31,0,27436,Graham DeLaet,148,484,30.6
31,0,20160,Charlie Wi,148,536,27.6
34,0,23623,Bo Van Pelt,147,491,29.9
35,0,23409,James Driscoll,146,512,28.5
35,0,01320,Bob Estes,146,486,30.0
35,0,22961,David Mathis,146,518,28.2
35,0,24490,George McNeill,146,510,28.6
35,0,29289,S.Y. Noh,146,578,25.3
35,0,22913,John Rollins,146,482,30.3
41,0,33141,Keegan Bradley,145,515,28.2
41,0,24358,Robert Garrigus,145,506,28.7
41,0,32698,Bobby Gates,145,504,28.8
44,0,08725,Tom Gillis,144,510,28.2
44,0,01766,Billy Mayfair,144,531,27.1
44,0,31202,William McGirt,144,536,26.9
44,0,33419,Cameron Tringale,144,528,27.3
48,0,27649,Brandt Snedeker,143,513,27.9
