RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,28089,Jason Day,7.6
1,0,34046,Jordan Spieth,7.6
3,0,24024,Zach Johnson,7.1
3,0,26331,Charl Schwartzel,7.1
5,0,25396,Kevin Na,6.8
6,0,28237,Rory McIlroy,6.7
7,0,36689,Brooks Koepka,6.6
8,0,30925,Dustin Johnson,6.5
8,0,24502,Adam Scott,6.5
10,0,25364,Paul Casey,6.4
11,0,23108,Matt Kuchar,6.3
11,0,26596,Ryan Moore,6.3
13,0,29478,Kevin Kisner,6.2
13,0,31202,William McGirt,6.2
15,0,32839,Hideki Matsuyama,6.1
16,0,33204,Shane Lowry,6.0
16,0,34360,Patrick Reed,6.0
16,0,25834,Daniel Summerhays,6.0
19,0,34099,Harris English,5.9
19,0,31646,Emiliano Grillo,5.9
19,0,23320,Ryan Palmer,5.9
19,0,06527,Steve Stricker,5.9
23,0,10809,Jim Furyk,5.8
23,0,46440,Smylie Kaufman,5.8
23,0,26329,Louis Oosthuizen,5.8
26,0,24357,K.J. Choi,5.7
26,0,25686,Jason Dufner,5.7
26,0,12716,Charley Hoffman,5.7
26,0,29420,Billy Horschel,5.7
26,0,21961,Charles Howell III,5.7
26,0,27649,Brandt Snedeker,5.7
32,0,40026,Daniel Berger,5.6
32,0,01810,Phil Mickelson,5.6
32,0,34264,Hudson Swafford,5.6
32,0,27064,Jhonattan Vegas,5.6
36,0,28679,Fabián Gómez,5.5
36,0,33399,Adam Hadwin,5.5
36,0,29476,Kyle Reifers,5.5
36,0,20645,John Senden,5.5
36,0,27963,Chris Stroud,5.5
36,0,26951,Johnson Wagner,5.5
42,0,26758,David Hearn,5.4
42,0,34409,David Lingmerth,5.4
42,0,29221,Webb Simpson,5.4
42,0,25804,Bubba Watson,5.4
46,0,06522,Ernie Els,5.3
46,0,20157,Retief Goosen,5.3
46,0,27141,J.B. Holmes,5.3
46,0,21731,Freddie Jacobson,5.3
46,0,39975,Michael Kim,5.3
46,0,32757,Patton Kizzire,5.3
46,0,33413,Ben Martin,5.3
46,0,30110,Kyle Stanley,5.3
54,0,24358,Robert Garrigus,5.2
54,0,27644,Brian Harman,5.2
54,0,33122,Russell Knox,5.2
57,0,29974,Branden Grace,5.1
57,0,24140,Sean O'Hair,5.1
57,0,35451,Scott Pinckney,5.1
57,0,06567,Vijay Singh,5.1
61,0,24846,Ricky Barnes,5.0
61,0,27895,Jonas Blixt,5.0
61,0,32102,Rickie Fowler,5.0
61,0,21209,Sergio Garcia,5.0
61,0,30711,Colt Knost,5.0
61,0,27936,Martin Laird,5.0
61,0,26851,Marc Leishman,5.0
61,0,29461,Jamie Lovemark,5.0
61,0,22405,Justin Rose,5.0
61,0,33448,Justin Thomas,5.0
61,0,25632,Jimmy Walker,5.0
61,0,26289,Boo Weekley,5.0
73,0,34098,Russell Henley,4.9
73,0,36801,Mark Hubbard,4.9
73,0,29926,Danny Lee,4.9
73,0,23800,Bryce Molder,4.9
73,0,30163,Henrik Norlander,4.9
73,0,25818,Scott Piercy,4.9
73,0,32150,Michael Thompson,4.9
73,0,27770,Camilo Villegas,4.9
73,0,31323,Gary Woodland,4.9
82,0,22371,Aaron Baddeley,4.8
82,0,35545,Blayne Barber,4.8
82,0,29479,Scott Brown,4.8
82,0,32200,Roberto Castro,4.8
82,0,31416,Derek Fathauer,4.8
82,0,29222,Billy Hurley III,4.8
82,0,26476,Chez Reavie,4.8
82,0,29518,Brendan Steele,4.8
90,0,40058,Zac Blair,4.7
90,0,34262,Jon Curran,4.7
90,0,29725,Tony Finau,4.7
90,0,29720,Andres Gonzales,4.7
90,0,33461,Morgan Hoffmann,4.7
90,0,35532,Tom Hoge,4.7
90,0,34431,Robert Streb,4.7
90,0,31560,Brian Stuard,4.7
90,0,33419,Cameron Tringale,4.7
90,0,25349,Tim Wilkinson,4.7
100,0,27436,Graham DeLaet,4.6
100,0,25900,Lucas Glover,4.6
100,0,35539,Luke Guthrie,4.6
100,0,37455,Si Woo Kim,4.6
100,0,30926,Chris Kirk,4.6
100,0,27942,Rob Oppenheim,4.6
106,0,12510,Chad Campbell,4.5
106,0,34563,Chesson Hadley,4.5
106,0,31420,Anirban Lahiri,4.5
106,0,35300,Andrew Loupe,4.5
106,0,25198,Francesco Molinari,4.5
106,0,29289,S.Y. Noh,4.5
106,0,02206,David Toms,4.5
113,0,23983,Luke Donald,4.4
113,0,28158,Steve Marino,4.4
113,0,28132,Tyrone Van Aswegen,4.4
113,0,37189,Harold Varner III,4.4
117,0,24507,Jason Bohn,4.3
117,0,20848,Ángel Cabrera,4.3
117,0,32448,James Hahn,4.3
117,0,27129,Luke List,4.3
117,0,25892,Steve Wheatcroft,4.3
