RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
1,0,22371,Aaron Baddeley,27.96,2125,76,22
2,0,19846,Brian Gay,28.05,3001,107,23
3,0,20850,Daniel Chopra,28.21,3019,107,22
4,0,06527,Steve Stricker,28.26,1752,62,23
5,0,01042,Paul Azinger,28.38,2469,87,24
6,0,20572,Rod Pampling,28.44,2389,84,23
7,0,23541,Ben Crane,28.46,2277,80,22
8,0,06197,Michael Allen,28.48,2392,84,23
9,0,01329,Brad Faxon,28.50,2223,78,22
10,0,23983,Luke Donald,28.54,1798,63,24
11,0,21805,Harrison Frazar,28.55,2598,91,23
12,0,23718,Nathan Green,28.56,2970,104,22
13,0,20099,Doug Barron,28.58,2086,73,22
13,0,12680,Shigeki Maruyama,28.58,2629,92,22
13,0,12660,Jesper Parnevik,28.58,2401,84,23
16,0,20121,Todd Fischer,28.59,2830,99,23
17,0,20127,Chris Riley,28.61,2346,82,21
18,0,20098,Stuart Appleby,28.63,2233,78,22
18,0,20593,Greg Chalmers,28.63,1918,67,23
20,0,06034,Marco Dawson,28.67,2494,87,23
20,0,23325,Vaughn Taylor,28.67,2523,88,21
22,0,26596,Ryan Moore,28.69,1865,65,24
23,0,01887,Mark O'Meara,28.70,1435,50,24
23,0,21949,Joe Ogilvie,28.70,2612,91,23
25,0,10505,Shane Bertsch,28.71,2928,102,21
26,0,07867,Woody Austin,28.72,3073,107,22
26,0,06522,Ernie Els,28.72,1838,64,23
26,0,02239,Scott Verplank,28.72,2470,86,23
29,0,20229,Stewart Cink,28.75,2530,88,22
29,0,01761,Len Mattiace,28.75,1696,59,23
31,0,21731,Freddie Jacobson,28.79,1612,56,23
31,0,23497,Tag Ridings,28.79,2879,100,24
31,0,02214,Kirk Triplett,28.79,1612,56,23
34,0,23048,Eric Axley,28.80,2563,89,22
34,0,23320,Ryan Palmer,28.80,2851,99,23
36,0,12602,Dean Wilson,28.83,3200,111,22
37,0,12760,Danny Ellis,28.84,1846,64,24
37,0,08537,J.P. Hayes,28.84,1586,55,23
37,0,25345,Carl Pettersson,28.84,2682,93,22
40,0,10809,Jim Furyk,28.85,2539,88,22
41,0,01139,Olin Browne,28.86,3001,104,21
42,0,09011,David Duval,28.87,1992,69,24
42,0,21350,Ryuji Imada,28.87,2945,102,21
42,0,10860,Justin Leonard,28.87,2281,79,22
45,0,07457,Steve Flesch,28.88,3321,115,22
45,0,01941,Tom Pernice Jr.,28.88,3004,104,22
47,0,20608,David Howell,28.89,1300,45,22
47,0,06567,Vijay Singh,28.89,2889,100,21
49,0,01810,Phil Mickelson,28.91,1995,69,24
49,0,01928,Corey Pavin,28.91,2024,70,24
51,0,06575,Dudley Hart,28.92,2400,83,23
51,0,01553,John Huston,28.92,2082,72,23
51,0,23621,Rory Sabbatini,28.92,2400,83,24
54,0,21407,Arjun Atwal,28.93,2748,95,23
54,0,19881,Robert Damron,28.93,2633,91,24
54,0,22046,Geoff Ogilvy,28.93,2025,70,24
54,0,12755,Vance Veazey,28.93,1707,59,22
58,0,12716,Charley Hoffman,28.94,2836,98,24
58,0,26420,Richard Johnson,28.94,2720,94,23
60,0,06012,Greg Kraft,28.95,2171,75,23
60,0,20382,Stephen Leaney,28.95,2432,84,22
60,0,25240,D.A. Points,28.95,2316,80,24
63,0,12645,Brent Geiberger,28.96,2809,97,25
64,0,20157,Retief Goosen,28.98,1739,60,21
65,0,22548,Patrick Sheehan,28.99,2899,100,20
66,0,01706,Davis Love III,29.00,2204,76,24
66,0,22405,Justin Rose,29.00,2755,95,24
68,0,01473,Todd Hamilton,29.01,2089,72,22
68,0,01948,Tim Petrovic,29.01,2640,91,24
68,0,02206,David Toms,29.01,2002,69,22
71,0,23135,Tim Clark,29.03,2293,79,24
71,0,25632,Jimmy Walker,29.03,1684,58,24
73,0,24924,Bill Haas,29.04,2788,96,23
73,0,20766,Padraig Harrington,29.04,1452,50,25
73,0,11032,Frank Lickliter II,29.04,2817,97,23
73,0,24361,Pat Perez,29.04,1452,50,22
77,0,06004,Stephen Ames,29.05,1801,62,23
77,0,02104,Jeff Sluman,29.05,2934,101,23
79,0,24925,Jonathan Byrd,29.06,1918,66,24
79,0,24138,Ian Poulter,29.06,1511,52,23
79,0,10423,Mike Weir,29.06,2470,85,23
82,0,01035,Tommy Armour III,29.08,1890,65,23
82,0,02223,Bob Tway,29.08,2268,78,23
82,0,27095,Nick Watney,29.08,2763,95,22
85,0,10885,Robert Allenby,29.10,2241,77,22
85,0,06373,José María Olazábal,29.10,1688,58,24
87,0,01707,Steve Lowery,29.14,2827,97,22
88,0,25900,Lucas Glover,29.15,2944,101,22
88,0,01619,Skip Kendall,29.15,2099,72,23
88,0,22913,John Rollins,29.15,2653,91,25
91,0,01320,Bob Estes,29.16,2479,85,20
92,0,06643,Paul Goydos,29.17,2100,72,21
92,0,08075,Jerry Kelly,29.17,2917,100,21
92,0,01666,Bernhard Langer,29.17,2100,72,23
95,0,24507,Jason Bohn,29.18,3035,104,22
95,0,01823,Larry Mize,29.18,1488,51,24
95,0,28475,Jeff Overton,29.18,2714,93,24
98,0,20631,David McKenzie,29.19,2335,80,23
98,0,07749,Brett Quigley,29.19,3065,105,23
100,0,25936,Alex Aragon,29.20,1781,61,25
100,0,10733,Kent Jones,29.20,2949,101,24
102,0,21753,Brian Davis,29.21,2629,90,23
103,0,06251,Chris DiMarco,29.22,2279,78,24
104,0,01577,Lee Janzen,29.23,2309,79,24
104,0,01685,J.L. Lewis,29.23,1666,57,25
104,0,21470,Daisuke Maruyama,29.23,2309,79,23
107,0,23623,Bo Van Pelt,29.24,2982,102,22
108,0,01388,Robert Gamez,29.26,2750,94,24
108,0,22378,Trevor Immelman,29.26,2516,86,24
108,0,20548,Hidemichi Tanaka,29.26,2136,73,25
108,0,23788,D.J. Trahan,29.26,2633,90,23
112,0,01132,Mark Brooks,29.27,2605,89,25
113,0,24358,Robert Garrigus,29.28,2430,83,25
113,0,10565,Ian Leggatt,29.28,2225,76,23
113,0,24502,Adam Scott,29.28,1991,68,24
113,0,21878,Mark Wilson,29.28,2225,76,23
117,0,07223,Brian Bateman,29.29,1904,65,22
117,0,27770,Camilo Villegas,29.29,2724,93,24
119,0,08835,Kris Cox,29.30,2373,81,22
119,0,23322,Brett Wetterich,29.30,2403,82,22
121,0,01024,Billy Andrade,29.31,2169,74,24
121,0,01219,John Cook,29.31,1964,67,24
123,0,22946,Henrik Bjornstad,29.32,2785,95,24
123,0,26360,Bubba Dickerson,29.32,2815,96,25
123,0,24024,Zach Johnson,29.32,2580,88,23
126,0,01381,Fred Funk,29.33,3080,105,23
126,0,01599,Steve Jones,29.33,2405,82,22
126,0,01724,Jeff Maggert,29.33,2376,81,21
129,0,08385,Omar Uresti,29.34,1731,59,24
130,0,02110,Jerry Smith,29.35,2700,92,23
131,0,25935,John Engler Jr.,29.36,1967,67,23
131,0,23616,Ryan Hietala,29.36,1732,59,24
131,0,01766,Billy Mayfair,29.36,2760,94,24
134,0,01161,Mark Calcavecchia,29.37,2731,93,22
134,0,01249,John Daly,29.37,1439,49,23
134,0,11011,Mike Sposa,29.37,1909,65,24
137,0,08793,Tiger Woods,29.38,1528,52,25
138,0,23409,James Driscoll,29.39,2351,80,24
138,0,20378,Mathias Grönberg,29.39,2616,89,23
140,0,19824,Craig Barlow,29.41,2147,73,24
140,0,23349,Charles Warren,29.41,2647,90,24
142,0,20812,Tjaart van der Walt,29.42,1677,57,23
143,0,12782,Tim Herron,29.44,2385,81,24
144,0,21660,Jason Schultz,29.45,2209,75,24
145,0,20472,Alex Cejka,29.46,2681,91,21
146,0,06350,Bob May,29.47,1827,62,24
146,0,02246,Duffy Waldorf,29.47,2711,92,21
148,0,22621,Ben Curtis,29.50,2537,86,24
148,0,22892,Jason Gore,29.50,2478,84,23
148,0,06595,Kevin Sutherland,29.50,2832,96,23
151,0,12510,Chad Campbell,29.51,2567,87,23
151,0,24357,K.J. Choi,29.51,2715,92,24
151,0,20634,Peter Lonard,29.51,2243,76,24
154,0,27120,Troy Matteson,29.52,2982,101,24
155,0,24980,Scott Gutschewski,29.53,1506,51,23
155,0,06515,Shaun Micheel,29.53,2746,93,24
157,0,24140,Sean O'Hair,29.56,2897,98,22
157,0,20628,Arron Oberholser,29.56,2335,79,22
157,0,25804,Bubba Watson,29.56,2335,79,24
160,0,22293,Heath Slocum,29.58,2751,93,24
161,0,06573,Brandt Jobe,29.59,2604,88,24
162,0,23614,Rich Beem,29.60,2457,83,23
163,0,19913,Ron Whittaker,29.63,2341,79,25
164,0,20498,Briny Baird,29.64,2282,77,24
164,0,20691,Greg Owen,29.64,2282,77,24
166,0,24781,Hunter Mahan,29.65,2906,98,23
166,0,25842,Jon Mills,29.65,1957,66,25
168,0,21959,Ted Purdy,29.66,2996,101,21
169,0,21646,David Branshaw,29.67,2908,98,23
169,0,08123,Jeff Brehaut,29.67,2848,96,24
171,0,23353,J.J. Henry,29.69,2761,93,22
172,0,07013,Wes Short Jr.,29.70,2792,94,23
173,0,08375,Paul Stankowski,29.71,2080,70,25
174,0,27141,J.B. Holmes,29.75,2291,77,23
174,0,21961,Charles Howell III,29.75,2767,93,25
176,0,21209,Sergio Garcia,29.78,1638,55,23
177,0,06621,Joe Durant,29.81,3011,101,22
178,0,11123,Chris Couch,29.83,2237,75,24
179,0,20645,John Senden,29.84,2775,93,23
180,0,01313,Steve Elkington,29.88,1524,51,21
181,0,12823,Carlos Franco,29.90,2571,86,24
182,0,24912,Will MacKenzie,29.97,2637,88,25
183,0,20094,Jonathan Kaye,29.99,2759,92,25
184,0,23673,Michael Connell,30.00,1440,48,26
184,0,02101,Joey Sindelar,30.00,2700,90,24
186,0,01226,Fred Couples,30.02,1501,50,25
187,0,01142,Bart Bryant,30.06,2585,86,26
188,0,01677,Tom Lehman,30.08,1805,60,23
189,0,12662,Thomas Levet,30.10,1535,51,24
190,0,20105,Jeff Gove,30.11,2620,87,23
191,0,28780,Nicholas Thompson,30.12,2801,93,25
192,0,27943,Matt Hansen,30.15,1990,66,25
193,0,20574,Mathew Goggin,30.16,2111,70,25
194,0,02106,Chris Smith,30.18,2022,67,24
194,0,23307,Roger Tambellini,30.18,1841,61,23
196,0,01945,Kenny Perry,30.19,2174,72,23
