RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,08385,Omar Uresti,26.25,210,8
2,0,20098,Stuart Appleby,27.39,493,18
3,0,20593,Greg Chalmers,27.50,165,6
4,0,22371,Aaron Baddeley,27.64,387,14
5,0,01329,Brad Faxon,27.69,360,13
6,0,20099,Doug Barron,27.70,277,10
7,0,06575,Dudley Hart,27.80,417,15
8,0,01042,Paul Azinger,27.81,445,16
9,0,19846,Brian Gay,27.86,613,22
10,0,21949,Joe Ogilvie,27.88,474,17
11,0,12680,Shigeki Maruyama,27.89,502,18
12,0,07867,Woody Austin,27.95,615,22
13,0,25240,D.A. Points,28.00,336,12
14,0,25345,Carl Pettersson,28.05,533,19
15,0,06197,Michael Allen,28.06,477,17
16,0,01619,Skip Kendall,28.07,393,14
17,0,01666,Bernhard Langer,28.08,365,13
18,0,20608,David Howell,28.10,281,10
19,0,23048,Eric Axley,28.13,450,16
19,0,06527,Steve Stricker,28.13,422,15
21,0,24980,Scott Gutschewski,28.14,197,7
22,0,06004,Stephen Ames,28.17,338,12
22,0,25936,Alex Aragon,28.17,169,6
24,0,06643,Paul Goydos,28.27,311,11
24,0,02223,Bob Tway,28.27,424,15
26,0,23325,Vaughn Taylor,28.28,509,18
27,0,07223,Brian Bateman,28.33,255,9
27,0,01473,Todd Hamilton,28.33,255,9
29,0,12645,Brent Geiberger,28.35,567,20
30,0,20121,Todd Fischer,28.38,454,16
30,0,20812,Tjaart van der Walt,28.38,227,8
32,0,10565,Ian Leggatt,28.40,284,10
33,0,28475,Jeff Overton,28.42,540,19
34,0,25935,John Engler Jr.,28.43,199,7
35,0,21805,Harrison Frazar,28.44,512,18
36,0,02214,Kirk Triplett,28.45,313,11
37,0,20378,Mathias Grönberg,28.47,427,15
38,0,12716,Charley Hoffman,28.48,598,21
38,0,21350,Ryuji Imada,28.48,598,21
40,0,21753,Brian Davis,28.50,513,18
40,0,20157,Retief Goosen,28.50,399,14
40,0,24138,Ian Poulter,28.50,342,12
40,0,06567,Vijay Singh,28.50,684,24
