RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,19846,Brian Gay,27.39,849,31
2,0,22371,Aaron Baddeley,27.58,662,24
3,0,23541,Ben Crane,27.62,580,21
4,0,23983,Luke Donald,27.69,443,16
5,0,06197,Michael Allen,27.75,666,24
6,0,20850,Daniel Chopra,27.81,890,32
7,0,26596,Ryan Moore,28.20,564,20
8,0,23320,Ryan Palmer,28.21,818,29
9,0,01887,Mark O'Meara,28.24,480,17
10,0,20766,Padraig Harrington,28.29,396,14
11,0,01042,Paul Azinger,28.32,708,25
12,0,02239,Scott Verplank,28.35,652,23
13,0,22046,Geoff Ogilvy,28.37,539,19
14,0,21731,Freddie Jacobson,28.39,511,18
15,0,20382,Stephen Leaney,28.41,767,27
16,0,06373,José María Olazábal,28.44,455,16
17,0,23718,Nathan Green,28.45,825,29
18,0,01329,Brad Faxon,28.46,740,26
19,0,01941,Tom Pernice Jr.,28.47,911,32
19,0,23497,Tag Ridings,28.47,911,32
21,0,12680,Shigeki Maruyama,28.48,769,27
22,0,23048,Eric Axley,28.50,798,28
22,0,06621,Joe Durant,28.50,798,28
22,0,06527,Steve Stricker,28.50,456,16
25,0,10809,Jim Furyk,28.52,656,23
26,0,12755,Vance Veazey,28.53,542,19
27,0,06522,Ernie Els,28.56,457,16
28,0,01761,Len Mattiace,28.59,629,22
28,0,07749,Brett Quigley,28.59,915,32
30,0,20127,Chris Riley,28.60,715,25
31,0,20572,Rod Pampling,28.64,630,22
31,0,22548,Patrick Sheehan,28.64,945,33
33,0,09011,David Duval,28.65,659,23
33,0,20812,Tjaart van der Walt,28.65,573,20
35,0,21407,Arjun Atwal,28.68,889,31
35,0,20121,Todd Fischer,28.68,889,31
37,0,22405,Justin Rose,28.70,775,27
38,0,20229,Stewart Cink,28.71,689,24
38,0,12660,Jesper Parnevik,28.71,689,24
40,0,12716,Charley Hoffman,28.75,805,28
41,0,10885,Robert Allenby,28.76,604,21
41,0,01823,Larry Mize,28.76,489,17
43,0,01219,John Cook,28.77,633,22
43,0,01928,Corey Pavin,28.77,633,22
45,0,01599,Steve Jones,28.81,749,26
46,0,10505,Shane Bertsch,28.84,894,31
46,0,01320,Bob Estes,28.84,721,25
46,0,08537,J.P. Hayes,28.84,548,19
49,0,12782,Tim Herron,28.85,750,26
50,0,01035,Tommy Armour III,28.86,606,21
50,0,12760,Danny Ellis,28.86,606,21
50,0,01948,Tim Petrovic,28.86,837,29
53,0,01553,John Huston,28.87,664,23
53,0,23621,Rory Sabbatini,28.87,664,23
55,0,06004,Stephen Ames,28.88,491,17
55,0,22378,Trevor Immelman,28.88,693,24
55,0,10860,Justin Leonard,28.88,693,24
58,0,22621,Ben Curtis,28.92,723,25
58,0,06012,Greg Kraft,28.92,723,25
60,0,06034,Marco Dawson,28.93,781,27
60,0,24361,Pat Perez,28.93,434,15
62,0,12602,Dean Wilson,28.94,955,33
63,0,02206,David Toms,28.95,550,19
64,0,21805,Harrison Frazar,28.96,782,27
64,0,06575,Dudley Hart,28.96,724,25
64,0,01724,Jeff Maggert,28.96,753,26
67,0,08835,Kris Cox,29.00,783,27
67,0,21350,Ryuji Imada,29.00,841,29
67,0,08793,Tiger Woods,29.00,406,14
70,0,23409,James Driscoll,29.03,842,29
71,0,07223,Brian Bateman,29.04,668,23
71,0,06573,Brandt Jobe,29.04,755,26
71,0,21949,Joe Ogilvie,29.04,813,28
71,0,23325,Vaughn Taylor,29.04,755,26
75,0,01666,Bernhard Langer,29.05,639,22
76,0,24507,Jason Bohn,29.07,843,29
76,0,11032,Frank Lickliter II,29.07,814,28
78,0,20608,David Howell,29.08,349,12
78,0,24024,Zach Johnson,29.08,727,25
80,0,23616,Ryan Hietala,29.09,640,22
80,0,07013,Wes Short Jr.,29.09,931,32
82,0,26420,Richard Johnson,29.10,844,29
83,0,27095,Nick Watney,29.11,815,28
84,0,01132,Mark Brooks,29.12,990,34
85,0,01161,Mark Calcavecchia,29.13,699,24
85,0,11011,Mike Sposa,29.13,670,23
87,0,21753,Brian Davis,29.15,758,26
87,0,24358,Robert Garrigus,29.15,758,26
89,0,01139,Olin Browne,29.17,846,29
90,0,07867,Woody Austin,29.19,905,31
90,0,19824,Craig Barlow,29.19,613,21
90,0,20593,Greg Chalmers,29.19,788,27
90,0,01473,Todd Hamilton,29.19,788,27
90,0,20628,Arron Oberholser,29.19,613,21
90,0,25345,Carl Pettersson,29.19,788,27
90,0,25240,D.A. Points,29.19,788,27
97,0,25632,Jimmy Walker,29.20,584,20
98,0,06643,Paul Goydos,29.21,701,24
98,0,02104,Jeff Sluman,29.21,847,29
98,0,23623,Bo Van Pelt,29.21,818,28
98,0,27770,Camilo Villegas,29.21,818,28
102,0,21209,Sergio Garcia,29.27,439,15
103,0,20098,Stuart Appleby,29.29,615,21
103,0,06251,Chris DiMarco,29.29,703,24
103,0,01619,Skip Kendall,29.29,615,21
103,0,02110,Jerry Smith,29.29,820,28
103,0,02223,Bob Tway,29.29,703,24
108,0,21878,Mark Wilson,29.30,674,23
109,0,07457,Steve Flesch,29.31,938,32
110,0,19881,Robert Damron,29.32,909,31
110,0,20691,Greg Owen,29.32,645,22
112,0,25935,John Engler Jr.,29.35,763,26
113,0,01707,Steve Lowery,29.36,822,28
114,0,01381,Fred Funk,29.37,793,27
115,0,23135,Tim Clark,29.38,617,21
115,0,01706,Davis Love III,29.38,617,21
115,0,21470,Daisuke Maruyama,29.38,705,24
118,0,20094,Jonathan Kaye,29.39,823,28
119,0,12510,Chad Campbell,29.42,706,24
119,0,22892,Jason Gore,29.42,765,26
121,0,24140,Sean O'Hair,29.43,824,28
121,0,06595,Kevin Sutherland,29.43,824,28
123,0,20099,Doug Barron,29.44,736,25
123,0,21660,Jason Schultz,29.44,795,27
123,0,23322,Brett Wetterich,29.44,736,25
126,0,25900,Lucas Glover,29.45,854,29
126,0,10733,Kent Jones,29.45,913,31
128,0,23788,D.J. Trahan,29.47,884,30
129,0,20498,Briny Baird,29.48,678,23
