RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
183,0,23325,Vaughn Taylor,9.81,863,88
185,0,20608,David Howell,9.80,441,45
186,0,20850,Daniel Chopra,9.79,1047,107
187,0,19846,Brian Gay,9.76,1044,107
187,0,01941,Tom Pernice Jr.,9.76,1015,104
189,0,12680,Shigeki Maruyama,9.74,896,92
190,0,01761,Len Mattiace,9.73,574,59
191,0,22371,Aaron Baddeley,9.68,736,76
192,0,07867,Woody Austin,9.67,1035,107
193,0,23718,Nathan Green,9.63,1001,104
194,0,01553,John Huston,9.61,692,72
195,0,08537,J.P. Hayes,9.49,522,55
196,0,20099,Doug Barron,9.42,688,73
