RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
1,0,23409,James Driscoll,.06,5,80
1,0,01313,Steve Elkington,.06,3,51
3,0,08835,Kris Cox,.05,4,81
3,0,27943,Matt Hansen,.05,3,66
3,0,11011,Mike Sposa,.05,3,65
6,0,01161,Mark Calcavecchia,.04,4,93
6,0,01249,John Daly,.04,2,49
6,0,01553,John Huston,.04,3,72
6,0,12662,Thomas Levet,.04,2,51
6,0,21949,Joe Ogilvie,.04,4,91
6,0,20691,Greg Owen,.04,3,77
6,0,24138,Ian Poulter,.04,2,52
6,0,02214,Kirk Triplett,.04,2,56
14,0,25936,Alex Aragon,.03,2,61
14,0,21407,Arjun Atwal,.03,3,95
14,0,19824,Craig Barlow,.03,2,73
14,0,23541,Ben Crane,.03,2,80
14,0,21753,Brian Davis,.03,3,90
14,0,01329,Brad Faxon,.03,2,78
14,0,20574,Mathew Goggin,.03,2,70
14,0,24924,Bill Haas,.03,3,96
14,0,23788,D.J. Trahan,.03,3,90
14,0,27095,Nick Watney,.03,3,95
14,0,21878,Mark Wilson,.03,2,76
25,0,22946,Henrik Bjornstad,.02,2,95
25,0,08123,Jeff Brehaut,.02,2,96
25,0,01142,Bart Bryant,.02,2,86
25,0,24925,Jonathan Byrd,.02,1,66
25,0,20472,Alex Cejka,.02,2,91
25,0,12823,Carlos Franco,.02,2,86
25,0,20157,Retief Goosen,.02,1,60
25,0,08537,J.P. Hayes,.02,1,55
25,0,06573,Brandt Jobe,.02,2,88
25,0,24024,Zach Johnson,.02,2,88
25,0,20094,Jonathan Kaye,.02,2,92
25,0,01707,Steve Lowery,.02,2,97
25,0,24912,Will MacKenzie,.02,2,88
25,0,01724,Jeff Maggert,.02,2,81
25,0,25842,Jon Mills,.02,1,66
25,0,06373,José María Olazábal,.02,1,58
25,0,28475,Jeff Overton,.02,2,93
25,0,07749,Brett Quigley,.02,2,105
25,0,23621,Rory Sabbatini,.02,2,83
25,0,20645,John Senden,.02,2,93
25,0,06527,Steve Stricker,.02,1,62
25,0,23307,Roger Tambellini,.02,1,61
25,0,23325,Vaughn Taylor,.02,2,88
48,0,01024,Billy Andrade,.01,1,74
48,0,23048,Eric Axley,.01,1,89
48,0,01042,Paul Azinger,.01,1,87
48,0,20498,Briny Baird,.01,1,77
48,0,23614,Rich Beem,.01,1,83
48,0,10505,Shane Bertsch,.01,1,102
48,0,24507,Jason Bohn,.01,1,104
48,0,21646,David Branshaw,.01,1,98
48,0,01132,Mark Brooks,.01,1,89
48,0,23135,Tim Clark,.01,1,79
48,0,11123,Chris Couch,.01,1,75
48,0,19881,Robert Damron,.01,1,91
48,0,06621,Joe Durant,.01,1,101
48,0,09011,David Duval,.01,1,69
48,0,20121,Todd Fischer,.01,1,99
48,0,07457,Steve Flesch,.01,1,115
48,0,01381,Fred Funk,.01,1,105
48,0,01388,Robert Gamez,.01,1,94
48,0,19846,Brian Gay,.01,1,107
48,0,25900,Lucas Glover,.01,1,101
48,0,20378,Mathias Grönberg,.01,1,89
48,0,23353,J.J. Henry,.01,1,93
48,0,12782,Tim Herron,.01,1,81
48,0,12716,Charley Hoffman,.01,1,98
48,0,27141,J.B. Holmes,.01,1,77
48,0,26420,Richard Johnson,.01,1,94
48,0,08075,Jerry Kelly,.01,1,100
48,0,20382,Stephen Leaney,.01,1,84
48,0,20634,Peter Lonard,.01,1,76
48,0,21470,Daisuke Maruyama,.01,1,79
48,0,27120,Troy Matteson,.01,1,101
48,0,01766,Billy Mayfair,.01,1,94
48,0,20631,David McKenzie,.01,1,80
48,0,06515,Shaun Micheel,.01,1,93
48,0,24140,Sean O'Hair,.01,1,98
48,0,20572,Rod Pampling,.01,1,84
48,0,01941,Tom Pernice Jr.,.01,1,104
48,0,01948,Tim Petrovic,.01,1,91
48,0,25345,Carl Pettersson,.01,1,93
48,0,21959,Ted Purdy,.01,1,101
48,0,23497,Tag Ridings,.01,1,100
48,0,20127,Chris Riley,.01,1,82
48,0,02101,Joey Sindelar,.01,1,90
48,0,06567,Vijay Singh,.01,1,100
48,0,02104,Jeff Sluman,.01,1,101
48,0,23623,Bo Van Pelt,.01,1,102
48,0,02239,Scott Verplank,.01,1,86
48,0,02246,Duffy Waldorf,.01,1,92
48,0,25804,Bubba Watson,.01,1,79
48,0,10423,Mike Weir,.01,1,85
48,0,19913,Ron Whittaker,.01,1,79
48,0,12602,Dean Wilson,.01,1,111
