RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01139,Olin Browne,27.79,806,29
2,0,20608,David Howell,27.83,334,12
3,0,22371,Aaron Baddeley,27.88,669,24
4,0,23718,Nathan Green,27.97,811,29
5,0,06527,Steve Stricker,28.00,448,16
6,0,06522,Ernie Els,28.06,449,16
7,0,21805,Harrison Frazar,28.07,786,28
8,0,20850,Daniel Chopra,28.09,899,32
9,0,19846,Brian Gay,28.10,871,31
10,0,26596,Ryan Moore,28.19,592,21
11,0,01553,John Huston,28.21,677,24
12,0,20593,Greg Chalmers,28.22,762,27
13,0,01887,Mark O'Meara,28.24,480,17
14,0,20572,Rod Pampling,28.32,623,22
15,0,20099,Doug Barron,28.33,765,27
15,0,23135,Tim Clark,28.33,595,21
15,0,23541,Ben Crane,28.33,680,24
18,0,01810,Phil Mickelson,28.41,483,17
19,0,22913,John Rollins,28.44,768,27
20,0,12645,Brent Geiberger,28.45,825,29
20,0,25900,Lucas Glover,28.45,825,29
22,0,01042,Paul Azinger,28.48,826,29
22,0,19881,Robert Damron,28.48,883,31
22,0,12602,Dean Wilson,28.48,940,33
25,0,20766,Padraig Harrington,28.50,399,14
25,0,12660,Jesper Parnevik,28.50,684,24
27,0,02214,Kirk Triplett,28.53,485,17
28,0,20127,Chris Riley,28.54,742,26
29,0,02104,Jeff Sluman,28.55,828,29
30,0,10423,Mike Weir,28.57,657,23
31,0,06034,Marco Dawson,28.59,772,27
32,0,20548,Hidemichi Tanaka,28.60,858,30
33,0,10809,Jim Furyk,28.61,658,23
33,0,23623,Bo Van Pelt,28.61,801,28
35,0,01706,Davis Love III,28.62,601,21
35,0,06567,Vijay Singh,28.62,744,26
37,0,22046,Geoff Ogilvy,28.63,544,19
37,0,25240,D.A. Points,28.63,773,27
39,0,25804,Bubba Watson,28.64,716,25
40,0,09011,David Duval,28.65,659,23
41,0,01619,Skip Kendall,28.68,631,22
41,0,01761,Len Mattiace,28.68,631,22
43,0,23325,Vaughn Taylor,28.69,746,26
44,0,01329,Brad Faxon,28.73,747,26
45,0,25632,Jimmy Walker,28.75,575,20
46,0,20634,Peter Lonard,28.76,604,21
47,0,12760,Danny Ellis,28.77,633,22
48,0,06197,Michael Allen,28.80,720,25
49,0,10505,Shane Bertsch,28.81,922,32
50,0,23983,Luke Donald,28.82,490,17
51,0,02223,Bob Tway,28.83,692,24
52,0,02206,David Toms,28.85,577,20
53,0,25936,Alex Aragon,28.88,722,25
53,0,24361,Pat Perez,28.88,462,16
55,0,01381,Fred Funk,28.89,809,28
56,0,24924,Bill Haas,28.90,838,29
57,0,21407,Arjun Atwal,28.91,925,32
57,0,20121,Todd Fischer,28.91,983,34
59,0,24024,Zach Johnson,28.92,723,25
59,0,23322,Brett Wetterich,28.92,723,25
61,0,01577,Lee Janzen,28.93,810,28
61,0,01766,Billy Mayfair,28.93,839,29
61,0,08793,Tiger Woods,28.93,405,14
64,0,08537,J.P. Hayes,28.95,550,19
65,0,07867,Woody Austin,28.97,898,31
66,0,10885,Robert Allenby,29.00,609,21
66,0,20229,Stewart Cink,29.00,696,24
66,0,21731,Freddie Jacobson,29.00,522,18
66,0,11032,Frank Lickliter II,29.00,812,28
66,0,12680,Shigeki Maruyama,29.00,841,29
66,0,24502,Adam Scott,29.00,522,18
72,0,21350,Ryuji Imada,29.03,871,30
72,0,10733,Kent Jones,29.03,900,31
72,0,01707,Steve Lowery,29.03,842,29
75,0,06350,Bob May,29.05,581,20
76,0,01948,Tim Petrovic,29.07,843,29
77,0,06643,Paul Goydos,29.08,698,24
77,0,10860,Justin Leonard,29.08,698,24
77,0,02239,Scott Verplank,29.08,698,24
80,0,23621,Rory Sabbatini,29.09,669,23
81,0,06575,Dudley Hart,29.11,786,27
82,0,24358,Robert Garrigus,29.12,757,26
83,0,08075,Jerry Kelly,29.16,904,31
84,0,01024,Billy Andrade,29.17,671,23
