RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
81,0,02104,Jeff Sluman,7.02,709,101
82,0,12716,Charley Hoffman,7.01,687,98
82,0,01619,Skip Kendall,7.01,505,72
82,0,10860,Justin Leonard,7.01,554,79
82,0,20631,David McKenzie,7.01,561,80
86,0,10885,Robert Allenby,7.00,539,77
86,0,06251,Chris DiMarco,7.00,546,78
86,0,06522,Ernie Els,7.00,448,64
86,0,21350,Ryuji Imada,7.00,714,102
86,0,01706,Davis Love III,7.00,532,76
91,0,22892,Jason Gore,6.99,587,84
91,0,06012,Greg Kraft,6.99,524,75
91,0,02223,Bob Tway,6.99,545,78
94,0,10809,Jim Furyk,6.98,614,88
94,0,20157,Retief Goosen,6.98,419,60
94,0,22405,Justin Rose,6.98,663,95
94,0,25632,Jimmy Walker,6.98,405,58
98,0,01928,Corey Pavin,6.97,488,70
98,0,21878,Mark Wilson,6.97,530,76
100,0,01024,Billy Andrade,6.96,515,74
100,0,24138,Ian Poulter,6.96,362,52
100,0,02110,Jerry Smith,6.96,640,92
103,0,01823,Larry Mize,6.94,354,51
103,0,28475,Jeff Overton,6.94,645,93
105,0,21753,Brian Davis,6.93,624,90
105,0,24924,Bill Haas,6.93,665,96
105,0,22548,Patrick Sheehan,6.93,693,100
108,0,27770,Camilo Villegas,6.92,644,93
109,0,06373,José María Olazábal,6.91,401,58
110,0,01388,Robert Gamez,6.90,649,94
110,0,24361,Pat Perez,6.90,345,50
112,0,07013,Wes Short Jr.,6.88,647,94
112,0,23623,Bo Van Pelt,6.88,702,102
114,0,01381,Fred Funk,6.87,721,105
114,0,01599,Steve Jones,6.87,563,82
116,0,08835,Kris Cox,6.86,556,81
116,0,06643,Paul Goydos,6.86,494,72
118,0,01320,Bob Estes,6.85,582,85
118,0,20548,Hidemichi Tanaka,6.85,500,73
120,0,25900,Lucas Glover,6.84,691,101
120,0,01707,Steve Lowery,6.84,663,97
120,0,23788,D.J. Trahan,6.84,616,90
123,0,25935,John Engler Jr.,6.82,457,67
124,0,27141,J.B. Holmes,6.81,524,77
124,0,24502,Adam Scott,6.81,463,68
126,0,23616,Ryan Hietala,6.80,401,59
126,0,22378,Trevor Immelman,6.80,585,86
128,0,08075,Jerry Kelly,6.79,679,100
128,0,10565,Ian Leggatt,6.79,516,76
128,0,22913,John Rollins,6.79,618,91
128,0,08793,Tiger Woods,6.79,353,52
132,0,24507,Jason Bohn,6.78,705,104
132,0,22621,Ben Curtis,6.78,583,86
134,0,24024,Zach Johnson,6.77,596,88
134,0,24140,Sean O'Hair,6.77,663,98
136,0,20634,Peter Lonard,6.76,514,76
136,0,21470,Daisuke Maruyama,6.76,534,79
138,0,12782,Tim Herron,6.75,547,81
138,0,21660,Jason Schultz,6.75,506,75
140,0,01766,Billy Mayfair,6.73,633,94
140,0,23322,Brett Wetterich,6.73,552,82
142,0,12510,Chad Campbell,6.72,585,87
142,0,24358,Robert Garrigus,6.72,558,83
142,0,20628,Arron Oberholser,6.72,531,79
145,0,07223,Brian Bateman,6.71,436,65
145,0,01132,Mark Brooks,6.71,597,89
147,0,25804,Bubba Watson,6.70,529,79
148,0,26360,Bubba Dickerson,6.69,642,96
148,0,08385,Omar Uresti,6.69,395,59
150,0,27943,Matt Hansen,6.68,441,66
151,0,23614,Rich Beem,6.67,554,83
151,0,06595,Kevin Sutherland,6.67,640,96
153,0,08123,Jeff Brehaut,6.66,639,96
153,0,20691,Greg Owen,6.66,513,77
155,0,24781,Hunter Mahan,6.65,652,98
156,0,20472,Alex Cejka,6.64,604,91
156,0,27120,Troy Matteson,6.64,671,101
156,0,02246,Duffy Waldorf,6.64,611,92
159,0,20378,Mathias Grönberg,6.63,590,89
160,0,21646,David Branshaw,6.62,649,98
161,0,19913,Ron Whittaker,6.61,522,79
162,0,08375,Paul Stankowski,6.60,462,70
163,0,24357,K.J. Choi,6.58,605,92
163,0,06621,Joe Durant,6.58,665,101
165,0,24980,Scott Gutschewski,6.57,335,51
166,0,06515,Shaun Micheel,6.56,610,93
167,0,19824,Craig Barlow,6.55,478,73
168,0,01724,Jeff Maggert,6.53,529,81
168,0,06350,Bob May,6.53,405,62
170,0,20498,Briny Baird,6.52,502,77
170,0,23673,Michael Connell,6.52,313,48
170,0,12823,Carlos Franco,6.52,561,86
173,0,02101,Joey Sindelar,6.51,586,90
174,0,01226,Fred Couples,6.50,325,50
174,0,06573,Brandt Jobe,6.50,572,88
174,0,21959,Ted Purdy,6.50,656,101
177,0,23349,Charles Warren,6.47,582,90
178,0,01313,Steve Elkington,6.45,329,51
178,0,21209,Sergio Garcia,6.45,355,55
180,0,21961,Charles Howell III,6.44,599,93
180,0,25842,Jon Mills,6.44,425,66
182,0,12662,Thomas Levet,6.41,327,51
183,0,28780,Nicholas Thompson,6.40,595,93
184,0,22293,Heath Slocum,6.39,594,93
185,0,23353,J.J. Henry,6.38,593,93
186,0,11123,Chris Couch,6.36,477,75
186,0,20574,Mathew Goggin,6.36,445,70
188,0,20094,Jonathan Kaye,6.32,581,92
189,0,23307,Roger Tambellini,6.30,384,61
190,0,20645,John Senden,6.29,585,93
191,0,24912,Will MacKenzie,6.26,551,88
192,0,01677,Tom Lehman,6.23,374,60
193,0,02106,Chris Smith,6.22,417,67
194,0,01142,Bart Bryant,6.21,534,86
195,0,20105,Jeff Gove,6.15,535,87
196,0,01945,Kenny Perry,6.08,438,72
