RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,19846,Brian Gay,.69,2,288
1,0,30852,Ryo Ishikawa,.69,1,144
1,0,29926,Danny Lee,.69,2,288
4,0,25345,Carl Pettersson,.79,1,126
5,0,39954,Cody Gribble,.93,2,216
5,0,37454,Whee Kim,.93,2,216
5,0,23621,Rory Sabbatini,.93,2,216
8,0,01810,Phil Mickelson,1.17,4,342
9,0,24024,Zach Johnson,1.31,4,306
9,0,31560,Brian Stuard,1.31,4,306
11,0,46443,Brian Campbell,1.39,2,144
11,0,12510,Chad Campbell,1.39,5,360
11,0,25720,Chad Collins,1.39,2,144
11,0,30925,Dustin Johnson,1.39,4,288
11,0,35879,Kelly Kraft,1.39,3,216
16,0,19803,Ryan Armour,1.52,3,198
16,0,28237,Rory McIlroy,1.52,3,198
18,0,29479,Scott Brown,1.54,5,324
18,0,34046,Jordan Spieth,1.54,5,324
20,0,06522,Ernie Els,1.59,2,126
21,0,33448,Justin Thomas,1.63,5,306
22,0,33418,Shawn Stefani,1.67,3,180
23,0,26331,Charl Schwartzel,1.71,4,234
23,0,24502,Adam Scott,1.71,4,234
25,0,27958,Ryan Blaum,1.77,7,396
26,0,35450,Patrick Cantlay,1.85,4,216
26,0,28093,Miguel Angel Carballo,1.85,3,162
26,0,20104,Ken Duke,1.85,4,216
26,0,10809,Jim Furyk,1.85,3,162
26,0,27644,Brian Harman,1.85,7,378
26,0,23800,Bryce Molder,1.85,4,216
26,0,24140,Sean O'Hair,1.85,6,324
33,0,32448,James Hahn,1.94,7,360
34,0,23541,Ben Crane,1.96,6,306
34,0,28500,Martin Flores,1.96,6,306
34,0,34466,Peter Malnati,1.96,6,306
37,0,29974,Branden Grace,1.98,5,252
37,0,31420,Anirban Lahiri,1.98,5,252
37,0,30692,Scott Stallings,1.98,5,252
40,0,24357,K.J. Choi,2.02,4,198
40,0,27649,Brandt Snedeker,2.02,4,198
42,0,33948,Byeong Hun An,2.08,6,288
42,0,29725,Tony Finau,2.08,9,432
42,0,30926,Chris Kirk,2.08,6,288
42,0,26951,Johnson Wagner,2.08,3,144
42,0,25892,Steve Wheatcroft,2.08,3,144
47,0,26851,Marc Leishman,2.12,8,378
47,0,26476,Chez Reavie,2.12,8,378
49,0,30191,Julián Etulain,2.14,5,234
49,0,36801,Mark Hubbard,2.14,5,234
49,0,32640,Troy Merritt,2.14,5,234
49,0,22046,Geoff Ogilvy,2.14,5,234
53,0,36689,Brooks Koepka,2.16,7,324
53,0,32839,Hideki Matsuyama,2.16,7,324
53,0,46501,Ollie Schniederjans,2.16,7,324
53,0,34264,Hudson Swafford,2.16,7,324
57,0,34360,Patrick Reed,2.17,9,414
58,0,22371,Aaron Baddeley,2.22,4,180
58,0,22986,Søren Kjeldsen,2.22,4,180
58,0,27214,Kevin Streelman,2.22,8,360
58,0,32150,Michael Thompson,2.22,4,180
62,0,25364,Paul Casey,2.27,9,396
62,0,23108,Matt Kuchar,2.27,9,396
64,0,34021,Bud Cauley,2.29,7,306
64,0,33461,Morgan Hoffmann,2.29,7,306
64,0,35891,Cameron Smith,2.29,7,306
67,0,40026,Daniel Berger,2.34,8,342
67,0,23325,Vaughn Taylor,2.34,8,342
69,0,23983,Luke Donald,2.38,3,126
69,0,31557,Jim Herman,2.38,6,252
71,0,29221,Webb Simpson,2.42,10,414
72,0,27436,Graham DeLaet,2.43,7,288
72,0,34409,David Lingmerth,2.43,7,288
72,0,33413,Ben Martin,2.43,7,288
72,0,29908,C.T. Pan,2.43,7,288
76,0,24846,Ricky Barnes,2.47,8,324
76,0,34213,Grayson Murray,2.47,8,324
76,0,39324,J.J. Spaun,2.47,8,324
76,0,27064,Jhonattan Vegas,2.47,8,324
80,0,25900,Lucas Glover,2.50,9,360
81,0,24507,Jason Bohn,2.53,5,198
82,0,25396,Kevin Na,2.61,8,306
83,0,20229,Stewart Cink,2.65,10,378
83,0,24361,Pat Perez,2.65,10,378
83,0,25834,Daniel Summerhays,2.65,10,378
86,0,29478,Kevin Kisner,2.66,11,414
87,0,12716,Charley Hoffman,2.67,12,450
88,0,32366,Kevin Chappell,2.78,10,360
88,0,31646,Emiliano Grillo,2.78,10,360
88,0,26758,David Hearn,2.78,8,288
88,0,29420,Billy Horschel,2.78,8,288
88,0,35506,Mackenzie Hughes,2.78,11,396
88,0,34174,John Huh,2.78,9,324
88,0,32757,Patton Kizzire,2.78,6,216
88,0,37278,Nicholas Lindheim,2.78,5,180
88,0,33204,Shane Lowry,2.78,5,180
88,0,25198,Francesco Molinari,2.78,8,288
88,0,49771,J.T. Poston,2.78,9,324
88,0,27963,Chris Stroud,2.78,5,180
88,0,25349,Tim Wilkinson,2.78,5,180
101,0,34431,Robert Streb,2.92,10,342
102,0,33419,Cameron Tringale,2.94,9,306
103,0,20472,Alex Cejka,2.96,8,270
103,0,46601,Trey Mullinax,2.96,8,270
103,0,26329,Louis Oosthuizen,2.96,8,270
103,0,22405,Justin Rose,2.96,8,270
107,0,37455,Si Woo Kim,2.99,7,234
107,0,23497,Tag Ridings,2.99,7,234
107,0,25632,Jimmy Walker,2.99,7,234
110,0,32102,Rickie Fowler,3.09,10,324
110,0,39975,Michael Kim,3.09,10,324
110,0,27936,Martin Laird,3.09,10,324
113,0,28420,Ryan Brehm,3.13,9,288
114,0,33141,Keegan Bradley,3.14,13,414
114,0,34098,Russell Henley,3.14,13,414
116,0,31416,Derek Fathauer,3.17,8,252
116,0,29485,Brett Stegmaier,3.17,8,252
118,0,21961,Charles Howell III,3.22,11,342
118,0,29518,Brendan Steele,3.22,11,342
120,0,20771,Steven Alker,3.24,7,216
120,0,27895,Jonas Blixt,3.24,7,216
120,0,26499,Rafa Cabrera Bello,3.24,7,216
120,0,25240,D.A. Points,3.24,7,216
120,0,25804,Bubba Watson,3.24,7,216
125,0,23353,J.J. Henry,3.27,10,306
125,0,26596,Ryan Moore,3.27,10,306
127,0,20593,Greg Chalmers,3.33,6,180
127,0,27466,Spencer Levin,3.33,9,270
127,0,32333,Kevin Tway,3.33,12,360
130,0,25818,Scott Piercy,3.42,8,234
130,0,27770,Camilo Villegas,3.42,8,234
132,0,33120,Mark Anderson,3.47,5,144
132,0,29289,S.Y. Noh,3.47,10,288
134,0,24924,Bill Haas,3.51,12,342
135,0,28679,Fabián Gómez,3.54,7,198
135,0,27974,Sung Kang,3.54,14,396
135,0,25572,Graeme McDowell,3.54,7,198
138,0,29223,Sam Saunders,3.57,9,252
138,0,47128,Richy Werenski,3.57,9,252
140,0,27141,J.B. Holmes,3.59,11,306
141,0,40058,Zac Blair,3.61,13,360
141,0,30944,Jason Kokrak,3.61,13,360
143,0,29461,Jamie Lovemark,3.62,15,414
144,0,28089,Jason Day,3.70,10,270
144,0,20157,Retief Goosen,3.70,4,108
144,0,46550,Brandon Hagy,3.70,10,270
144,0,46440,Smylie Kaufman,3.70,8,216
144,0,24781,Hunter Mahan,3.70,8,216
144,0,24138,Ian Poulter,3.70,10,270
150,0,47959,Bryson DeChambeau,3.82,11,288
151,0,34099,Harris English,3.85,9,234
152,0,40009,Dominic Bozzelli,3.89,7,180
152,0,26300,Matt Jones,3.89,7,180
152,0,48822,Sebastián Muñoz,3.89,7,180
152,0,28132,Tyrone Van Aswegen,3.89,14,360
156,0,31202,William McGirt,3.92,12,306
157,0,33399,Adam Hadwin,3.97,15,378
157,0,34358,Jonathan Randolph,3.97,10,252
157,0,27095,Nick Watney,3.97,10,252
160,0,36699,Patrick Rodgers,4.04,8,198
161,0,21209,Sergio Garcia,4.07,11,270
162,0,35532,Tom Hoge,4.17,6,144
162,0,29222,Billy Hurley III,4.17,12,288
162,0,46732,Rick Lamb,4.17,6,144
