RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,29222,Billy Hurley III,7,36
1,0,27129,Luke List,7,59
1,0,29518,Brendan Steele,7,42
1,0,27214,Kevin Streelman,7,50
5,0,35545,Blayne Barber,6,42
5,0,25396,Kevin Na,6,40
5,0,39324,J.J. Spaun,6,40
5,0,26289,Boo Weekley,6,59
9,0,47959,Bryson DeChambeau,5,49
9,0,35110,Brett Drewitt,5,34
9,0,29740,Brad Fritsch,5,32
9,0,24358,Robert Garrigus,5,40
9,0,29420,Billy Horschel,5,49
9,0,30944,Jason Kokrak,5,70
9,0,33413,Ben Martin,5,39
9,0,36699,Patrick Rodgers,5,48
17,0,27958,Ryan Blaum,4,39
17,0,28093,Miguel Angel Carballo,4,29
17,0,28307,Matt Every,4,38
17,0,34174,John Huh,4,36
17,0,27974,Sung Kang,4,47
17,0,23108,Matt Kuchar,4,40
17,0,27936,Martin Laird,4,38
17,0,46732,Rick Lamb,4,22
17,0,29926,Danny Lee,4,31
17,0,34409,David Lingmerth,4,32
17,0,32839,Hideki Matsuyama,4,37
17,0,25198,Francesco Molinari,4,37
17,0,34213,Grayson Murray,4,42
17,0,29289,S.Y. Noh,4,39
17,0,24140,Sean O'Hair,4,41
17,0,49771,J.T. Poston,4,34
17,0,48081,Xander Schauffele,4,42
17,0,27963,Chris Stroud,4,29
17,0,25834,Daniel Summerhays,4,38
17,0,27770,Camilo Villegas,4,34
37,0,40026,Daniel Berger,3,33
37,0,28420,Ryan Brehm,3,46
37,0,25364,Paul Casey,3,27
37,0,32366,Kevin Chappell,3,51
37,0,34099,Harris English,3,36
37,0,25900,Lucas Glover,3,40
37,0,29974,Branden Grace,3,30
37,0,31646,Emiliano Grillo,3,43
37,0,33461,Morgan Hoffmann,3,48
37,0,35532,Tom Hoge,3,24
37,0,21961,Charles Howell III,3,28
37,0,46440,Smylie Kaufman,3,31
37,0,37455,Si Woo Kim,3,40
37,0,36689,Brooks Koepka,3,34
37,0,31420,Anirban Lahiri,3,33
37,0,35300,Andrew Loupe,3,29
37,0,29461,Jamie Lovemark,3,40
37,0,34466,Peter Malnati,3,34
37,0,25572,Graeme McDowell,3,32
37,0,32640,Troy Merritt,3,34
37,0,22046,Geoff Ogilvy,3,30
37,0,24138,Ian Poulter,3,26
37,0,24502,Adam Scott,3,23
37,0,29221,Webb Simpson,3,49
37,0,34264,Hudson Swafford,3,35
37,0,37189,Harold Varner III,3,67
37,0,25892,Steve Wheatcroft,3,21
37,0,31323,Gary Woodland,3,54
65,0,33120,Mark Anderson,2,23
65,0,40058,Zac Blair,2,45
65,0,24507,Jason Bohn,2,26
65,0,40009,Dominic Bozzelli,2,32
65,0,29479,Scott Brown,2,35
65,0,48084,Wesley Bryan,2,33
65,0,46443,Brian Campbell,2,18
65,0,12510,Chad Campbell,2,44
65,0,34021,Bud Cauley,2,40
65,0,20472,Alex Cejka,2,36
65,0,20229,Stewart Cink,2,41
65,0,25720,Chad Collins,2,27
65,0,23541,Ben Crane,2,32
65,0,28089,Jason Day,2,31
65,0,27436,Graham DeLaet,2,33
65,0,25686,Jason Dufner,2,55
65,0,31416,Derek Fathauer,2,30
65,0,10809,Jim Furyk,2,20
65,0,21209,Sergio Garcia,2,34
65,0,20157,Retief Goosen,2,25
65,0,32448,James Hahn,2,40
65,0,27644,Brian Harman,2,30
65,0,23353,J.J. Henry,2,45
65,0,31557,Jim Herman,2,34
65,0,27141,J.B. Holmes,2,36
65,0,24024,Zach Johnson,2,29
65,0,39975,Michael Kim,2,40
65,0,37454,Whee Kim,2,33
65,0,32757,Patton Kizzire,2,45
65,0,22986,Søren Kjeldsen,2,13
65,0,33204,Shane Lowry,2,18
65,0,01810,Phil Mickelson,2,22
65,0,23800,Bryce Molder,2,27
65,0,26596,Ryan Moore,2,33
65,0,20572,Rod Pampling,2,48
65,0,25345,Carl Pettersson,2,22
65,0,28252,Seamus Power,2,37
