RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
66,0,34174,John Huh,9.04,30,332,90.96
67,0,32333,Kevin Tway,9.09,29,319,90.91
68,0,24502,Adam Scott,9.14,16,175,90.86
69,0,34021,Bud Cauley,9.17,32,349,90.83
70,0,29420,Billy Horschel,9.18,37,403,90.82
71,0,32448,James Hahn,9.19,35,381,90.81
72,0,24138,Ian Poulter,9.22,20,217,90.78
73,0,32102,Rickie Fowler,9.29,26,280,90.71
73,0,34213,Grayson Murray,9.29,30,323,90.71
75,0,26951,Johnson Wagner,9.30,24,258,90.70
76,0,36801,Mark Hubbard,9.35,26,278,90.65
76,0,24140,Sean O'Hair,9.35,30,321,90.65
78,0,35506,Mackenzie Hughes,9.39,43,458,90.61
79,0,27095,Nick Watney,9.41,27,287,90.59
80,0,23108,Matt Kuchar,9.50,32,337,90.50
81,0,48081,Xander Schauffele,9.52,34,357,90.48
82,0,25191,Gonzalo Fernandez-Castaño,9.60,17,177,90.40
83,0,33418,Shawn Stefani,9.61,27,281,90.39
84,0,33448,Justin Thomas,9.62,23,239,90.38
85,0,20104,Ken Duke,9.66,23,238,90.34
86,0,23497,Tag Ridings,9.71,20,206,90.29
87,0,46732,Rick Lamb,9.72,14,144,90.28
88,0,39975,Michael Kim,9.73,36,370,90.27
89,0,30852,Ryo Ishikawa,9.74,15,154,90.26
90,0,32839,Hideki Matsuyama,9.75,23,236,90.25
91,0,34358,Jonathan Randolph,9.81,21,214,90.19
92,0,27974,Sung Kang,9.84,36,366,90.16
93,0,26499,Rafa Cabrera Bello,9.85,20,203,90.15
94,0,33120,Mark Anderson,9.89,18,182,90.11
95,0,25720,Chad Collins,9.91,21,212,90.09
96,0,27466,Spencer Levin,9.93,30,302,90.07
96,0,33419,Cameron Tringale,9.93,30,302,90.07
98,0,31202,William McGirt,9.94,35,352,90.06
99,0,23353,J.J. Henry,9.95,40,402,90.05
100,0,33399,Adam Hadwin,9.97,32,321,90.03
101,0,33413,Ben Martin,10.00,30,300,90.00
102,0,26758,David Hearn,10.03,30,299,89.97
102,0,29221,Webb Simpson,10.03,34,339,89.97
104,0,27963,Chris Stroud,10.05,19,189,89.95
105,0,20771,Steven Alker,10.10,21,208,89.90
105,0,27936,Martin Laird,10.10,31,307,89.90
105,0,27129,Luke List,10.10,41,406,89.90
105,0,29289,S.Y. Noh,10.10,31,307,89.90
109,0,35300,Andrew Loupe,10.14,22,217,89.86
110,0,25892,Steve Wheatcroft,10.17,18,177,89.83
111,0,39324,J.J. Spaun,10.19,33,324,89.81
111,0,29518,Brendan Steele,10.19,32,314,89.81
113,0,24924,Bill Haas,10.20,35,343,89.80
114,0,29461,Jamie Lovemark,10.32,36,349,89.68
115,0,25274,Steven Bowditch,10.36,20,193,89.64
116,0,46501,Ollie Schniederjans,10.37,36,347,89.63
117,0,35879,Kelly Kraft,10.41,28,269,89.59
118,0,33461,Morgan Hoffmann,10.46,39,373,89.54
119,0,25240,D.A. Points,10.48,26,248,89.52
120,0,32640,Troy Merritt,10.53,30,285,89.47
120,0,26596,Ryan Moore,10.53,28,266,89.47
122,0,35545,Blayne Barber,10.54,31,294,89.46
123,0,37454,Whee Kim,10.59,27,255,89.41
124,0,26300,Matt Jones,10.60,23,217,89.40
125,0,29725,Tony Finau,10.65,44,413,89.35
126,0,31420,Anirban Lahiri,10.73,22,205,89.27
126,0,34431,Robert Streb,10.73,41,382,89.27
128,0,29476,Kyle Reifers,10.76,38,353,89.24
129,0,29908,C.T. Pan,10.77,39,362,89.23
129,0,30692,Scott Stallings,10.77,32,297,89.23
129,0,29485,Brett Stegmaier,10.77,28,260,89.23
132,0,23621,Rory Sabbatini,10.78,22,204,89.22
133,0,20472,Alex Cejka,10.83,30,277,89.17
134,0,28252,Seamus Power,10.92,32,293,89.08
135,0,32757,Patton Kizzire,10.98,36,328,89.02
136,0,25198,Francesco Molinari,11.02,26,236,88.98
137,0,25396,Kevin Na,11.03,30,272,88.97
138,0,28307,Matt Every,11.06,25,226,88.94
139,0,30925,Dustin Johnson,11.16,27,242,88.84
140,0,28420,Ryan Brehm,11.22,33,294,88.78
141,0,46601,Trey Mullinax,11.29,35,310,88.71
142,0,20157,Retief Goosen,11.36,20,176,88.64
143,0,27214,Kevin Streelman,11.38,37,325,88.62
144,0,28093,Miguel Angel Carballo,11.46,22,192,88.54
145,0,23325,Vaughn Taylor,11.48,35,305,88.52
146,0,48822,Sebastián Muñoz,11.56,20,173,88.44
147,0,33948,Byeong Hun An,11.66,26,223,88.34
148,0,28132,Tyrone Van Aswegen,11.86,42,354,88.14
149,0,12716,Charley Hoffman,11.87,47,396,88.13
150,0,24781,Hunter Mahan,11.94,37,310,88.06
151,0,37455,Si Woo Kim,11.95,30,251,88.05
152,0,31646,Emiliano Grillo,11.96,33,276,88.04
152,0,25632,Jimmy Walker,11.96,25,209,88.04
154,0,28237,Rory McIlroy,12.00,18,150,88.00
155,0,35532,Tom Hoge,12.08,18,149,87.92
156,0,25572,Graeme McDowell,12.11,27,223,87.89
157,0,36699,Patrick Rodgers,12.12,40,330,87.88
157,0,27064,Jhonattan Vegas,12.12,40,330,87.88
159,0,35110,Brett Drewitt,12.14,21,173,87.86
160,0,28089,Jason Day,12.16,27,222,87.84
161,0,30110,Kyle Stanley,12.21,48,393,87.79
162,0,30944,Jason Kokrak,12.25,49,400,87.75
163,0,46550,Brandon Hagy,12.26,38,310,87.74
164,0,24358,Robert Garrigus,12.30,30,244,87.70
165,0,33141,Keegan Bradley,12.31,49,398,87.69
166,0,29974,Branden Grace,12.62,26,206,87.38
167,0,27649,Brandt Snedeker,12.73,21,165,87.27
168,0,29223,Sam Saunders,12.77,30,235,87.23
169,0,25493,Nick Taylor,12.83,49,382,87.17
170,0,47959,Bryson DeChambeau,12.90,40,310,87.10
171,0,40009,Dominic Bozzelli,12.92,27,209,87.08
172,0,22056,Cameron Percy,12.93,34,263,87.07
173,0,29720,Andres Gonzales,13.21,35,265,86.79
174,0,27141,J.B. Holmes,13.22,30,227,86.78
175,0,30191,Julián Etulain,13.64,27,198,86.36
176,0,32366,Kevin Chappell,13.74,43,313,86.26
177,0,32200,Roberto Castro,13.75,33,240,86.25
178,0,29740,Brad Fritsch,13.79,24,174,86.21
179,0,31323,Gary Woodland,13.80,45,326,86.20
180,0,37189,Harold Varner III,13.91,53,381,86.09
181,0,46970,Jon Rahm,13.94,40,287,86.06
182,0,37278,Nicholas Lindheim,14.29,27,189,85.71
183,0,25804,Bubba Watson,14.35,31,216,85.65
184,0,21209,Sergio Garcia,14.52,27,186,85.48
185,0,25686,Jason Dufner,14.78,43,291,85.22
185,0,33122,Russell Knox,14.78,34,230,85.22
187,0,25818,Scott Piercy,14.87,29,195,85.13
188,0,23320,Ryan Palmer,14.93,30,201,85.07
189,0,20572,Rod Pampling,15.00,42,280,85.00
190,0,26289,Boo Weekley,16.17,43,266,83.83
