RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
1,0,19846,Brian Gay,1.42,20,1404
2,0,23983,Luke Donald,1.62,14,864
3,0,24357,K.J. Choi,1.68,20,1188
4,0,06522,Ernie Els,1.71,16,936
5,0,24846,Ricky Barnes,1.81,30,1656
6,0,34360,Patrick Reed,1.89,34,1800
7,0,34046,Jordan Spieth,1.99,28,1404
8,0,30926,Chris Kirk,2.01,30,1494
8,0,01810,Phil Mickelson,2.01,29,1440
10,0,27644,Brian Harman,2.06,37,1800
11,0,35450,Patrick Cantlay,2.08,18,864
12,0,21961,Charles Howell III,2.10,31,1476
13,0,22371,Aaron Baddeley,2.14,22,1026
14,0,26476,Chez Reavie,2.16,37,1710
15,0,25345,Carl Pettersson,2.17,23,1062
16,0,22986,Søren Kjeldsen,2.27,20,882
17,0,26851,Marc Leishman,2.28,37,1620
18,0,39954,Cody Gribble,2.31,32,1386
18,0,24024,Zach Johnson,2.31,32,1386
18,0,29926,Danny Lee,2.31,37,1602
18,0,26331,Charl Schwartzel,2.31,25,1080
22,0,48084,Wesley Bryan,2.32,38,1638
23,0,23800,Bryce Molder,2.33,31,1332
24,0,20593,Greg Chalmers,2.35,30,1278
24,0,34098,Russell Henley,2.35,41,1746
26,0,24138,Ian Poulter,2.37,29,1224
27,0,32150,Michael Thompson,2.38,24,1008
28,0,49771,J.T. Poston,2.43,38,1566
29,0,29479,Scott Brown,2.44,40,1638
29,0,31416,Derek Fathauer,2.44,33,1350
31,0,23541,Ben Crane,2.46,35,1422
32,0,34264,Hudson Swafford,2.47,40,1620
33,0,30852,Ryo Ishikawa,2.48,25,1008
34,0,46443,Brian Campbell,2.51,23,918
35,0,28500,Martin Flores,2.54,37,1458
36,0,27958,Ryan Blaum,2.55,44,1728
36,0,36801,Mark Hubbard,2.55,34,1332
36,0,22046,Geoff Ogilvy,2.55,33,1296
36,0,31560,Brian Stuard,2.55,40,1566
40,0,27436,Graham DeLaet,2.56,35,1368
41,0,24507,Jason Bohn,2.58,33,1278
42,0,34021,Bud Cauley,2.59,41,1584
42,0,34409,David Lingmerth,2.59,35,1350
42,0,24361,Pat Perez,2.59,42,1620
42,0,32333,Kevin Tway,2.59,41,1584
46,0,25720,Chad Collins,2.60,29,1116
46,0,33448,Justin Thomas,2.60,37,1422
48,0,10809,Jim Furyk,2.61,24,918
49,0,12510,Chad Campbell,2.63,46,1746
49,0,34099,Harris English,2.63,36,1368
49,0,32640,Troy Merritt,2.63,36,1368
52,0,25364,Paul Casey,2.65,43,1620
53,0,26758,David Hearn,2.68,41,1530
53,0,26300,Matt Jones,2.68,27,1008
53,0,25349,Tim Wilkinson,2.68,28,1044
56,0,26329,Louis Oosthuizen,2.69,30,1116
57,0,31420,Anirban Lahiri,2.70,35,1296
58,0,25900,Lucas Glover,2.72,44,1620
59,0,28679,Fabián Gómez,2.73,29,1062
60,0,27895,Jonas Blixt,2.78,35,1260
60,0,33399,Adam Hadwin,2.78,49,1764
60,0,39975,Michael Kim,2.78,45,1620
60,0,37454,Whee Kim,2.78,36,1296
60,0,36689,Brooks Koepka,2.78,40,1440
60,0,23108,Matt Kuchar,2.78,46,1656
60,0,29461,Jamie Lovemark,2.78,48,1728
60,0,29476,Kyle Reifers,2.78,44,1584
60,0,25834,Daniel Summerhays,2.78,47,1692
69,0,40058,Zac Blair,2.81,50,1782
69,0,34466,Peter Malnati,2.81,43,1530
69,0,26596,Ryan Moore,2.81,40,1422
69,0,29289,S.Y. Noh,2.81,44,1566
69,0,46501,Ollie Schniederjans,2.81,44,1566
74,0,34174,John Huh,2.84,45,1584
74,0,34213,Grayson Murray,2.84,46,1620
74,0,23325,Vaughn Taylor,2.84,43,1512
74,0,25892,Steve Wheatcroft,2.84,24,846
78,0,32102,Rickie Fowler,2.85,39,1368
78,0,46601,Trey Mullinax,2.85,42,1476
78,0,35891,Cameron Smith,2.85,42,1476
81,0,33418,Shawn Stefani,2.86,35,1224
82,0,20229,Stewart Cink,2.87,48,1674
83,0,25191,Gonzalo Fernandez-Castaño,2.88,29,1008
83,0,27936,Martin Laird,2.88,43,1494
83,0,33419,Cameron Tringale,2.88,43,1494
86,0,39324,J.J. Spaun,2.91,45,1548
87,0,12716,Charley Hoffman,2.93,57,1944
87,0,47128,Richy Werenski,2.93,39,1332
89,0,24924,Bill Haas,2.94,45,1530
89,0,30925,Dustin Johnson,2.94,37,1260
89,0,27466,Spencer Levin,2.94,45,1530
92,0,28089,Jason Day,2.95,35,1188
92,0,32448,James Hahn,2.95,51,1728
94,0,26499,Rafa Cabrera Bello,2.96,32,1080
94,0,34431,Robert Streb,2.96,50,1692
96,0,40026,Daniel Berger,2.97,46,1548
96,0,23353,J.J. Henry,2.97,46,1548
96,0,46440,Smylie Kaufman,2.97,38,1278
96,0,29221,Webb Simpson,2.97,53,1782
100,0,29725,Tony Finau,2.99,56,1872
101,0,20771,Steven Alker,3.00,34,1134
102,0,19803,Ryan Armour,3.01,32,1062
103,0,20472,Alex Cejka,3.03,42,1386
104,0,31557,Jim Herman,3.04,41,1350
105,0,27974,Sung Kang,3.05,56,1836
106,0,48081,Xander Schauffele,3.08,51,1656
107,0,30191,Julián Etulain,3.09,35,1134
108,0,33120,Mark Anderson,3.10,29,936
109,0,46732,Rick Lamb,3.11,28,900
110,0,29478,Kevin Kisner,3.12,55,1764
111,0,29222,Billy Hurley III,3.13,45,1440
111,0,35879,Kelly Kraft,3.13,40,1278
111,0,22405,Justin Rose,3.13,36,1152
114,0,20157,Retief Goosen,3.14,26,828
115,0,31202,William McGirt,3.15,47,1494
116,0,27770,Camilo Villegas,3.16,41,1296
116,0,25632,Jimmy Walker,3.16,37,1170
118,0,34358,Jonathan Randolph,3.17,36,1134
118,0,29518,Brendan Steele,3.17,48,1512
120,0,25240,D.A. Points,3.19,39,1224
120,0,28252,Seamus Power,3.19,46,1440
122,0,33141,Keegan Bradley,3.21,59,1836
123,0,27095,Nick Watney,3.22,40,1242
124,0,33413,Ben Martin,3.23,46,1422
125,0,40009,Dominic Bozzelli,3.25,38,1170
125,0,47959,Bryson DeChambeau,3.25,52,1602
127,0,35532,Tom Hoge,3.26,27,828
127,0,35506,Mackenzie Hughes,3.26,61,1872
127,0,24502,Adam Scott,3.26,34,1044
130,0,25572,Graeme McDowell,3.27,33,1008
131,0,29420,Billy Horschel,3.29,51,1548
131,0,32839,Hideki Matsuyama,3.29,45,1368
133,0,23497,Tag Ridings,3.30,35,1062
133,0,27963,Chris Stroud,3.30,35,1062
135,0,24140,Sean O'Hair,3.31,50,1512
136,0,30692,Scott Stallings,3.32,46,1386
137,0,33461,Morgan Hoffmann,3.35,53,1584
137,0,26951,Johnson Wagner,3.35,38,1134
139,0,20104,Ken Duke,3.36,43,1278
139,0,27141,J.B. Holmes,3.36,46,1368
141,0,21209,Sergio Garcia,3.41,38,1116
141,0,29223,Sam Saunders,3.41,43,1260
143,0,25274,Steven Bowditch,3.43,34,990
144,0,35545,Blayne Barber,3.44,44,1278
144,0,32757,Patton Kizzire,3.44,47,1368
144,0,27649,Brandt Snedeker,3.44,31,900
144,0,28132,Tyrone Van Aswegen,3.44,60,1746
148,0,25396,Kevin Na,3.46,51,1476
149,0,31646,Emiliano Grillo,3.51,55,1566
150,0,24358,Robert Garrigus,3.55,46,1296
151,0,29485,Brett Stegmaier,3.58,49,1368
152,0,28237,Rory McIlroy,3.59,31,864
152,0,23621,Rory Sabbatini,3.59,42,1170
154,0,27214,Kevin Streelman,3.60,57,1584
155,0,29974,Branden Grace,3.62,41,1134
155,0,29908,C.T. Pan,3.62,56,1548
155,0,25804,Bubba Watson,3.62,41,1134
158,0,33204,Shane Lowry,3.63,32,882
158,0,25198,Francesco Molinari,3.63,47,1296
160,0,27064,Jhonattan Vegas,3.64,59,1620
161,0,25818,Scott Piercy,3.65,44,1206
162,0,25493,Nick Taylor,3.68,63,1710
163,0,33948,Byeong Hun An,3.70,48,1296
163,0,28093,Miguel Angel Carballo,3.70,38,1026
165,0,27129,Luke List,3.74,66,1764
165,0,48822,Sebastián Muñoz,3.74,33,882
167,0,46550,Brandon Hagy,3.75,52,1386
168,0,22056,Cameron Percy,3.76,44,1170
169,0,30110,Kyle Stanley,3.78,68,1800
170,0,28420,Ryan Brehm,3.82,53,1386
170,0,46970,Jon Rahm,3.82,57,1494
172,0,33122,Russell Knox,3.89,49,1260
