RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,37212,Paul Barjon,44' 4",5633.833,127,-26
2,0,52215,Robert MacIntyre,44' 10",8791.833,196,-40
3,0,56149,Wilson Furr,45' 2",5374.000,119,-28
3,0,48117,Kurt Kitayama,45' 2",9932.833,220,-62
5,0,39546,Keith Mitchell,45' 4",11238.667,248,-85
5,0,48081,Xander Schauffele,45' 4",11644.333,257,-79
7,0,59143,Mac Meissner,45' 5",8854.167,195,-58
8,0,39975,Michael Kim,45' 6",8233.000,181,-48
9,0,48084,Wesley Bryan,45' 7",4424.667,97,-23
10,0,57900,Chandler Phillips,45' 9",11017.583,241,-52
11,0,35532,Tom Hoge,45' 11",13994.750,305,-70
11,0,39324,J.J. Spaun,45' 11",9875.750,215,-73
13,0,52666,Sami Valimaki,46' 1",9120.083,198,-57
14,0,51997,Andrew Novak,46' 2",11037.083,239,-61
15,0,47663,Kevin Dougherty,46' 4",6944.583,150,-40
16,0,46717,Viktor Hovland,46' 5",8489.000,183,-42
17,0,33968,ThorbjÃ¸rn Olesen,46' 6",6415.417,138,-29
18,0,47420,Jake Knapp,46' 9",9817.417,210,-33
19,0,52514,Trace Crowe,47' 0",7844.917,167,-30
19,0,47988,Nick Hardy,47' 0",10758.250,229,-80
21,0,32757,Patton Kizzire,47' 1",7483.167,159,-29
22,0,33948,Byeong Hun An,47' 2",8875.000,188,-44
23,0,51977,Max Greyserman,47' 3",8738.583,185,-42
24,0,54576,Patrick Fishburn,47' 6",7511.000,158,-45
24,0,48867,Matti Schmid,47' 6",8830.833,186,-48
26,0,56630,Akshay Bhatia,47' 10",13009.917,272,-63
27,0,45522,Christiaan Bezuidenhout,48' 0",11084.833,231,-42
27,0,29725,Tony Finau,48' 0",11511.417,240,-57
27,0,39971,Sungjae Im,48' 0",13111.750,273,-76
30,0,32366,Kevin Chappell,48' 1",5146.333,107,-24
30,0,46414,Aaron Rai,48' 1",15091.583,314,-69
32,0,37378,Min Woo Lee,48' 2",9051.583,188,-53
32,0,27129,Luke List,48' 2",10216.500,212,-54
34,0,60067,Joe Highsmith,48' 3",8451.000,175,-49
34,0,48887,Matt Wallace,48' 3",9503.833,197,-50
36,0,52955,Ludvig Ãberg,48' 5",11284.333,233,-69
37,0,46046,Scottie Scheffler,48' 6",11149.917,230,-71
37,0,50095,Austin Smotherman,48' 6",5726.083,118,-39
37,0,38991,Alejandro Tosti,48' 6",7522.500,155,-32
40,0,32640,Troy Merritt,48' 7",8943.417,184,-34
40,0,55454,Carl Yuan,48' 7",7242.667,149,-32
42,0,39997,Corey Conners,48' 8",13971.083,287,-64
42,0,23320,Ryan Palmer,48' 8",5644.083,116,-22
42,0,46340,Alex Smalley,48' 8",8960.833,184,-35
45,0,60004,Jacob Bridgeman,48' 9",8331.500,171,-45
45,0,34076,Joel Dahmen,48' 9",11173.083,229,-33
45,0,52453,Nicolai HÃ¸jgaard,48' 9",6673.250,137,-17
48,0,32367,Jorge Campillo,48' 10",7373.250,151,-43
48,0,25900,Lucas Glover,48' 10",12799.083,262,-35
48,0,57366,Cameron Young,48' 10",11970.667,245,-54
51,0,29420,Billy Horschel,48' 11",11104.583,227,-47
51,0,32839,Hideki Matsuyama,48' 11",10614.667,217,-55
51,0,46442,Maverick McNealy,48' 11",11928.000,244,-65
54,0,29936,Ryan Fox,49' 0",9217.833,188,-40
54,0,52513,Carson Young,49' 0",12252.500,250,-51
56,0,32070,Rafael Campos,49' 1",6969.833,142,-30
56,0,27064,Jhonattan Vegas,49' 1",8877.250,181,-51
56,0,45242,Kevin Yu,49' 1",9319.667,190,-59
59,0,40098,Matt Fitzpatrick,49' 2",9838.750,200,-52
59,0,33204,Shane Lowry,49' 2",10861.500,221,-40
59,0,46113,Ryan McCormick,49' 2",6344.833,129,-13
59,0,48699,Callum Tarren,49' 2",7278.917,148,-21
59,0,48319,Tom Whitney,49' 2",8212.167,167,-35
64,0,47983,Chad Ramey,49' 3",10736.333,218,-46
65,0,27214,Kevin Streelman,49' 4",7937.500,161,-34
66,0,28237,Rory McIlroy,49' 5",9780.917,198,-63
67,0,40026,Daniel Berger,49' 6",9896.083,200,-54
67,0,33399,Adam Hadwin,49' 6",13028.667,263,-33
67,0,54628,Lee Hodges,49' 6",14609.083,295,-58
70,0,34587,Chan Kim,49' 8",11869.833,239,-59
70,0,34046,Jordan Spieth,49' 8",10723.250,216,-44
70,0,47483,Will Zalatoris,49' 8",9682.583,195,-36
73,0,35450,Patrick Cantlay,49' 9",9602.833,193,-46
73,0,33653,Thomas Detry,49' 9",10991.333,221,-46
73,0,51696,Rico Hoey,49' 9",10291.667,207,-57
73,0,55182,Tom Kim,49' 9",12480.750,251,-59
73,0,26476,Chez Reavie,49' 9",9147.083,184,-28
78,0,33141,Keegan Bradley,49' 10",11814.417,237,-62
78,0,28420,Ryan Brehm,49' 10",6822.333,137,-34
78,0,37455,Si Woo Kim,49' 10",14938.333,300,-69
78,0,40006,Erik van Rooyen,49' 10",10616.917,213,-60
82,0,54421,Garrick Higgo,49' 11",8331.417,167,-41
82,0,33448,Justin Thomas,49' 11",10740.750,215,-52
84,0,47504,Sam Burns,50' 0",11552.000,231,-71
84,0,47591,Eric Cole,50' 0",15291.333,306,-80
84,0,45157,Cam Davis,50' 0",12108.917,242,-53
84,0,40115,Adam Svensson,50' 0",16796.250,336,-60
88,0,31646,Emiliano Grillo,50' 1",13623.417,272,-48
88,0,48153,Matthieu Pavon,50' 1",9713.000,194,-32
