RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,34076,Joel Dahmen,28' 11",1004,29019.083,-105.00
2,0,59143,Mac Meissner,29' 1",863,25102.333,-127.00
3,0,48117,Kurt Kitayama,29' 2",885,25828.750,-126.00
4,0,48084,Wesley Bryan,29' 4",425,12470.750,-34.00
5,0,46046,Scottie Scheffler,29' 7",833,24649.000,-203.00
6,0,35532,Tom Hoge,29' 9",1177,35043.500,-160.00
6,0,39546,Keith Mitchell,29' 9",946,28161.583,-152.00
8,0,32757,Patton Kizzire,29' 10",691,20617.333,-104.00
9,0,33948,Byeong Hun An,30' 0",768,23049.250,-99.00
9,0,25900,Lucas Glover,30' 0",1078,32368.000,-136.00
9,0,39324,J.J. Spaun,30' 0",939,28152.250,-134.00
12,0,52453,Nicolai HÃ¸jgaard,30' 1",551,16594.167,-45.00
13,0,57900,Chandler Phillips,30' 2",981,29562.833,-156.00
14,0,39975,Michael Kim,30' 3",764,23138.250,-110.00
15,0,52375,Doug Ghim,30' 4",1099,33368.417,-148.00
16,0,52514,Trace Crowe,30' 6",664,20253.583,-78.00
16,0,27064,Jhonattan Vegas,30' 6",759,23167.833,-100.00
18,0,32839,Hideki Matsuyama,30' 7",807,24714.250,-147.00
18,0,51997,Andrew Novak,30' 7",974,29749.500,-156.00
18,0,50095,Austin Smotherman,30' 7",492,15047.000,-58.00
21,0,56630,Akshay Bhatia,30' 8",1064,32614.000,-152.00
21,0,60004,Jacob Bridgeman,30' 8",740,22715.167,-112.00
21,0,46717,Viktor Hovland,30' 8",659,20193.833,-91.00
24,0,45522,Christiaan Bezuidenhout,30' 9",952,29246.000,-125.00
24,0,29936,Ryan Fox,30' 9",818,25132.000,-112.00
24,0,52513,Carson Young,30' 9",1037,31929.833,-126.00
27,0,45242,Kevin Yu,30' 10",824,25440.417,-102.00
28,0,27214,Kevin Streelman,30' 11",759,23446.333,-65.00
29,0,52955,Ludvig Ãberg,31' 0",861,26682.917,-141.00
29,0,33141,Keegan Bradley,31' 0",946,29315.083,-137.00
29,0,34021,Bud Cauley,31' 0",659,20449.500,-81.00
32,0,51696,Rico Hoey,31' 1",866,26945.083,-127.00
32,0,48319,Tom Whitney,31' 1",658,20429.167,-42.00
34,0,56149,Wilson Furr,31' 2",563,17559.917,-39.00
34,0,36871,Matt NeSmith,31' 2",820,25526.000,-78.00
36,0,47591,Eric Cole,31' 3",1183,36921.583,-176.00
36,0,54576,Patrick Fishburn,31' 3",705,22048.583,-95.00
36,0,60067,Joe Highsmith,31' 3",733,22901.667,-103.00
36,0,12716,Charley Hoffman,31' 3",758,23699.417,-90.00
36,0,47420,Jake Knapp,31' 3",832,25966.167,-99.00
36,0,33486,Roger Sloan,31' 3",703,21949.250,-88.00
42,0,26596,Ryan Moore,31' 4",902,28260.833,-69.00
42,0,28252,Seamus Power,31' 4",1206,37824.917,-163.00
42,0,26476,Chez Reavie,31' 4",753,23598.917,-66.00
42,0,40006,Erik van Rooyen,31' 4",855,26816.917,-137.00
46,0,32640,Troy Merritt,31' 5",763,23995.333,-71.00
46,0,39327,Ben Silverman,31' 5",968,30372.333,-125.00
46,0,57366,Cameron Young,31' 5",912,28622.167,-111.00
49,0,40162,Justin Lower,31' 6",1075,33872.083,-110.00
49,0,27139,David Skinns,31' 6",829,26147.833,-107.00
51,0,40026,Daniel Berger,31' 7",819,25893.500,-90.00
51,0,51766,Wyndham Clark,31' 7",749,23632.500,-135.00
51,0,39997,Corey Conners,31' 7",1034,32683.417,-144.00
51,0,52215,Robert MacIntyre,31' 7",777,24521.083,-97.00
55,0,29725,Tony Finau,31' 8",896,28339.417,-125.00
55,0,47988,Nick Hardy,31' 8",964,30487.500,-110.00
55,0,46442,Maverick McNealy,31' 8",1032,32668.667,-158.00
58,0,51977,Max Greyserman,31' 9",800,25385.083,-116.00
58,0,54628,Lee Hodges,31' 9",1193,37850.917,-124.00
58,0,48867,Matti Schmid,31' 9",795,25238.250,-99.00
58,0,55454,Carl Yuan,31' 9",673,21363.000,-58.00
62,0,59442,Parker Coody,31' 10",591,18829.083,-47.00
62,0,31646,Emiliano Grillo,31' 10",1022,32519.583,-117.00
62,0,57975,Harry Hall,31' 10",884,28141.417,-111.00
62,0,34587,Chan Kim,31' 10",968,30845.500,-107.00
62,0,52666,Sami Valimaki,31' 10",733,23307.667,-81.00
67,0,33204,Shane Lowry,31' 11",819,26139.000,-102.00
67,0,48081,Xander Schauffele,31' 11",868,27729.250,-170.00
69,0,59866,Nick Dunlap,32' 0",799,25555.667,-93.00
69,0,54591,Ben Griffin,32' 0",1135,36359.833,-163.00
69,0,51287,Ryo Hisatsune,32' 0",935,29898.000,-102.00
69,0,28775,Nate Lashley,32' 0",836,26740.917,-84.00
69,0,30163,Henrik Norlander,32' 0",659,21063.083,-85.00
69,0,33448,Justin Thomas,32' 0",738,23605.667,-103.00
75,0,50497,Adrien Dumont de Chassart,32' 1",711,22825.250,-52.00
75,0,33399,Adam Hadwin,32' 1",936,30042.583,-95.00
75,0,36699,Patrick Rodgers,32' 1",1128,36207.917,-124.00
75,0,51890,Greyson Sigg,32' 1",900,28843.667,-71.00
75,0,46340,Alex Smalley,32' 1",747,23951.667,-70.00
75,0,55893,Sam Stevens,32' 1",1013,32528.333,-126.00
75,0,40115,Adam Svensson,32' 1",1328,42645.667,-133.00
82,0,39971,Sungjae Im,32' 2",1045,33636.333,-135.00
82,0,55182,Tom Kim,32' 2",958,30836.167,-100.00
84,0,45157,Cam Davis,32' 3",914,29505.917,-115.00
84,0,36326,David Lipsky,32' 3",750,24218.417,-80.00
84,0,46414,Aaron Rai,32' 3",1084,34966.083,-149.00
87,0,32366,Kevin Chappell,32' 4",504,16293.083,-52.00
87,0,51349,Nico Echavarria,32' 4",918,29697.500,-117.00
87,0,47993,Denny McCarthy,32' 4",1046,33822.417,-150.00
