RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
60,0,01361,Dan Forsman,242.0,2178,9
61,0,01197,Bobby Clampett,246.0,1476,6
62,0,01261,Jay Delsing,246.9,1728,7
63,0,01690,Bruce Lietzke,248.4,1242,5
64,0,01527,Scott Hoch,249.4,1746,7
65,0,01284,Mike Donald,252.0,2016,8
65,0,01288,Ed Dougherty,252.0,1512,6
65,0,02159,Curtis Strange,252.0,1764,7
68,0,02167,Mike Sullivan,255.0,1530,6
69,0,02126,Bruce Soulsby,258.0,1548,6
70,0,01887,Mark O'Meara,261.0,1566,6
71,0,01960,Don Pooley,276.0,1656,6
71,0,02041,Bill Sander,276.0,1656,6
73,0,01305,Danny Edwards,277.2,1386,5
74,0,01390,Buddy Gardner,277.7,1944,7
74,0,01639,Kenny Knox,277.7,1944,7
76,0,01687,Jeff Lewis,279.0,1116,4
76,0,01797,Rocco Mediate,279.0,1674,6
78,0,01861,Jim Nelford,284.4,1422,5
79,0,01310,Dave Eichelberger,285.0,1710,6
80,0,01392,Tom Garner,288.0,1440,5
80,0,01823,Larry Mize,288.0,1440,5
82,0,02101,Joey Sindelar,290.6,2034,7
83,0,01846,Jodie Mudd,291.0,1746,6
84,0,01129,Bill Britton,295.2,1476,5
85,0,02279,Mark Wiebe,295.7,2070,7
86,0,02087,Don Shirey Jr.,302.4,1512,5
87,0,01200,Keith Clearwater,303.4,2124,7
88,0,01103,Charles Bolling,306.0,1836,6
88,0,01475,Donnie Hammond,306.0,1530,5
90,0,02148,Ray Stewart,309.6,1548,5
91,0,01214,Frank Conner,324.0,972,3
91,0,01864,Larry Nelson,324.0,1296,4
91,0,02090,Tom Sieckmann,324.0,1620,5
94,0,02196,Robert Thompson,328.5,1314,4
95,0,01039,Perry Arthur,333.0,1332,4
96,0,01513,Denny Hepler,336.0,1008,3
97,0,02160,Ron Streck,345.6,1728,5
98,0,02201,Jim Thorpe,348.0,1044,3
99,0,01206,Bobby Cole,349.2,1746,5
100,0,01201,Lennie Clements,351.0,1404,4
100,0,01892,Aki Ohmachi,351.0,1404,4
102,0,01593,Philip Jonas,360.0,1080,3
103,0,01968,Nick Price,369.0,1476,4
104,0,01682,Wayne Levi,373.5,1494,4
105,0,02244,Fred Wadsworth,374.4,1872,5
106,0,01168,David Canipe,378.0,1512,4
106,0,02242,Lanny Wadkins,378.0,1512,4
108,0,01676,Ted Lehmann,384.0,1152,3
109,0,01346,Ed Fiori,391.5,1566,4
109,0,02118,J.C. Snead,391.5,1566,4
111,0,01203,Russ Cochran,396.0,1980,5
111,0,02100,Tim Simpson,396.0,1980,5
113,0,01156,Curt Byrum,399.6,1998,5
114,0,01633,Tom Kite,405.0,1620,4
115,0,01179,Antonio Cerda,409.5,1638,4
116,0,01877,Tim Norris,414.0,1656,4
116,0,02094,Tony Sills,414.0,1656,4
118,0,01444,Ken Green,418.5,1674,4
119,0,01723,Andrew Magee,423.0,1692,4
119,0,02225,Howard Twitty,423.0,1692,4
121,0,02294,Willie Wood,436.5,1746,4
122,0,01175,Jim Carter,441.0,1764,4
123,0,02111,Mike Smith,444.0,1332,3
124,0,01837,Gil Morgan,450.0,900,2
124,0,01943,Chris Perry,450.0,1800,4
124,0,02016,Bill Rogers,450.0,1350,3
127,0,01313,Steve Elkington,454.5,1818,4
128,0,01385,Jim Gallagher Jr.,459.0,1836,4
128,0,02241,Bobby Wadkins,459.0,1836,4
130,0,01196,Brian Claar,463.5,1854,4
130,0,01701,Bob Lohr,463.5,1854,4
132,0,01192,T.C. Chen,477.0,954,2
132,0,01717,Sandy Lyle,477.0,954,2
134,0,01278,Andy Dillard,486.0,1458,3
134,0,02104,Jeff Sluman,486.0,1944,4
134,0,02180,Harry Taylor,486.0,1458,3
137,0,01095,Woody Blackburn,495.0,990,2
137,0,02098,Jim Simons,495.0,990,2
139,0,01235,Ben Crenshaw,498.0,1494,3
140,0,01736,Roger Maltbie,504.0,1512,3
141,0,02239,Scott Verplank,510.0,1530,3
142,0,01549,Mike Hulbert,513.0,2052,4
143,0,01648,Billy Kratzert,516.0,1548,3
144,0,01998,Jack Renner,534.0,1602,3
145,0,01878,Andy North,540.0,1080,2
145,0,02099,Scott Simpson,540.0,1620,3
147,0,01557,John Inman,546.0,1638,3
148,0,01331,Rick Fehr,558.0,1116,2
149,0,02007,Larry Rinker,564.0,1692,3
150,0,01135,Ken Brown,567.0,1134,2
150,0,01162,Rex Caldwell,567.0,1134,2
152,0,01755,Dick Mast,594.0,1782,3
153,0,02195,Leonard Thompson,612.0,1836,3
154,0,01157,Tom Byrum,624.0,1872,3
154,0,01715,Mark Lye,624.0,1872,3
156,0,01559,Hale Irwin,630.0,1260,2
157,0,01443,Hubert Green,639.0,1278,2
157,0,01782,Mike McCullough,639.0,1278,2
157,0,01938,David Peoples,639.0,1278,2
160,0,01495,Morris Hatalsky,702.0,1404,2
161,0,02229,Brett Upper,729.0,1458,2
162,0,01501,Vance Heafner,738.0,1476,2
163,0,01928,Corey Pavin,756.0,1512,2
164,0,02267,D.A. Weibring,783.0,1566,2
165,0,01891,David Ogrin,828.0,1656,2
166,0,01132,Mark Brooks,837.0,1674,2
167,0,02255,Denis Watson,846.0,1692,2
168,0,01571,Barry Jaeckel,882.0,1764,2
169,0,01996,Mike Reid,891.0,1782,2
170,0,01425,Ernie Gonzalez,945.0,1890,2
171,0,02002,John Riegger,1008.0,1008,1
171,0,02152,Dave Stockton,1008.0,1008,1
173,0,01952,Billy Pierot,1026.0,1026,1
174,0,01448,Tony Grimes,1134.0,1134,1
175,0,01935,Calvin Peete,1152.0,1152,1
176,0,01641,Gary Koch,1278.0,1278,1
176,0,01654,Gary Krueger,1278.0,1278,1
178,0,01584,Doug Johnson,1314.0,1314,1
179,0,01851,Bob Murphy,1404.0,1404,1
180,0,01061,Ray Barr Jr.,1422.0,1422,1
180,0,01077,Mike Bender,1422.0,1422,1
182,0,02010,Loren Roberts,1476.0,1476,1
183,0,01599,Steve Jones,1656.0,1656,1
184,0,01219,John Cook,1764.0,1764,1
