RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01361,Dan Forsman,409
2,0,01200,Keith Clearwater,404
3,0,01926,Steve Pate,400
4,0,02033,Dave Rummells,392
5,0,01156,Curt Byrum,385
6,0,02101,Joey Sindelar,382
7,0,02100,Tim Simpson,376
8,0,01203,Russ Cochran,373
8,0,02241,Bobby Wadkins,373
10,0,02159,Curtis Strange,372
11,0,02104,Jeff Sluman,371
12,0,02146,Payne Stewart,367
13,0,01783,Mark McCumber,364
13,0,01958,Dan Pohl,364
15,0,01042,Paul Azinger,362
15,0,01378,David Frost,362
17,0,02279,Mark Wiebe,359
18,0,02023,Clarence Rose,357
19,0,01157,Tom Byrum,353
20,0,01150,George Burns,351
20,0,01457,Jay Haas,351
20,0,01549,Mike Hulbert,351
20,0,02255,Denis Watson,351
24,0,01284,Mike Donald,348
25,0,01161,Mark Calcavecchia,346
25,0,01390,Buddy Gardner,346
27,0,01846,Jodie Mudd,344
28,0,01096,Phil Blackmar,341
28,0,01527,Scott Hoch,341
30,0,01072,Chip Beck,338
30,0,02170,Hal Sutton,338
32,0,01633,Tom Kite,336
32,0,02049,Gene Sauers,336
34,0,01226,Fred Couples,335
34,0,01943,Chris Perry,335
36,0,01771,Blaine McCallister,333
37,0,01499,Mark Hayes,332
37,0,01701,Bob Lohr,332
39,0,01098,Jay Don Blake,329
40,0,01303,Bob Eastwood,328
41,0,01414,Bob Gilder,326
41,0,01960,Don Pooley,326
41,0,02294,Willie Wood,326
44,0,01196,Brian Claar,325
45,0,01996,Mike Reid,323
46,0,01599,Steve Jones,322
47,0,01093,Ronnie Black,321
47,0,01755,Dick Mast,321
47,0,01975,Tom Purtzer,321
50,0,01329,Brad Faxon,320
50,0,01444,Ken Green,320
50,0,02242,Lanny Wadkins,320
53,0,01235,Ben Crenshaw,319
54,0,01715,Mark Lye,318
54,0,02007,Larry Rinker,318
56,0,02225,Howard Twitty,317
57,0,01639,Kenny Knox,316
57,0,02195,Leonard Thompson,316
57,0,02244,Fred Wadsworth,316
60,0,01468,Gary Hallberg,315
61,0,01175,Jim Carter,313
61,0,01219,John Cook,313
63,0,01103,Charles Bolling,312
63,0,01313,Steve Elkington,312
65,0,01725,John Mahaffey,311
65,0,02160,Ron Streck,311
