RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,23108,Matt Kuchar,2317312
2,0,30925,Dustin Johnson,2072558
3,0,12716,Charley Hoffman,1807613
4,0,10809,Jim Furyk,1786850
5,0,24781,Hunter Mahan,1717005
6,0,23320,Ryan Palmer,1623184
7,0,23983,Luke Donald,1569464
8,0,25364,Paul Casey,1566050
9,0,27936,Martin Laird,1517343
10,0,27408,Martin Kaymer,1422000
11,0,20157,Retief Goosen,1330500
12,0,24924,Bill Haas,1319816
13,0,23623,Bo Van Pelt,1240950
14,0,28089,Jason Day,1235488
15,0,06527,Steve Stricker,1208067
16,0,21407,Arjun Atwal,1156653
17,0,25804,Bubba Watson,1126238
18,0,24925,Jonathan Byrd,1076770
19,0,22293,Heath Slocum,1074393
20,0,24024,Zach Johnson,1030625
21,0,02206,David Toms,1014813
22,0,01797,Rocco Mediate,973440
23,0,24358,Robert Garrigus,907037
24,0,22046,Geoff Ogilvy,871250
25,0,24502,Adam Scott,868767
26,0,27095,Nick Watney,842630
27,0,27214,Kevin Streelman,828122
28,0,23548,Bill Lunde,751140
29,0,20645,John Senden,745315
30,0,24357,K.J. Choi,703198
31,0,26596,Ryan Moore,687950
32,0,32102,Rickie Fowler,685577
33,0,27770,Camilo Villegas,667675
34,0,26882,Michael Sim,665663
35,0,25396,Kevin Na,662984
36,0,28237,Rory McIlroy,645208
37,0,23788,D.J. Trahan,634364
38,0,06522,Ernie Els,617833
39,0,01810,Phil Mickelson,600764
40,0,26287,Roland Thatcher,535870
41,0,20229,Stewart Cink,526552
42,0,10860,Justin Leonard,521674
43,0,08793,Tiger Woods,505254
44,0,23135,Tim Clark,498055
45,0,30946,Alex Prugh,493956
46,0,23621,Rory Sabbatini,493820
47,0,29221,Webb Simpson,479564
48,0,27649,Brandt Snedeker,475483
49,0,27466,Spencer Levin,472108
50,0,23353,J.J. Henry,471909
51,0,10885,Robert Allenby,455130
52,0,08075,Jerry Kelly,451014
53,0,22405,Justin Rose,443583
54,0,25686,Jason Dufner,440792
55,0,08725,Tom Gillis,439826
56,0,23349,Charles Warren,438683
57,0,22056,Cameron Percy,429732
58,0,20160,Charlie Wi,428263
59,0,24140,Sean O'Hair,405602
60,0,23638,Brendon de Jonge,399805
61,0,06197,Michael Allen,399400
62,0,23541,Ben Crane,397683
63,0,23673,Michael Connell,397515
64,0,28475,Jeff Overton,396575
65,0,21961,Charles Howell III,392756
66,0,26951,Johnson Wagner,378050
67,0,01313,Steve Elkington,376090
68,0,27436,Graham DeLaet,372811
69,0,06567,Vijay Singh,371732
