RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PLAYOFF POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
1,0,10809,Jim Furyk,39.07,2930,7500,1,1
2,0,23108,Matt Kuchar,37.25,3725,10000,1,2
3,0,12716,Charley Hoffman,34.03,3403,10000,1,2
4,0,30925,Dustin Johnson,31.80,3180,10000,1,2
5,0,23983,Luke Donald,30.08,3008,10000,0,2
6,0,25364,Paul Casey,26.73,2673,10000,0,2
7,0,27936,Martin Laird,20.23,2023,10000,0,1
8,0,20157,Retief Goosen,19.08,1908,10000,0,2
9,0,28089,Jason Day,19.05,1905,10000,0,2
10,0,06527,Steve Stricker,19.03,1903,10000,0,3
11,0,22046,Geoff Ogilvy,15.98,1598,10000,0,1
12,0,27214,Kevin Streelman,14.78,1478,10000,0,2
13,0,24502,Adam Scott,13.63,1363,10000,0,2
14,0,25396,Kevin Na,12.93,1293,10000,0,1
15,0,27095,Nick Watney,12.50,1250,10000,0,1
16,0,24357,K.J. Choi,12.40,1240,10000,0,2
17,0,20160,Charlie Wi,11.60,870,7500,0,1
18,0,08793,Tiger Woods,11.58,869,7500,0
19,0,23320,Ryan Palmer,11.32,1132,10000,0,1
20,0,26596,Ryan Moore,10.80,1080,10000,0,2
21,0,24024,Zach Johnson,10.68,1068,10000,0,1
22,0,20229,Stewart Cink,10.27,770,7500,0
23,0,20645,John Senden,9.67,725,7500,0,1
24,0,08725,Tom Gillis,9.63,723,7500,0,1
25,0,06522,Ernie Els,9.35,935,10000,0,1
26,0,23325,Vaughn Taylor,8.95,671,7500,0,1
27,0,26882,Michael Sim,8.94,670,7500,0
28,0,24138,Ian Poulter,8.83,663,7500,0
29,0,27649,Brandt Snedeker,8.77,658,7500,0,1
30,0,01810,Phil Mickelson,8.63,863,10000,0,1
31,0,23788,D.J. Trahan,8.23,618,7500,0,1
32,0,24781,Hunter Mahan,8.08,808,10000,0
33,0,22405,Justin Rose,7.90,790,10000,0
34,0,23621,Rory Sabbatini,7.72,579,7500,0,1
35,0,27770,Camilo Villegas,7.70,770,10000,0,1
36,0,20848,Ángel Cabrera,7.43,558,7500,0
37,0,20593,Greg Chalmers,7.40,555,7500,0
38,0,24924,Bill Haas,7.20,540,7500,0
38,0,10860,Justin Leonard,7.20,540,7500,0
40,0,25804,Bubba Watson,7.10,710,10000,0
41,0,26851,Marc Leishman,7.07,530,7500,0
42,0,10885,Robert Allenby,6.95,695,10000,0
43,0,06567,Vijay Singh,6.94,520,7500,0
44,0,23541,Ben Crane,6.88,688,10000,0
45,0,22293,Heath Slocum,6.67,500,7500,0,1
46,0,23135,Tim Clark,6.40,640,10000,0
47,0,25562,Andres Romero,5.80,435,7500,0
48,0,19846,Brian Gay,5.70,428,7500,0
49,0,32102,Rickie Fowler,5.57,418,7500,0
50,0,21350,Ryuji Imada,5.50,275,5000,0
51,0,01948,Tim Petrovic,5.40,405,7500,0
52,0,23623,Bo Van Pelt,5.35,535,10000,0
53,0,26300,Matt Jones,5.17,388,7500,0
53,0,28237,Rory McIlroy,5.17,388,7500,0
55,0,25686,Jason Dufner,5.10,383,7500,0
56,0,27330,Josh Teater,5.05,253,5000,0
57,0,02206,David Toms,4.93,370,7500,0
58,0,21753,Brian Davis,4.90,368,7500,0
59,0,28087,Kris Blanks,4.80,240,5000,0
60,0,11123,Chris Couch,4.75,238,5000,0
61,0,01706,Davis Love III,4.65,233,5000,0
62,0,27141,J.B. Holmes,4.64,348,7500,0
63,0,24140,Sean O'Hair,4.63,348,7500,0
64,0,23800,Bryce Molder,4.53,340,7500,0
65,0,08537,J.P. Hayes,4.25,213,5000,0
66,0,06004,Stephen Ames,4.23,318,7500,0
67,0,21731,Freddie Jacobson,3.67,275,7500,0
68,0,24358,Robert Garrigus,3.50,88,2500,0
69,0,28475,Jeff Overton,3.43,343,10000,0
70,0,24663,Y.E. Yang,3.27,245,7500,0
71,0,27120,Troy Matteson,3.00,150,5000,0
71,0,29221,Webb Simpson,3.00,150,5000,0
73,0,28158,Steve Marino,2.85,143,5000,0
74,0,24925,Jonathan Byrd,2.70,68,2500,0
75,0,20098,Stuart Appleby,2.67,200,7500,0
76,0,25345,Carl Pettersson,2.53,190,7500,0
77,0,20766,Padraig Harrington,2.20,110,5000,0
77,0,25240,D.A. Points,2.20,110,5000,0
79,0,22913,John Rollins,2.05,103,5000,0
80,0,24507,Jason Bohn,2.03,153,7500,0
81,0,23638,Brendon de Jonge,1.80,135,7500,0
82,0,25632,Jimmy Walker,1.75,88,5000,0
83,0,22371,Aaron Baddeley,1.55,78,5000,0
84,0,29718,Anthony Kim,1.50,113,7500,0
85,0,09011,David Duval,1.10,28,2500,0
86,0,24846,Ricky Barnes,1.07,80,7500,0
87,0,12510,Chad Campbell,.95,48,5000,0
87,0,24361,Pat Perez,.95,48,5000,0
89,0,29910,Blake Adams,.85,43,5000,0
90,0,25720,Chad Collins,.55,28,5000,0
90,0,25900,Lucas Glover,.55,28,5000,0
90,0,27466,Spencer Levin,.55,28,5000,0
93,0,27933,John Merrick,.40,10,2500,0
93,0,01945,Kenny Perry,.40,10,2500,0
95,0,02239,Scott Verplank,.37,28,7500,0
96,0,21961,Charles Howell III,.35,18,5000,0
97,0,06643,Paul Goydos,.20,5,2500,0
98,0,23353,J.J. Henry,.10,5,5000,0
98,0,06515,Shaun Micheel,.10,5,5000,0
