RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
110,0,22919,Shigeru Nonaka,.58,27.22,-8.42,23.60
111,0,23063,Scott Hend,.58,29.52,-22.09,21.10
112,0,26418,Adam Bland,.58,31.20,-16.15,26.40
113,0,25274,Steven Bowditch,.58,28.83,-4.45,26.31
114,0,25132,Cho Min-jun,.56,22.53,-1.49,24.02
115,0,22075,Ricardo Gonzalez,.56,27.39,-38.88,14.32
116,0,26758,David Hearn,.56,24.01,-7.54,26.46
117,0,25539,Rafael Echenique,.56,32.29,-27.69,25.31
118,0,24238,Mitsuhiro Tateyama,.56,24.44,-11.96,20.42
119,0,31577,Tano Goya,.55,30.34,-38.70,24.06
120,0,25568,Julio Zapata,.55,21.94,-9.22,26.46
121,0,27049,Chan Yih-shin,.55,21.83,-12.55,12.61
122,0,20572,Rod Pampling,.54,31.49,-75.90,12.48
123,0,25883,Kyung-Nam Kang,.54,21.63,-5.92,21.99
124,0,26881,Jarrod Lyle,.52,27.72,-24.13,28.07
125,0,24457,Jaco Van Zyl,.52,20.87,-17.73,22.86
126,0,25732,S.K. Ho,.51,23.53,-27.87,20.36
127,0,20565,Shinichi Yokota,.51,23.96,-4.81,21.83
128,0,23821,Yusaku Miyazato,.50,22.96,-22.34,13.79
129,0,20580,Andre Stolz,.49,19.67,-4.13,19.93
130,0,20901,Michiel Bothma,.49,19.57,-14.06,22.91
131,0,26444,Juvic Pagunsan,.49,19.43,-16.50,15.93
132,0,26435,Angelo Que,.48,19.32,-12.92,18.21
133,0,26301,James Nitties,.48,27.94,-31.66,20.43
134,0,29342,Jae-bum Park,.48,19.01,-3.70,19.30
135,0,24399,Scott Gardiner,.47,25.15,-12.47,21.08
136,0,24321,Kodai Ichihara,.47,21.90,-14.95,17.06
137,0,28670,Wonjoon Lee,.46,26.77,-14.71,22.18
138,0,20721,Darren Fichardt,.45,17.99,-22.12,18.08
139,0,29930,Mike Hendry,.45,17.97,-2.20,20.17
140,0,28150,Chinnarat Phadungsil,.45,19.62,-16.20,14.23
141,0,23167,Dinesh Chand,.44,20.61,-8.59,21.06
142,0,22460,Hiroo Kawai,.43,18.16,-6.03,17.57
143,0,28620,Aron Price,.43,23.31,-18.35,22.40
144,0,24115,Makoto Inoue,.43,20.17,-20.71,17.47
145,0,23043,Paul Sheehan,.43,22.70,-11.32,21.31
146,0,31670,Matthew Griffin,.43,17.08,-6.16,11.57
147,0,25692,Akio Sadakata,.43,18.79,-12.82,15.89
148,0,28937,George Coetzee,.43,22.59,-10.51,25.16
149,0,28527,Matthew Zions,.42,18.42,-9.21,17.35
150,0,24162,Shintaro Kai,.42,20.49,-33.40,14.62
151,0,26507,I J Jang,.41,17.41,-8.72,15.28
152,0,23795,Nobuhiro Masuda,.41,18.74,-8.23,17.03
153,0,20701,Warren Abery,.41,16.23,-4.39,16.27
154,0,31420,Anirban Lahiri,.40,16.17,-9.02,10.24
155,0,32262,Mark Brown,.40,23.05,-27.26,22.77
156,0,23783,Felipe Aguilar,.40,22.25,-29.10,17.41
157,0,24459,Richard Sterne,.39,15.78,-62.15,4.30
158,0,27001,Bradley Iles,.39,19.30,-13.17,15.30
159,0,28143,Chapchai Nirat,.39,20.05,-40.60,9.21
160,0,25586,Takuya Taniguchi,.36,16.37,-7.10,16.57
161,0,29974,Branden Grace,.36,20.32,-26.99,18.80
162,0,22117,Jyoti Randhawa,.36,19.40,-36.20,11.95
163,0,25842,Jon Mills,.36,18.59,-11.44,17.50
164,0,20623,Gavin Coles,.36,16.71,-16.41,14.90
165,0,20992,Kazuhiko Hosokawa,.35,16.67,-4.90,16.21
166,0,25870,Alex Haindl,.35,14.15,-2.42,15.43
167,0,29192,Chris Campbell,.35,14.09,-3.29,11.35
168,0,20812,Tjaart van der Walt,.34,16.68,-9.86,16.37
169,0,25768,Chih-Bing Lam,.34,14.93,-27.37,12.89
170,0,25349,Tim Wilkinson,.34,13.50,-24.13,10.47
171,0,22048,Scott Barr,.34,15.18,-9.19,12.14
172,0,26965,Rick Kulacz,.34,15.15,-23.24,11.65
173,0,28123,Darren Beck,.33,13.29,-17.86,6.30
174,0,29926,Danny Lee,.33,15.47,-35.96,5.49
175,0,27124,Chris Baryla,.33,13.14,-18.30,.00
176,0,24674,Sung Lee,.33,13.11,-5.99,9.14
177,0,26374,Masamichi Uehira,.33,13.02,-3.49,12.59
178,0,24626,Daniel Alfredo Vancsik,.32,17.82,-21.49,11.63
179,0,33399,Adam Hadwin,.32,12.79,-1.03,13.82
180,0,20698,Adilson da Silva,.32,12.64,-9.70,10.65
181,0,26345,Ewan Porter,.32,12.93,-9.18,14.00
182,0,24580,Rahil Gangjee,.31,12.57,-7.13,11.76
183,0,25940,Yoshikazu Haku,.31,12.49,-1.59,13.36
184,0,28125,Josh Geary,.31,12.34,-12.78,9.73
185,0,21631,Iain Steel,.31,12.31,-12.43,11.43
186,0,25067,Lu Wei-chih,.31,12.22,-14.27,9.23
187,0,20433,Mark Hensby,.30,12.10,-7.95,14.46
188,0,25203,SSP Chawrasia,.30,15.87,-8.89,15.52
189,0,27386,Dustin Risdon,.30,13.14,-11.95,10.39
190,0,22328,Marc Cayeux,.29,11.76,-19.46,8.40
191,0,33937,Anthony Michael,.28,11.33,-.79,12.12
192,0,27974,Sung Kang,.28,11.17,-10.55,7.38
193,0,20480,Marco Ruiz,.28,11.16,-7.65,12.60
194,0,22275,Terry Pilkadaris,.28,12.74,-19.38,8.43
195,0,25478,Kiyoshi Miyazato,.27,12.60,-15.28,10.47
196,0,26364,Eddie Lee,.27,12.82,-10.98,7.29
197,0,27518,James Kamte,.27,12.80,-26.16,10.39
198,0,20443,Jin Park,.26,14.26,-5.71,14.06
199,0,25290,Kurt Barnes,.26,10.53,-5.69,11.35
200,0,23828,Satoru Hirota,.26,12.32,-12.10,12.63
201,0,25486,Sushi Ishigaki,.26,10.44,-10.48,8.83
202,0,25441,Unho Park,.26,10.85,-10.08,8.33
203,0,27302,Garth Mulroy,.26,13.85,-25.33,4.94
204,0,35087,Bio Kim,.26,10.24,-2.50,10.19
205,0,32354,Seuk-hyun Baek,.26,10.22,.00,10.22
206,0,20631,David McKenzie,.26,14.04,-11.98,9.73
207,0,32839,Hideki Matsuyama,.25,10.03,.00,10.03
208,0,33424,Koichiro Kawano,.25,9.83,-1.13,9.58
209,0,22897,Joong Kyung Mo,.24,9.77,-7.25,9.16
210,0,33103,David Vanegas,.24,9.75,-4.19,13.94
211,0,22907,Marc Pucay,.24,9.64,-9.59,9.11
212,0,23042,Kim Felton,.24,9.64,-.60,9.65
213,0,23364,Yui Ueda,.24,10.21,-9.74,8.31
214,0,21633,Steve Allan,.24,9.43,-12.86,9.07
215,0,32888,Lucas Lee,.23,9.25,-5.83,8.17
216,0,26948,Camilo Benedetti,.23,9.18,-4.34,7.57
217,0,23699,Danny Chia,.23,9.16,-11.50,5.41
218,0,20502,Michael Long,.22,8.94,-5.45,2.48
219,0,25273,Andrew Buckle,.22,12.03,-10.51,8.79
220,0,25427,Shaaban Hussin,.22,8.91,-5.83,3.16
221,0,30991,Namchoak Tantipokakul,.22,8.87,-.83,9.70
222,0,23802,Brad Kennedy,.22,8.87,-4.64,6.95
223,0,24466,Gareth Paddison,.22,8.86,-7.71,6.81
224,0,25534,Clodomiro Carranza,.22,9.95,-5.15,9.88
225,0,01364,Peter Fowler,.22,8.85,-3.28,8.85
226,0,20933,Kohki Idoki,.22,8.70,-9.36,3.67
227,0,29136,Innchoon Hwang,.22,8.69,-6.48,11.09
228,0,29169,Jordan Sherratt,.22,8.64,.00,8.64
229,0,21290,Yuji Igarashi,.21,10.28,-14.63,2.40
230,0,21180,Tony Carolan,.21,11.18,-8.29,7.63
231,0,28111,Jake Roos,.21,8.32,-5.41,10.51
232,0,32058,José de Jesús Rodríguez,.21,8.29,-2.74,9.90
233,0,22975,Hiroo Okamo,.21,8.23,-.64,8.88
235,0,22038,Wayne Perske,.20,8.98,-10.21,6.15
236,0,27493,Taigen Tsumagari,.20,8.96,-9.09,3.42
237,0,29303,Hur In-hoi,.20,8.06,-2.70,8.28
238,0,02036,Jim Rutledge,.20,7.99,-6.41,5.08
239,0,27573,Gavin Flint,.20,8.36,-8.42,5.99
240,0,25334,Anthony Brown,.20,7.83,-3.45,6.99
241,0,20484,Thammanoon Sriroj,.20,7.81,-9.01,3.24
242,0,27619,Ben Leong,.19,7.62,-10.24,8.09
243,0,27137,Toyokazu Fujishima,.19,8.74,-12.22,5.35
244,0,24463,Trevor Fisher Jr,.19,7.58,-7.24,9.27
245,0,01886,Peter O'Malley,.19,8.71,-16.57,2.78
246,0,28689,C Muniyappa,.19,7.55,-8.96,.00
247,0,26924,Adam Blyth,.19,7.92,-19.59,3.72
248,0,28645,Kwanchai Tannin,.19,7.53,-2.81,5.48
249,0,20418,Ariel Cañete,.19,7.45,-6.93,11.61
250,0,25653,Yoshinobu Tsukada,.18,8.66,-11.57,2.53
251,0,27024,Michael Wright,.18,7.32,-2.82,6.20
252,0,27663,Yuudai Maeda,.18,8.03,-8.54,3.70
253,0,22113,Wen-Teh Lu,.18,7.29,-15.37,3.45
254,0,32878,Jin Jeong,.18,7.22,-.78,8.00
255,0,30261,Ryan Yip,.18,7.19,-5.70,4.02
256,0,29294,Ho Sung Choi,.18,7.06,-2.83,6.00
257,0,27561,Nick Flanagan,.17,6.95,-3.79,7.44
258,0,21187,Hidemasa Hoshino,.17,7.89,-20.70,1.35
259,0,25538,Pablo Del Grosso,.17,6.86,-2.70,8.34
260,0,26956,Bronson La'Cassie,.17,6.86,-.10,6.96
261,0,28132,Tyrone Van Aswegen,.17,6.85,-9.94,6.21
262,0,28734,Josh Cunliffe,.17,6.85,-3.18,8.42
263,0,26341,Wade Ormsby,.17,7.19,-7.40,5.94
264,0,27602,Aaron Townsend,.16,6.57,-2.43,7.01
265,0,21736,Lian-Wei Zhang,.16,6.55,-5.58,3.63
266,0,22402,Ulrich Van den Berg,.16,6.55,-7.15,4.80
267,0,28114,Dawie van der Walt,.16,6.49,-5.94,5.49
268,0,24241,Takeshi Kajikawa,.16,6.43,-8.13,.00
269,0,01920,Craig Parry,.16,7.51,-9.41,5.72
270,0,28055,Tatsunori Nukaga,.16,6.99,-5.94,2.50
271,0,22253,Taichiro Kiyota,.16,8.01,-11.63,4.02
272,0,25277,Ryan Haller,.16,6.27,-.83,6.09
273,0,20939,Keiichiro Fukabori,.16,6.24,-13.20,6.22
274,0,20929,Katsunori Kuwabara,.15,6.62,-7.21,2.80
275,0,22404,Titch Moore,.15,6.12,-10.82,1.66
276,0,27642,Artemio Murakami,.15,6.09,-5.57,4.08
277,0,31678,Oliver Bekker,.15,6.07,-.06,6.07
278,0,24039,Prom Meesawat,.15,6.62,-4.84,5.88
279,0,20643,Steven Conran,.15,6.91,-25.48,1.20
280,0,06078,Esteban Toledo,.15,7.45,-11.11,1.30
281,0,24811,Satoshi Tomiyama,.15,5.96,-3.58,5.36
282,0,22268,David Gleeson,.14,5.79,-23.85,3.78
283,0,24689,Kim Dae-sub,.14,5.68,-9.35,1.20
284,0,27997,Chris Swanepoel,.13,5.38,-3.92,4.60
285,0,27576,Anton Haig,.13,6.76,-2.45,8.21
286,0,20548,Hidemichi Tanaka,.13,5.26,-1.94,3.18
287,0,26373,Michael Curtain,.13,5.20,-4.16,4.80
288,0,29897,Rohan Blizard,.13,5.17,-1.43,4.48
289,0,11758,Richard Lee,.13,5.14,-1.31,5.67
290,0,20684,Chawalit Plaphol,.13,5.91,-16.31,4.97
291,0,23180,Akinori Tani,.13,5.08,-.51,5.59
292,0,33870,Ashun Wu,.13,5.02,-9.07,3.14
293,0,10823,Kiyoshi Murota,.13,5.01,-3.46,2.93
294,0,25146,Leigh McKechnie,.12,4.94,-2.11,2.48
295,0,29859,Manav Jaini,.12,4.90,.00,4.90
296,0,33173,Efren Serna Jr.,.12,4.87,-.73,5.60
297,0,27567,Mitchell Brown,.12,4.78,-9.69,4.00
298,0,29921,Mark Purser,.12,4.64,-8.60,.00
299,0,10821,Toshi Izawa,.12,4.62,-2.91,3.65
300,0,29833,Yoshinori Fujimoto,.12,4.60,-1.35,3.25
301,0,26877,Andrew Tampion,.11,5.06,-13.52,.00
302,0,33005,Kieran Pratt,.11,4.46,.00,4.46
303,0,32740,Bradley Smith,.11,4.46,-.23,4.69
304,0,28093,Miguel Angel Carballo,.11,5.46,-4.24,5.79
305,0,34174,John Huh,.11,4.45,-.38,4.83
306,0,29922,Steven Jones,.11,4.44,-1.45,4.25
307,0,37452,Ashley Hall,.11,4.43,-8.59,1.65
308,0,33115,Jinho Choi,.11,4.41,-.27,4.68
309,0,27588,Piya Swangarunporn,.11,4.38,-1.56,4.81
310,0,01659,Massy Kuramoto,.11,4.36,-.80,5.17
311,0,29901,Tim Stewart,.11,4.33,-2.77,3.37
312,0,25199,Mukesh Kumar,.11,4.32,-2.34,3.98
313,0,26434,Antonio Lascuna,.11,4.29,-7.75,3.24
314,0,29214,David Hewan,.11,4.29,-2.85,2.80
315,0,31094,Masatsugu Fujishima,.11,4.28,-.04,4.32
316,0,21977,Jun Kikuchi,.10,4.15,-3.16,3.24
317,0,24583,Ashok Kumar,.10,4.09,-3.62,2.60
318,0,29858,Himmat Rai,.10,4.08,-4.34,1.34
319,0,31109,Richard Lee,.10,4.07,-.70,3.60
320,0,24775,Chehuang Tsai,.10,4.06,.00,4.06
321,0,32979,Jacques Blaauw,.10,4.05,-2.01,2.42
322,0,31996,Louis Moolman,.10,4.02,-2.68,5.72
323,0,20594,David Bransdon,.10,3.91,-1.29,3.91
324,0,28621,Madalitso Muthiya,.10,3.91,-.29,4.20
325,0,20400,Michael Campbell,.10,4.67,-16.79,4.67
326,0,12823,Carlos Franco,.10,3.89,-3.90,4.72
327,0,30736,Oscar Fraustro,.10,3.84,-.37,3.94
328,0,29891,Scott Arnold,.10,3.82,-1.01,4.83
329,0,27428,Lin Wen-hong,.10,3.81,-5.76,2.52
330,0,29892,Steve Dartnall,.09,3.79,-10.10,1.65
331,0,32532,Manuel Villegas,.09,3.79,-2.82,4.45
332,0,34130,Sung Joon Park,.09,3.79,-.13,3.92
333,0,33966,Kunal Bhasin,.09,3.77,-.11,3.88
334,0,01858,Tommy Nakajima,.09,3.77,-9.40,.00
335,0,01905,Joe Ozaki,.09,3.75,-.64,3.75
336,0,33939,Daniel Greene,.09,3.71,-1.89,5.60
337,0,20634,Peter Lonard,.09,3.60,-19.96,.00
338,0,29938,Alan Wagner,.09,3.67,-8.77,.00
339,0,20679,Mark Murless,.09,3.57,-4.80,3.85
340,0,21415,Alan Michell,.09,3.54,-1.38,3.36
341,0,20753,Jong-Duck Kim,.09,3.52,-8.62,.00
342,0,20749,Bradford Vaughan,.09,3.40,-3.05,2.70
343,0,24536,Anthony Summers,.08,3.37,-2.86,3.70
344,0,29679,Lu-Sen Lien,.08,3.25,-1.56,3.78
345,0,28521,Ryutaro Nagano,.08,3.21,-3.14,1.31
346,0,28744,Theunis Spangenberg,.08,3.15,-.58,3.73
347,0,27391,James Love,.08,3.14,-5.80,.00
348,0,31395,Yosuke Asaji,.08,3.11,-.59,3.71
349,0,22122,Andrew McLardy,.08,3.64,-21.51,.00
350,0,25202,Atthaphon Prathummanee,.08,3.09,-2.73,3.06
351,0,27402,Stuart Anderson,.08,3.06,-6.81,.00
352,0,29334,Jaco Ahlers,.07,2.98,-2.47,3.78
353,0,11106,Frankie Minoza,.07,2.90,-6.39,1.50
354,0,24617,Rafael Gómez,.07,2.88,-8.01,.00
355,0,28619,Ryan Cairns,.07,2.83,-.48,3.31
356,0,28147,Charl Coetzee,.07,2.74,-6.31,1.21
357,0,21420,Brandon Pieters,.07,2.71,-6.27,.00
358,0,20382,Stephen Leaney,.07,2.71,-2.60,1.30
359,0,20481,César Monasterio,.07,2.70,-1.78,2.71
360,0,22081,Mauricio Molina,.07,2.70,-7.79,1.20
361,0,28083,Andrew Curlewis,.07,2.66,-.79,3.45
362,0,23716,Chris Gaunt,.07,2.65,-8.46,1.31
363,0,20663,Brenden Pappas,.07,3.53,-5.11,3.85
364,0,21058,Norio Shinozaki,.07,2.60,-8.48,.00
365,0,32805,Masamichi Ito,.07,2.60,.00,2.60
366,0,20573,Scott Laycock,.06,2.59,-3.31,1.33
367,0,20638,Jason Norris,.06,2.58,-4.66,.00
368,0,26904,Andrew Martin,.06,2.57,-1.10,2.47
369,0,24425,Adam Groom,.06,2.56,-.89,2.56
370,0,33957,Justin Smith,.06,2.55,-.34,2.89
371,0,24077,Matthew Millar,.06,2.53,-4.91,1.27
372,0,27613,David Lutterus,.06,2.53,-4.28,3.67
373,0,21943,Boonchu Ruangkit,.06,2.51,-3.80,.00
374,0,22274,Jason King,.06,2.50,-6.35,1.21
375,0,23804,Andrew Tschudin,.06,2.50,-1.59,2.04
376,0,25214,Shamim Khan,.06,2.48,-.88,3.36
377,0,35105,Ryan McCarthy,.06,2.48,.00,2.48
378,0,20723,Peter Wilson,.06,2.48,-2.33,1.58
379,0,22724,Martin Maritz,.06,2.48,-1.68,2.29
380,0,33560,Tung HSIEH,.06,2.47,-.33,2.80
381,0,25289,Steven Jeffress,.06,2.43,-1.64,1.23
382,0,27352,Steve Collins,.06,2.40,.00,2.40
383,0,33223,Chang-won Han,.06,2.40,.00,2.40
384,0,29277,Hirohito Koizumi,.06,2.37,-.29,2.65
385,0,20747,Grant Muller,.06,2.35,-1.74,1.65
386,0,30990,Annop Tangkamolprasert,.06,2.34,-2.05,.00
387,0,31019,Yoshiyuki Uemoto,.06,2.32,-.44,2.75
388,0,29276,Takamasa Yamamoto,.06,2.31,-2.22,2.61
389,0,29975,Christiaan Basson,.06,2.30,-4.19,1.23
390,0,20771,Steven Alker,.06,2.28,-10.10,.00
391,0,22760,Gaurav Ghei,.06,2.27,-5.18,1.37
392,0,01709,Chien Soon Lu,.06,2.26,-3.01,.00
393,0,25052,Derek Gillespie,.06,2.25,-1.45,2.10
394,0,29637,Danny Sahl,.06,2.25,-.26,2.51
395,0,27564,Varut Chomchalam,.05,2.16,-1.84,1.43
396,0,24752,Digvijay Singh,.05,2.15,-3.62,.00
397,0,27013,Maochang Sung,.05,2.13,-1.66,1.49
398,0,28666,Pijit Petkasem,.05,2.11,-1.87,1.96
399,0,23913,Masanori Kobayashi,.05,2.10,-3.08,.00
400,0,24751,Harmeet Kahlon,.05,2.10,-1.68,.00
401,0,26561,Mahal Pearce,.05,2.09,-1.21,1.31
402,0,24528,Hsu Mong-nan,.05,2.05,-3.31,1.34
403,0,26850,Craig Scott,.05,2.05,-2.74,.00
404,0,32435,Mitch Gillis,.05,2.02,-.07,2.09
405,0,33147,Cesar Coello,.05,2.01,-.09,2.10
406,0,27608,Airil-rizman Zahari,.05,1.95,-.91,1.37
407,0,21850,Darren Griff,.05,1.94,-.86,1.32
408,0,23055,Adam Crawford,.05,1.92,-.91,1.23
409,0,20962,Keng-Chi Lin,.05,1.92,-2.28,.00
410,0,32881,Hugo León,.05,1.92,-3.78,.00
411,0,29740,Brad Fritsch,.05,1.87,-4.88,1.28
412,0,21806,Paul Gow,.05,1.87,-2.76,.00
413,0,25216,Sanjay Kumar,.05,1.86,-1.38,2.52
414,0,33931,Andrew Georgiou,.05,1.85,-.92,2.77
415,0,25854,Lee Curry,.05,1.85,-.25,2.10
416,0,27939,Matt McQuillan,.05,1.84,-.86,1.32
417,0,21002,Óscar Serna,.05,1.83,-1.23,2.40
418,0,26975,Grant Veenstra,.05,1.82,-.92,2.66
419,0,28823,Mark Williams,.05,1.82,.00,1.82
420,0,27630,Jay Bayron,.05,1.81,-1.29,1.21
