RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
1,0,25274,Steven Bowditch,22
2,0,29478,Kevin Kisner,21
2,0,31202,William McGirt,21
4,0,29926,Danny Lee,20
5,0,24140,Sean O'Hair,19
6,0,29479,Scott Brown,18
6,0,34174,John Huh,18
6,0,34431,Robert Streb,18
9,0,20104,Ken Duke,17
9,0,32640,Troy Merritt,17
9,0,34360,Patrick Reed,17
12,0,40026,Daniel Berger,16
12,0,20472,Alex Cejka,16
12,0,31416,Derek Fathauer,16
12,0,25191,Gonzalo Fernandez-Castaño,16
12,0,33461,Morgan Hoffmann,16
12,0,28475,Jeff Overton,16
12,0,24361,Pat Perez,16
12,0,34046,Jordan Spieth,16
12,0,33418,Shawn Stefani,16
12,0,26289,Boo Weekley,16
22,0,29725,Tony Finau,15
22,0,33399,Adam Hadwin,15
22,0,27141,J.B. Holmes,15
22,0,39977,Max Homa,15
22,0,30925,Dustin Johnson,15
22,0,35541,John Peterson,15
22,0,27649,Brandt Snedeker,15
22,0,27095,Nick Watney,15
30,0,24846,Ricky Barnes,14
30,0,12510,Chad Campbell,14
30,0,30944,Jason Kokrak,14
30,0,34409,David Lingmerth,14
30,0,25562,Andres Romero,14
30,0,29223,Sam Saunders,14
30,0,33448,Justin Thomas,14
37,0,28259,Sangmoon Bae,13
37,0,40058,Zac Blair,13
37,0,25720,Chad Collins,13
37,0,24494,Erik Compton,13
37,0,25686,Jason Dufner,13
37,0,34099,Harris English,13
37,0,28500,Martin Flores,13
37,0,24358,Robert Garrigus,13
37,0,30852,Ryo Ishikawa,13
37,0,33413,Ben Martin,13
37,0,01810,Phil Mickelson,13
37,0,25396,Kevin Na,13
37,0,25818,Scott Piercy,13
37,0,31560,Brian Stuard,13
37,0,25834,Daniel Summerhays,13
37,0,27064,Jhonattan Vegas,13
37,0,25892,Steve Wheatcroft,13
54,0,20771,Steven Alker,12
54,0,35545,Blayne Barber,12
54,0,27895,Jonas Blixt,12
54,0,21753,Brian Davis,12
54,0,23638,Brendon de Jonge,12
54,0,29720,Andres Gonzales,12
54,0,30926,Chris Kirk,12
54,0,33122,Russell Knox,12
54,0,34261,Scott Langley,12
54,0,25345,Carl Pettersson,12
54,0,35451,Scott Pinckney,12
54,0,27963,Chris Stroud,12
54,0,23623,Bo Van Pelt,12
67,0,23048,Eric Axley,11
67,0,22371,Aaron Baddeley,11
67,0,24507,Jason Bohn,11
67,0,24925,Jonathan Byrd,11
67,0,32102,Rickie Fowler,11
67,0,10809,Jim Furyk,11
67,0,32448,James Hahn,11
67,0,27644,Brian Harman,11
67,0,12716,Charley Hoffman,11
67,0,36689,Brooks Koepka,11
67,0,27936,Martin Laird,11
67,0,24781,Hunter Mahan,11
67,0,23621,Rory Sabbatini,11
67,0,29425,Andrew Svoboda,11
67,0,30927,Brendon Todd,11
67,0,25804,Bubba Watson,11
83,0,32366,Kevin Chappell,10
83,0,23983,Luke Donald,10
83,0,29535,Brice Garnett,10
83,0,28679,Fabián Gómez,10
83,0,35539,Luke Guthrie,10
83,0,34563,Chesson Hadley,10
83,0,26758,David Hearn,10
83,0,35532,Tom Hoge,10
83,0,36801,Mark Hubbard,10
83,0,26300,Matt Jones,10
83,0,26851,Marc Leishman,10
83,0,32839,Hideki Matsuyama,10
83,0,26596,Ryan Moore,10
83,0,29289,S.Y. Noh,10
83,0,20691,Greg Owen,10
83,0,31193,Jim Renner,10
83,0,29221,Webb Simpson,10
83,0,28023,Byron Smith,10
83,0,29518,Brendan Steele,10
83,0,34264,Hudson Swafford,10
83,0,33419,Cameron Tringale,10
83,0,27770,Camilo Villegas,10
83,0,20396,Lee Westwood,10
83,0,25349,Tim Wilkinson,10
107,0,20593,Greg Chalmers,9
107,0,34262,Jon Curran,9
107,0,24024,Zach Johnson,9
107,0,23108,Matt Kuchar,9
107,0,27466,Spencer Levin,9
107,0,23800,Bryce Molder,9
107,0,34130,Sung Joon Park,9
107,0,22056,Cameron Percy,9
107,0,25240,D.A. Points,9
107,0,29476,Kyle Reifers,9
107,0,25493,Nick Taylor,9
118,0,10885,Robert Allenby,8
118,0,32334,Charlie Beljan,8
118,0,25364,Paul Casey,8
118,0,28307,Matt Every,8
118,0,25900,Lucas Glover,8
118,0,24924,Bill Haas,8
118,0,20766,Padraig Harrington,8
118,0,21961,Charles Howell III,8
