RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,06567,Vijay Singh,64
2,0,08075,Jerry Kelly,46
2,0,23623,Bo Van Pelt,46
4,0,01810,Phil Mickelson,45
5,0,24024,Zach Johnson,44
6,0,06004,Stephen Ames,43
6,0,25345,Carl Pettersson,43
6,0,21959,Ted Purdy,43
9,0,02239,Scott Verplank,41
10,0,12652,Cameron Beckman,39
10,0,20229,Stewart Cink,39
10,0,12823,Carlos Franco,39
10,0,01381,Fred Funk,39
10,0,02214,Kirk Triplett,39
15,0,06251,Chris DiMarco,38
15,0,01948,Tim Petrovic,38
17,0,20498,Briny Baird,37
17,0,08793,Tiger Woods,37
19,0,20850,Daniel Chopra,36
19,0,07457,Steve Flesch,36
19,0,20433,Mark Hensby,36
19,0,10733,Kent Jones,36
19,0,21949,Joe Ogilvie,36
19,0,20572,Rod Pampling,36
19,0,20663,Brenden Pappas,36
19,0,20645,John Senden,36
19,0,22548,Patrick Sheehan,36
19,0,10425,Jay Williamson,36
29,0,01024,Billy Andrade,35
29,0,21805,Harrison Frazar,35
29,0,23353,J.J. Henry,35
29,0,12660,Jesper Parnevik,35
33,0,01139,Olin Browne,34
33,0,10585,Scott McCarron,34
33,0,01941,Tom Pernice Jr.,34
36,0,21633,Steve Allan,33
36,0,10885,Robert Allenby,33
36,0,23135,Tim Clark,33
36,0,23541,Ben Crane,33
36,0,06621,Joe Durant,33
36,0,01685,J.L. Lewis,33
36,0,12680,Shigeki Maruyama,33
36,0,22046,Geoff Ogilvy,33
44,0,20121,Todd Fischer,32
44,0,01619,Skip Kendall,32
44,0,23320,Ryan Palmer,32
47,0,01157,Tom Byrum,31
47,0,19846,Brian Gay,31
47,0,24781,Hunter Mahan,31
47,0,02010,Loren Roberts,31
47,0,23621,Rory Sabbatini,31
47,0,02101,Joey Sindelar,31
47,0,02104,Jeff Sluman,31
54,0,07867,Woody Austin,30
54,0,19824,Craig Barlow,30
54,0,06522,Ernie Els,30
54,0,01388,Robert Gamez,30
54,0,12645,Brent Geiberger,30
54,0,21731,Freddie Jacobson,30
54,0,26420,Richard Johnson,30
54,0,23552,Hank Kuehne,30
54,0,11032,Frank Lickliter II,30
54,0,25396,Kevin Na,30
54,0,01945,Kenny Perry,30
54,0,02106,Chris Smith,30
54,0,23325,Vaughn Taylor,30
54,0,12602,Dean Wilson,30
68,0,24925,Jonathan Byrd,29
68,0,25900,Lucas Glover,29
68,0,01706,Davis Love III,29
68,0,24361,Pat Perez,29
68,0,20127,Chris Riley,29
68,0,22293,Heath Slocum,29
74,0,20098,Stuart Appleby,28
74,0,07223,Brian Bateman,28
74,0,12782,Tim Herron,28
74,0,21961,Charles Howell III,28
74,0,01766,Billy Mayfair,28
74,0,22913,John Rollins,28
74,0,02206,David Toms,28
74,0,02246,Duffy Waldorf,28
82,0,06197,Michael Allen,27
82,0,24507,Jason Bohn,27
82,0,01249,John Daly,27
82,0,20157,Retief Goosen,27
82,0,10860,Justin Leonard,27
82,0,01928,Corey Pavin,27
82,0,02223,Bob Tway,27
89,0,01127,Danny Briggs,26
89,0,24357,K.J. Choi,26
89,0,08931,Glen Day,26
89,0,01320,Bob Estes,26
89,0,10201,Matt Gogel,26
89,0,01457,Jay Haas,26
89,0,06332,Neal Lancaster,26
89,0,01677,Tom Lehman,26
89,0,01927,Dennis Paulson,26
89,0,20548,Hidemichi Tanaka,26
89,0,10423,Mike Weir,26
100,0,07721,Pat Bates,25
100,0,01161,Mark Calcavecchia,25
100,0,23983,Luke Donald,25
100,0,07749,Brett Quigley,25
100,0,22405,Justin Rose,25
105,0,01042,Paul Azinger,24
105,0,08123,Jeff Brehaut,24
105,0,01142,Bart Bryant,24
105,0,12510,Chad Campbell,24
105,0,19972,José Coceres,24
105,0,01577,Lee Janzen,24
105,0,06595,Kevin Sutherland,24
112,0,19881,Robert Damron,23
112,0,01329,Brad Faxon,23
112,0,20094,Jonathan Kaye,23
112,0,06515,Shaun Micheel,23
116,0,01035,Tommy Armour III,22
116,0,22371,Aaron Baddeley,22
116,0,20029,Notah Begay III,22
116,0,12394,Tom Carter,22
116,0,12760,Danny Ellis,22
116,0,21209,Sergio Garcia,22
116,0,01707,Steve Lowery,22
116,0,01926,Steve Pate,22
124,0,21407,Arjun Atwal,21
124,0,20593,Greg Chalmers,21
124,0,25686,Jason Dufner,21
124,0,01361,Dan Forsman,21
124,0,01527,Scott Hoch,21
124,0,24502,Adam Scott,21
130,0,07363,Craig Bowden,20
130,0,21646,David Branshaw,20
130,0,06809,Bob Burns,20
130,0,01473,Todd Hamilton,20
130,0,23108,Matt Kuchar,20
130,0,20382,Stephen Leaney,20
130,0,01724,Jeff Maggert,20
130,0,10107,Deane Pappas,20
130,0,06078,Esteban Toledo,20
130,0,08385,Omar Uresti,20
140,0,01261,Jay Delsing,19
140,0,01378,David Frost,19
140,0,08339,Spike McRoy,19
143,0,20472,Alex Cejka,18
143,0,08835,Kris Cox,18
143,0,20104,Ken Duke,18
143,0,20628,Arron Oberholser,18
143,0,07939,Dan Olsen,18
143,0,06527,Steve Stricker,18
149,0,24290,D.J. Brigman,17
149,0,19825,Darren Clarke,17
149,0,01203,Russ Cochran,17
149,0,01226,Fred Couples,17
149,0,06575,Dudley Hart,17
149,0,01553,John Huston,17
149,0,01938,David Peoples,17
149,0,10912,Craig Perks,17
149,0,02002,John Riegger,17
149,0,02049,Gene Sauers,17
149,0,26287,Roland Thatcher,17
149,0,21878,Mark Wilson,17
161,0,23614,Rich Beem,16
161,0,01219,John Cook,16
161,0,01313,Steve Elkington,16
161,0,01418,Bill Glasson,16
161,0,20766,Padraig Harrington,16
161,0,01666,Bernhard Langer,16
161,0,01887,Mark O'Meara,16
161,0,06373,José María Olazábal,16
161,0,23307,Roger Tambellini,16
161,0,06613,Tommy Tolles,16
171,0,21739,Aaron Barber,15
171,0,23613,Rich Barcelo,15
171,0,08537,J.P. Hayes,15
174,0,22621,Ben Curtis,14
174,0,20378,Mathias Grönberg,14
174,0,23063,Scott Hend,14
174,0,01761,Len Mattiace,14
174,0,01920,Craig Parry,14
174,0,01968,Nick Price,14
174,0,02099,Scott Simpson,14
174,0,20396,Lee Westwood,14
182,0,01175,Jim Carter,13
182,0,10809,Jim Furyk,13
182,0,24924,Bill Haas,13
182,0,21893,Brian Kortan,13
182,0,12705,Cliff Kresge,13
182,0,23497,Tag Ridings,13
182,0,08375,Paul Stankowski,13
182,0,27770,Camilo Villegas,13
182,0,02245,Grant Waite,13
191,0,12388,Michael Clark II,12
191,0,20634,Peter Lonard,12
191,0,26950,John Morgan,12
191,0,12753,David Morland IV,12
191,0,06581,David Sutherland,12
191,0,20436,Garrett Willis,12
197,0,06214,Guy Boros,11
197,0,20848,Ángel Cabrera,11
199,0,01132,Mark Brooks,10
199,0,01306,David Edwards,10
199,0,08337,Mike Heinen,10
199,0,06573,Brandt Jobe,10
199,0,01771,Blaine McCallister,10
199,0,25237,Kevin Muncrief,10
199,0,20580,Andre Stolz,10
206,0,01307,Joel Edwards,9
206,0,07941,Mike Grob,9
206,0,08633,Per-Ulrik Johansson,9
206,0,06016,Brad Lardon,9
206,0,01797,Rocco Mediate,9
206,0,12682,Hirofumi Miyase,9
206,0,07013,Wes Short Jr.,9
206,0,20812,Tjaart van der Walt,9
214,0,10944,Thomas Bjørn,8
214,0,01098,Jay Don Blake,8
214,0,25364,Paul Casey,8
214,0,06034,Marco Dawson,8
214,0,01475,Donnie Hammond,8
214,0,01823,Larry Mize,8
214,0,20095,Carl Paulson,8
214,0,10213,Dicky Pride,8
214,0,02170,Hal Sutton,8
223,0,11123,Chris Couch,7
223,0,01374,Robin Freeman,7
223,0,01408,Kelly Gibson,7
223,0,08545,Glen Hnatiuk,7
223,0,22378,Trevor Immelman,7
223,0,08881,Tripp Isenhour,7
223,0,01569,Peter Jacobsen,7
223,0,22624,Joel Kribel,7
223,0,06090,Jim McGovern,7
223,0,02230,Stan Utley,7
233,0,24846,Ricky Barnes,6
233,0,20585,Niclas Fasth,6
233,0,01385,Jim Gallagher Jr.,6
233,0,19958,Miguel Angel Jiménez,6
233,0,26497,Casey Wittenberg,6
233,0,02294,Willie Wood,6
239,0,01116,Michael Bradley,5
239,0,01143,Brad Bryant,5
239,0,01444,Ken Green,5
239,0,21007,Gabriel Hjertstedt,5
239,0,08547,John Maginnes,5
239,0,27649,Brandt Snedeker,5
239,0,02131,Mike Springer,5
239,0,02133,Craig Stadler,5
239,0,21498,Hideto Tanihara,5
248,0,01014,Fulton Allem,4
248,0,01078,Jim Benepe,4
248,0,01282,Trevor Dodds,4
248,0,09011,David Duval,4
248,0,12389,Barry Lane,4
248,0,12461,Paul McGinley,4
248,0,20676,Patrick Moore,4
248,0,26679,Kevin Stadler,4
248,0,02135,Mike Standly,4
248,0,02191,Tim Thelen,4
248,0,02257,Brian Watts,4
248,0,02279,Mark Wiebe,4
