RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
1,0,06567,Vijay Singh,+2.55,69.19,71.74
2,0,08793,Tiger Woods,+2.41,69.68,72.09
3,0,06522,Ernie Els,+2.27,69.69,71.96
4,0,01810,Phil Mickelson,+2.20,69.63,71.83
5,0,20157,Retief Goosen,+2.07,69.58,71.65
6,0,20229,Stewart Cink,+1.61,70.10,71.71
7,0,06004,Stephen Ames,+1.46,70.08,71.54
8,0,21209,Sergio Garcia,+1.40,70.56,71.96
9,0,01457,Jay Haas,+1.39,70.37,71.76
10,0,02239,Scott Verplank,+1.37,70.02,71.39
11,0,24502,Adam Scott,+1.30,70.67,71.97
12,0,01706,Davis Love III,+1.29,70.76,72.05
13,0,01677,Tom Lehman,+1.28,69.97,71.25
14,0,02206,David Toms,+1.26,70.62,71.88
15,0,23983,Luke Donald,+1.20,70.58,71.78
16,0,08075,Jerry Kelly,+1.18,70.23,71.41
17,0,24024,Zach Johnson,+1.15,70.49,71.64
18,0,06251,Chris DiMarco,+1.12,70.53,71.65
19,0,19825,Darren Clarke,+1.10,70.81,71.91
20,0,12680,Shigeki Maruyama,+1.08,70.62,71.70
20,0,12660,Jesper Parnevik,+1.08,70.16,71.24
22,0,10885,Robert Allenby,+1.06,70.78,71.84
22,0,02214,Kirk Triplett,+1.06,70.24,71.30
24,0,22405,Justin Rose,+1.05,70.63,71.68
24,0,10423,Mike Weir,+1.05,70.71,71.76
26,0,23623,Bo Van Pelt,+.99,70.38,71.37
27,0,20098,Stuart Appleby,+.98,70.69,71.67
27,0,24357,K.J. Choi,+.98,71.12,72.10
27,0,01945,Kenny Perry,+.98,70.51,71.49
30,0,02010,Loren Roberts,+.95,70.09,71.04
31,0,23621,Rory Sabbatini,+.92,70.88,71.80
32,0,01527,Scott Hoch,+.87,70.84,71.71
33,0,25345,Carl Pettersson,+.85,70.46,71.31
34,0,22046,Geoff Ogilvy,+.84,70.51,71.35
35,0,02246,Duffy Waldorf,+.83,70.49,71.32
36,0,10860,Justin Leonard,+.80,70.75,71.55
37,0,01968,Nick Price,+.78,71.18,71.96
38,0,21731,Freddie Jacobson,+.77,70.81,71.58
39,0,20433,Mark Hensby,+.75,70.77,71.52
40,0,01928,Corey Pavin,+.73,70.66,71.39
41,0,23135,Tim Clark,+.72,70.75,71.47
42,0,01927,Dennis Paulson,+.70,71.10,71.80
42,0,21959,Ted Purdy,+.70,70.53,71.23
44,0,07457,Steve Flesch,+.68,71.03,71.71
44,0,21961,Charles Howell III,+.68,71.09,71.77
44,0,02104,Jeff Sluman,+.68,70.63,71.31
47,0,01381,Fred Funk,+.67,70.58,71.25
48,0,01226,Fred Couples,+.66,71.46,72.12
49,0,20572,Rod Pampling,+.65,70.66,71.31
50,0,20628,Arron Oberholser,+.64,71.16,71.80
51,0,01249,John Daly,+.63,70.81,71.44
52,0,01329,Brad Faxon,+.61,71.25,71.86
52,0,12823,Carlos Franco,+.61,70.53,71.14
54,0,20498,Briny Baird,+.60,70.69,71.29
54,0,12510,Chad Campbell,+.60,71.03,71.63
54,0,06621,Joe Durant,+.60,70.40,71.00
57,0,01577,Lee Janzen,+.59,70.82,71.41
57,0,20645,John Senden,+.59,70.48,71.07
59,0,01157,Tom Byrum,+.58,70.70,71.28
60,0,01941,Tom Pernice Jr.,+.57,70.85,71.42
61,0,21805,Harrison Frazar,+.56,70.45,71.01
62,0,12652,Cameron Beckman,+.55,70.56,71.11
63,0,01724,Jeff Maggert,+.54,71.08,71.62
64,0,23541,Ben Crane,+.53,70.78,71.31
65,0,01142,Bart Bryant,+.50,70.32,70.82
65,0,21949,Joe Ogilvie,+.50,71.02,71.52
65,0,20127,Chris Riley,+.50,71.07,71.57
68,0,07749,Brett Quigley,+.48,71.12,71.60
68,0,23325,Vaughn Taylor,+.48,70.67,71.15
70,0,12782,Tim Herron,+.47,71.17,71.64
71,0,19824,Craig Barlow,+.46,70.81,71.27
71,0,01948,Tim Petrovic,+.46,71.19,71.65
73,0,07223,Brian Bateman,+.45,70.88,71.33
73,0,06595,Kevin Sutherland,+.45,71.07,71.52
75,0,07867,Woody Austin,+.44,70.98,71.42
75,0,01320,Bob Estes,+.44,70.65,71.09
75,0,23353,J.J. Henry,+.44,70.94,71.38
78,0,19846,Brian Gay,+.42,70.84,71.26
78,0,06373,José María Olazábal,+.42,71.44,71.86
80,0,10201,Matt Gogel,+.41,71.01,71.42
81,0,20850,Daniel Chopra,+.40,70.81,71.21
81,0,01473,Todd Hamilton,+.40,71.42,71.82
83,0,01161,Mark Calcavecchia,+.39,71.14,71.53
83,0,01666,Bernhard Langer,+.39,71.22,71.61
85,0,10585,Scott McCarron,+.37,71.01,71.38
85,0,01938,David Peoples,+.37,70.90,71.27
85,0,20548,Hidemichi Tanaka,+.37,71.26,71.63
88,0,12645,Brent Geiberger,+.36,70.64,71.00
88,0,01619,Skip Kendall,+.36,71.12,71.48
90,0,24507,Jason Bohn,+.34,70.96,71.30
90,0,20382,Stephen Leaney,+.34,71.44,71.78
90,0,06515,Shaun Micheel,+.34,71.22,71.56
93,0,19972,José Coceres,+.32,70.84,71.16
94,0,24925,Jonathan Byrd,+.31,71.02,71.33
95,0,10733,Kent Jones,+.30,70.81,71.11
96,0,02101,Joey Sindelar,+.29,71.11,71.40
96,0,02223,Bob Tway,+.29,71.27,71.56
98,0,01388,Robert Gamez,+.28,70.92,71.20
99,0,20472,Alex Cejka,+.27,71.56,71.83
99,0,22548,Patrick Sheehan,+.27,70.98,71.25
101,0,20634,Peter Lonard,+.26,71.74,72.00
102,0,06575,Dudley Hart,+.25,71.14,71.39
103,0,11032,Frank Lickliter II,+.23,71.12,71.35
104,0,21878,Mark Wilson,+.21,70.97,71.18
105,0,22913,John Rollins,+.20,71.47,71.67
106,0,06332,Neal Lancaster,+.19,71.19,71.38
107,0,25396,Kevin Na,+.17,70.91,71.08
108,0,01685,J.L. Lewis,+.16,70.95,71.11
109,0,08931,Glen Day,+.15,71.13,71.28
110,0,01887,Mark O'Meara,+.13,71.52,71.65
110,0,22293,Heath Slocum,+.13,71.04,71.17
112,0,06197,Michael Allen,+.12,71.07,71.19
112,0,23497,Tag Ridings,+.12,71.24,71.36
114,0,21633,Steve Allan,+.11,71.04,71.15
114,0,01920,Craig Parry,+.11,72.14,72.25
114,0,02002,John Riegger,+.11,71.23,71.34
117,0,20029,Notah Begay III,+.10,71.07,71.17
117,0,20121,Todd Fischer,+.10,71.04,71.14
117,0,26420,Richard Johnson,+.10,71.03,71.13
120,0,22621,Ben Curtis,+.09,72.00,72.09
120,0,01313,Steve Elkington,+.09,71.36,71.45
122,0,23320,Ryan Palmer,+.08,71.02,71.10
123,0,01024,Billy Andrade,+.06,71.25,71.31
124,0,01553,John Huston,+.04,71.14,71.18
125,0,24781,Hunter Mahan,+.03,71.38,71.41
126,0,25686,Jason Dufner,+.02,71.20,71.22
127,0,12760,Danny Ellis,+.01,71.19,71.20
127,0,23552,Hank Kuehne,+.01,71.26,71.27
127,0,12602,Dean Wilson,+.01,71.12,71.13
130,0,01127,Danny Briggs,E,71.20,71.20
130,0,01139,Olin Browne,E,70.78,70.78
132,0,19881,Robert Damron,-.01,71.42,71.41
132,0,01707,Steve Lowery,-.01,71.45,71.44
134,0,20094,Jonathan Kaye,-.02,71.49,71.47
134,0,24361,Pat Perez,-.02,71.27,71.25
136,0,20593,Greg Chalmers,-.03,71.06,71.03
136,0,02106,Chris Smith,-.03,71.30,71.27
138,0,01042,Paul Azinger,-.08,71.17,71.09
139,0,10425,Jay Williamson,-.09,71.08,70.99
140,0,07363,Craig Bowden,-.13,71.54,71.41
141,0,23108,Matt Kuchar,-.16,71.48,71.32
142,0,20663,Brenden Pappas,-.17,71.16,70.99
143,0,25900,Lucas Glover,-.18,71.26,71.08
144,0,06809,Bob Burns,-.19,71.35,71.16
145,0,20378,Mathias Grönberg,-.20,71.70,71.50
146,0,01219,John Cook,-.21,71.34,71.13
146,0,06527,Steve Stricker,-.21,71.45,71.24
148,0,01766,Billy Mayfair,-.22,71.80,71.58
149,0,01261,Jay Delsing,-.23,71.47,71.24
150,0,21407,Arjun Atwal,-.25,71.71,71.46
151,0,10107,Deane Pappas,-.27,71.27,71.00
152,0,01378,David Frost,-.28,71.60,71.32
152,0,08339,Spike McRoy,-.28,71.76,71.48
154,0,01203,Russ Cochran,-.31,71.34,71.03
154,0,26287,Roland Thatcher,-.31,71.56,71.25
156,0,23614,Rich Beem,-.32,71.99,71.67
157,0,08385,Omar Uresti,-.33,71.34,71.01
158,0,01035,Tommy Armour III,-.37,71.55,71.18
158,0,08123,Jeff Brehaut,-.37,71.53,71.16
158,0,01797,Rocco Mediate,-.37,71.67,71.30
161,0,24290,D.J. Brigman,-.39,71.66,71.27
162,0,08537,J.P. Hayes,-.41,71.55,71.14
163,0,20585,Niclas Fasth,-.42,72.20,71.78
163,0,01361,Dan Forsman,-.42,71.71,71.29
163,0,02099,Scott Simpson,-.42,71.58,71.16
166,0,07721,Pat Bates,-.43,71.37,70.94
166,0,10912,Craig Perks,-.43,71.75,71.32
168,0,22371,Aaron Baddeley,-.44,71.94,71.50
169,0,01926,Steve Pate,-.45,71.57,71.12
170,0,21646,David Branshaw,-.55,71.72,71.17
