RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
318,0,07707,Mike Small,69,Western Open/Co,3
318,0,27963,Chris Stroud,69,Greensboro/Fore,1
318,0,02218,Ted Tryba,69,Tucson/Tucson N,1
353,0,27796,Joe Affrunti,70,John Deere Clas,2
353,0,06006,JC Anderson,70,EDS B. Nelson/T,1
353,0,22048,Scott Barr,70,The Open/Royal,1
353,0,20764,Desvonde Botes,70,WGC-Am Express/,1
353,0,01129,Bill Britton,70,PGA Championshi,2
353,0,23656,Jason Caron,70,Deutsche Bank/T,1
353,0,20598,Christian Cévaër,70,The Open/Royal,1
353,0,01200,Keith Clearwater,70,John Deere Clas,2
353,0,24494,Erik Compton,70,Ford Champ/Dora,3
353,0,24452,John Douma,70,Tucson/Tucson N,2
353,0,06036,Scott Dunlap,70,Bell Canadian/G,1
353,0,20823,Gary Emerson,70,The Open/Royal,1
353,0,21727,Martin Erlandsson,70,The Open/Royal,2
353,0,01326,Nick Faldo,70,PGA Championshi,2
353,0,20721,Darren Fichardt,70,Memorial Tourna,1
353,0,26670,Nathan Fritz,70,Milwaukee/Brown,1
353,0,22075,Ricardo Gonzalez,70,WGC-NEC Invit'l,4
353,0,22892,Jason Gore,70,AT&T Pebble/Pop,1
353,0,20569,Richard Green,70,WGC-Am Express/,2
353,0,27554,Scott Harrington,70,Tucson/Tucson N,1
353,0,20567,Kevin Hayashi,70,Sony Open/Waial,2
353,0,01499,Mark Hayes,70,Bob Hope Chrysl,2
353,0,22320,Bradley Heaven,70,B.C. Open/En-Jo,2
353,0,10117,Bob Heintz,70,Honda Classic/C,2
353,0,23580,Tetsuji Hiratsuka,70,The Open/Royal,3
353,0,19823,David Howser,70,FedEx St. Jude/,2
353,0,23165,Takashi Kamiyama,70,The Open/Royal,1
353,0,20218,Shingo Katayama,70,PGA Championshi,2
353,0,08993,Franklin Langham,70,BellSouth Class,2
353,0,19904,Paul Lawrie,70,Masters/Augusta,2
353,0,01717,Sandy Lyle,70,The Open/Royal,1
353,0,21470,Daisuke Maruyama,70,Nissan Open/Riv,2
353,0,25572,Graeme McDowell,70,WGC-Am Express/,2
353,0,25842,Jon Mills,70,Bell Canadian/G,2
353,0,01886,Peter O'Malley,70,The Open/Royal,2
353,0,19983,Andy Oldcorn,70,The Open/Royal,2
353,0,06054,Sean Pacetti,70,Buick Open/Warw,1
353,0,25240,D.A. Points,70,John Deere Clas,2
353,0,01960,Don Pooley,70,Tucson/Tucson N,2
353,0,24138,Ian Poulter,70,FUNAI-Disney/Pa,1
353,0,24389,Jean-Francois Remesy,70,PGA Championshi,3
353,0,02020,Eduardo Romero,70,PGA Championshi,3
353,0,10649,Tom Scherrer,70,Booz Allen/TPC,1
353,0,22019,Victor Schwamkrug,70,Shell Houston/R,2
353,0,23034,Brent Schwarzrock,70,HP Classic/Engl,2
353,0,02110,Jerry Smith,70,Milwaukee/Brown,2
353,0,12663,Phil Tataurangi,70,Buick Champ/TPC,2
353,0,02229,Brett Upper,70,Tucson/Tucson N,2
353,0,12755,Vance Veazey,70,FedEx St. Jude/,2
353,0,27095,Nick Watney,70,AT&T Pebble/Peb,1
353,0,02256,Tom Watson,70,Bay Hill Invita,1
353,0,27730,Eli Zackheim,70,Buick Champ/TPC,1
405,0,01006,John Adams,71,B.C. Open/En-Jo,1
405,0,21406,Carl Alexander,71,Buick Classic/W,2
405,0,21581,Dirk Ayers,71,Bell Canadian/G,2
405,0,07003,David Berganio Jr.,71,Nissan Open/Riv,2
405,0,08191,Paul Broadhurst,71,The Open/Royal,1
405,0,10917,David Church,71,HP Classic/Engl,1
405,0,10909,Rett Crowder,71,So. Farm Bureau,1
405,0,23501,Cameron Doan,71,EDS B. Nelson/C,1
405,0,23125,Brad Elder,71,EDS B. Nelson/T,1
405,0,22379,Mark Foster,71,The Open/Royal,1
405,0,20473,Ignacio Garrido,71,The Open/Royal,1
405,0,27901,Quinn Griffing,71,PGA Championshi,2
405,0,21907,Matthew Hazelden,71,The Open/Royal,2
405,0,01510,Nolan Henke,71,B.C. Open/En-Jo,2
405,0,25444,Justin Hicks,71,U.S. Open Champ,2
405,0,10962,Bradley Hughes,71,Buick Champ/TPC,2
405,0,23725,Brendan Jones,71,The Open/Royal,1
405,0,01633,Tom Kite,71,U.S. Open Champ,2
405,0,01639,Kenny Knox,71,B.C. Open/En-Jo,2
405,0,25722,William Link IV,71,B.C. Open/En-Jo,1
405,0,24940,Edward Loar,71,Shell Houston/R,2
405,0,01825,Kris Moe,71,AT&T Pebble/Pop,1
405,0,06052,Andy Morse,71,Honda Classic/C,1
405,0,01869,Jack Nicklaus,71,Memorial Tourna,4
405,0,24491,Michael Pearson,71,HP Classic/Engl,2
405,0,10960,Del Ponchock,71,Booz Allen/TPC,2
405,0,25692,Akio Sadakata,71,B.C. Open/En-Jo,1
405,0,27128,Matt Seppanen,71,Buick Open/Warw,2
405,0,06655,Geoffrey Sisk,71,U.S. Open Champ,3
405,0,11011,Mike Sposa,71,B.C. Open/En-Jo,1
405,0,02166,Chip Sullivan,71,PGA Championshi,4
405,0,02167,Mike Sullivan,71,B.C. Open/En-Jo,2
405,0,27592,Steven Tate,71,FBR Open/TPC Sc,1
405,0,27821,Steven Tiley,71,The Open/Royal,1
405,0,25522,Sean Whiffin,71,The Open/Royal,3
405,0,24663,Y.E. Yang,71,WGC-Am Express/,3
441,0,07781,Ty Armstrong,72,Shell Houston/R,2
441,0,05014,Mike Austin,72,Buick Open/Warw,2
441,0,23048,Eric Axley,72,U.S. Open Champ,1
441,0,27624,Benoit Beisser,72,Tucson/Tucson N,1
441,0,06535,John Bermel,72,John Deere Clas,1
441,0,01086,Roy Biancalana,72,PGA Championshi,2
441,0,07309,George Bryan,72,MCI Heritage/Ha,2
441,0,25867,Steve Burns,72,Ford Champ/Dora,1
441,0,27629,Jonathan Cheetham,72,The Open/Royal,1
441,0,25762,Dennis Colligan,72,B.C. Open/En-Jo,1
441,0,26488,Andy Crain,72,Wachovia Champ/,2
441,0,01284,Mike Donald,72,B.C. Open/En-Jo,2
441,0,01346,Ed Fiori,72,Bob Hope Chrysl,2
441,0,01358,Bob Ford,72,Ford Champ/Dora,2
441,0,25052,Derek Gillespie,72,Bell Canadian/G,2
441,0,12751,Todd Gleaton,72,Honda Classic/C,2
441,0,01458,Jerry Haas,72,Wachovia Champ/,2
441,0,27596,Chris Heintz,72,Buick Invitatio,1
441,0,25836,Barry Hume,72,The Open/Royal,1
441,0,10821,Toshi Izawa,72,U.S. Open Champ,1
441,0,20832,Raphael Jacquelin,72,PGA Championshi,2
441,0,01624,Darrell Kestner,72,Buick Classic/W,2
