RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,20766,Padraig Harrington,43.56,392,900
2,0,23718,Nathan Green,43.33,741,1710
3,0,20850,Daniel Chopra,43.17,645,1494
4,0,25190,Jeff Quinney,42.15,660,1566
5,0,27060,John Mallinger,42.11,720,1710
6,0,01928,Corey Pavin,42.03,522,1242
7,0,22371,Aaron Baddeley,41.93,551,1314
8,0,20098,Stuart Appleby,41.80,632,1512
9,0,25396,Kevin Na,41.70,728,1746
10,0,23157,Richard Johnson,41.34,573,1386
11,0,21350,Ryuji Imada,41.32,595,1440
12,0,25562,Andres Romero,41.21,497,1206
13,0,01941,Tom Pernice Jr.,40.87,765,1872
14,0,26596,Ryan Moore,40.74,528,1296
15,0,01707,Steve Lowery,40.62,541,1332
16,0,10423,Mike Weir,40.61,636,1566
17,0,01810,Phil Mickelson,40.60,570,1404
18,0,23135,Tim Clark,40.51,649,1602
19,0,12660,Jesper Parnevik,40.34,639,1584
20,0,23048,Eric Axley,40.31,820,2034
20,0,23541,Ben Crane,40.31,624,1548
20,0,21731,Freddie Jacobson,40.31,566,1404
23,0,25345,Carl Pettersson,40.25,797,1980
23,0,24138,Ian Poulter,40.25,355,882
25,0,23325,Vaughn Taylor,40.24,746,1854
26,0,21753,Brian Davis,40.17,781,1944
27,0,22348,Nick O'Hern,40.14,578,1440
28,0,10505,Shane Bertsch,40.10,693,1728
29,0,29718,Anthony Kim,40.05,584,1458
29,0,06527,Steve Stricker,40.05,519,1296
31,0,20104,Ken Duke,39.99,835,2088
32,0,19846,Brian Gay,39.76,730,1836
33,0,24925,Jonathan Byrd,39.74,608,1530
34,0,27770,Camilo Villegas,39.67,557,1404
35,0,02223,Bob Tway,39.60,499,1260
36,0,10860,Justin Leonard,39.59,677,1710
37,0,22046,Geoff Ogilvy,39.58,456,1152
38,0,11032,Frank Lickliter II,39.56,762,1926
39,0,27141,J.B. Holmes,39.54,605,1530
40,0,07457,Steve Flesch,39.53,676,1710
41,0,21949,Joe Ogilvie,39.39,709,1800
42,0,20157,Retief Goosen,39.37,411,1044
43,0,10585,Scott McCarron,39.24,445,1134
44,0,27649,Brandt Snedeker,39.22,593,1512
45,0,06643,Paul Goydos,39.17,550,1404
46,0,21878,Mark Wilson,39.15,754,1926
47,0,08537,J.P. Hayes,39.14,472,1206
48,0,26668,Marc Turnesa,39.08,612,1566
49,0,28089,Jason Day,38.96,568,1458
50,0,20160,Charlie Wi,38.95,680,1746
51,0,12782,Tim Herron,38.83,678,1746
52,0,06575,Dudley Hart,38.74,516,1332
53,0,22913,John Rollins,38.71,655,1692
54,0,26300,Matt Jones,38.60,660,1710
55,0,25720,Chad Collins,38.58,500,1296
56,0,23497,Tag Ridings,38.57,611,1584
57,0,06251,Chris DiMarco,38.51,603,1566
58,0,20229,Stewart Cink,38.48,561,1458
59,0,06522,Ernie Els,38.44,346,900
60,0,02239,Scott Verplank,38.41,560,1458
61,0,09011,David Duval,38.34,352,918
62,0,20433,Mark Hensby,38.26,489,1278
63,0,01706,Davis Love III,38.25,537,1404
64,0,24357,K.J. Choi,38.17,481,1260
65,0,01473,Todd Hamilton,38.16,632,1656
66,0,01313,Steve Elkington,38.03,575,1512
67,0,26951,Johnson Wagner,38.02,568,1494
68,0,20572,Rod Pampling,37.99,547,1440
69,0,24449,Parker McLachlin,37.88,600,1584
70,0,22892,Jason Gore,37.83,640,1692
70,0,02206,David Toms,37.83,463,1224
