RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,20098,Stuart Appleby,44.19,175,396
2,0,01928,Corey Pavin,44.17,159,360
3,0,07457,Steve Flesch,43.87,229,522
4,0,20766,Padraig Harrington,43.25,109,252
5,0,23135,Tim Clark,42.95,201,468
6,0,23157,Richard Johnson,42.53,222,522
7,0,01313,Steve Elkington,42.51,176,414
8,0,25190,Jeff Quinney,42.31,198,468
9,0,20850,Daniel Chopra,42.09,197,468
10,0,27060,John Mallinger,41.88,196,468
11,0,25396,Kevin Na,41.87,211,504
12,0,01810,Phil Mickelson,41.67,150,360
13,0,23718,Nathan Green,41.57,217,522
14,0,25562,Andres Romero,41.52,142,342
15,0,21753,Brian Davis,41.49,239,576
16,0,20433,Mark Hensby,41.44,179,432
17,0,10505,Shane Bertsch,41.27,208,504
18,0,02206,David Toms,41.23,141,342
19,0,01945,Kenny Perry,41.11,185,450
20,0,22371,Aaron Baddeley,41.01,155,378
21,0,21731,Freddie Jacobson,40.97,177,432
22,0,19846,Brian Gay,40.93,221,540
23,0,06575,Dudley Hart,40.91,162,396
24,0,24925,Jonathan Byrd,40.81,191,468
25,0,21878,Mark Wilson,40.80,213,522
26,0,21350,Ryuji Imada,40.74,176,432
27,0,01707,Steve Lowery,40.67,183,450
28,0,24449,Parker McLachlin,40.53,197,486
28,0,20160,Charlie Wi,40.53,197,486
30,0,23541,Ben Crane,40.51,175,432
31,0,26300,Matt Jones,40.32,225,558
32,0,26695,Michael Letzig,40.28,203,504
32,0,26596,Ryan Moore,40.28,174,432
32,0,23325,Vaughn Taylor,40.28,232,576
35,0,23497,Tag Ridings,40.23,210,522
36,0,10860,Justin Leonard,40.05,173,432
37,0,11032,Frank Lickliter II,40.00,216,540
38,0,22913,John Rollins,39.88,201,504
39,0,06004,Stephen Ames,39.86,165,414
40,0,21949,Joe Ogilvie,39.85,208,522
41,0,22348,Nick O'Hern,39.81,172,432
42,0,24138,Ian Poulter,39.74,93,234
43,0,20104,Ken Duke,39.73,236,594
44,0,06197,Michael Allen,39.71,193,486
45,0,20378,Mathias Grönberg,39.44,213,540
46,0,06527,Steve Stricker,39.42,149,378
47,0,07547,Craig Kanada,39.39,156,396
48,0,24358,Robert Garrigus,39.30,191,486
49,0,01941,Tom Pernice Jr.,39.26,212,540
50,0,12782,Tim Herron,39.09,197,504
51,0,23778,Brad Adamonis,38.89,196,504
51,0,23048,Eric Axley,38.89,245,630
51,0,27141,J.B. Holmes,38.89,175,450
51,0,10585,Scott McCarron,38.89,154,396
51,0,22046,Geoff Ogilvy,38.89,133,342
51,0,24361,Pat Perez,38.89,182,468
51,0,23788,D.J. Trahan,38.89,189,486
51,0,26668,Marc Turnesa,38.89,203,522
51,0,27770,Camilo Villegas,38.89,147,378
51,0,10423,Mike Weir,38.89,168,432
61,0,28475,Jeff Overton,38.72,223,576
62,0,01724,Jeff Maggert,38.68,181,468
63,0,02239,Scott Verplank,38.65,160,414
64,0,01161,Mark Calcavecchia,38.62,146,378
65,0,27214,Kevin Streelman,38.54,222,576
66,0,06522,Ernie Els,38.52,104,270
67,0,22582,Kyle Thompson,38.46,180,468
68,0,09011,David Duval,38.30,131,342
69,0,27649,Brandt Snedeker,38.22,172,450
70,0,01024,Billy Andrade,38.19,165,432
70,0,12823,Carlos Franco,38.19,165,432
72,0,24357,K.J. Choi,38.06,137,360
73,0,25720,Chad Collins,37.96,164,432
73,0,27120,Troy Matteson,37.96,205,540
75,0,30925,Dustin Johnson,37.90,191,504
75,0,24490,George McNeill,37.90,191,504
75,0,24663,Y.E. Yang,37.90,191,504
78,0,23320,Ryan Palmer,37.88,150,396
79,0,24140,Sean O'Hair,37.78,170,450
