RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,46046,Scottie Scheffler,34.19,923,27
2,0,45486,Joaquin Niemann,34.31,892,26
3,0,27330,Josh Teater,34.40,516,15
4,0,35891,Cameron Smith,34.41,757,22
5,0,33419,Cameron Tringale,34.42,895,26
6,0,32757,Patton Kizzire,34.45,999,29
7,0,35450,Patrick Cantlay,34.50,759,22
7,0,46970,Jon Rahm,34.50,690,20
9,0,33141,Keegan Bradley,34.58,899,26
10,0,28252,Seamus Power,34.59,588,17
11,0,50525,Collin Morikawa,34.62,727,21
12,0,34098,Russell Henley,34.63,831,24
13,0,33448,Justin Thomas,34.64,762,22
14,0,46402,Talor Gooch,34.65,901,26
14,0,35104,Tom Lewis,34.65,901,26
16,0,20229,Stewart Cink,34.69,902,26
17,0,27644,Brian Harman,34.70,937,27
18,0,39971,Sungjae Im,34.73,1146,33
18,0,26851,Marc Leishman,34.73,764,22
20,0,26329,Louis Oosthuizen,34.74,660,19
21,0,34046,Jordan Spieth,34.75,834,24
22,0,30944,Jason Kokrak,34.76,869,25
23,0,52375,Doug Ghim,34.77,904,26
23,0,27649,Brandt Snedeker,34.77,904,26
25,0,28775,Nate Lashley,34.79,835,24
25,0,31560,Brian Stuard,34.79,1148,33
27,0,30110,Kyle Stanley,34.81,940,27
28,0,48119,Ben Taylor,34.82,592,17
29,0,27129,Luke List,34.83,1045,30
30,0,48822,Sebastián Muñoz,34.84,1080,31
31,0,36689,Brooks Koepka,34.85,697,20
31,0,48081,Xander Schauffele,34.85,697,20
33,0,26300,Matt Jones,34.86,1011,29
33,0,37455,Si Woo Kim,34.86,1011,29
33,0,34360,Patrick Reed,34.86,767,22
36,0,30926,Chris Kirk,34.88,872,25
36,0,39324,J.J. Spaun,34.88,837,24
38,0,25364,Paul Casey,34.89,663,19
38,0,24502,Adam Scott,34.89,663,19
40,0,47959,Bryson DeChambeau,34.90,733,21
40,0,29535,Brice Garnett,34.90,1012,29
40,0,24361,Pat Perez,34.90,1047,30
43,0,21209,Sergio Garcia,34.91,803,23
43,0,49298,Kramer Hickok,34.91,803,23
43,0,46717,Viktor Hovland,34.91,768,22
46,0,45526,Abraham Ancer,34.92,908,26
47,0,27554,Scott Harrington,34.93,978,28
47,0,37189,Harold Varner III,34.93,943,27
49,0,28237,Rory McIlroy,34.95,699,20
50,0,25493,Nick Taylor,34.96,944,27
51,0,36801,Mark Hubbard,34.97,1049,30
51,0,49960,Sepp Straka,34.97,1049,30
53,0,34563,Chesson Hadley,35.00,875,25
53,0,35532,Tom Hoge,35.00,1120,32
53,0,33122,Russell Knox,35.00,1050,30
53,0,31420,Anirban Lahiri,35.00,770,22
53,0,33413,Ben Martin,35.00,560,16
58,0,34076,Joel Dahmen,35.04,876,25
59,0,33410,Andrew Landry,35.05,771,22
59,0,29221,Webb Simpson,35.05,701,20
59,0,32150,Michael Thompson,35.05,771,22
62,0,19803,Ryan Armour,35.07,947,27
62,0,39997,Corey Conners,35.07,982,28
62,0,33490,Bo Hoag,35.07,1052,30
62,0,35506,Mackenzie Hughes,35.07,947,27
62,0,27214,Kevin Streelman,35.07,982,28
67,0,32816,Satoshi Kodaira,35.08,912,26
67,0,23621,Rory Sabbatini,35.08,877,25
69,0,33204,Shane Lowry,35.10,702,20
70,0,49771,J.T. Poston,35.11,983,28
71,0,29908,C.T. Pan,35.12,913,26
72,0,47504,Sam Burns,35.13,843,24
72,0,32102,Rickie Fowler,35.13,843,24
72,0,29478,Kevin Kisner,35.13,843,24
75,0,32333,Kevin Tway,35.14,773,22
76,0,30925,Dustin Johnson,35.15,703,20
77,0,34099,Harris English,35.16,879,25
77,0,47347,Adam Schenk,35.16,1090,31
77,0,30692,Scott Stallings,35.16,879,25
77,0,27064,Jhonattan Vegas,35.16,879,25
81,0,27141,J.B. Holmes,35.17,633,18
81,0,47128,Richy Werenski,35.17,1020,29
83,0,48045,Michael Gellerman,35.18,598,17
84,0,33667,Carlos Ortiz,35.19,950,27
84,0,26331,Charl Schwartzel,35.19,915,26
86,0,22371,Aaron Baddeley,35.20,704,20
86,0,24138,Ian Poulter,35.20,704,20
86,0,27770,Camilo Villegas,35.20,880,25
86,0,51894,Vince Whaley,35.20,880,25
90,0,40098,Matt Fitzpatrick,35.21,669,19
90,0,25818,Scott Piercy,35.21,845,24
90,0,40006,Erik van Rooyen,35.21,845,24
93,0,29420,Billy Horschel,35.22,810,23
94,0,40026,Daniel Berger,35.23,775,22
94,0,23788,D.J. Trahan,35.23,775,22
96,0,31646,Emiliano Grillo,35.24,1022,29
96,0,53165,Doc Redman,35.24,881,25
96,0,34264,Hudson Swafford,35.24,1022,29
99,0,24357,K.J. Choi,35.25,705,20
100,0,49766,Hank Lebioda,35.26,811,23
100,0,49964,Aaron Wise,35.26,811,23
102,0,47993,Denny McCarthy,35.27,1058,30
102,0,36699,Patrick Rodgers,35.27,1164,33
104,0,34466,Peter Malnati,35.28,1023,29
105,0,25686,Jason Dufner,35.29,988,28
106,0,33404,Chris Baker,35.30,706,20
106,0,32070,Rafael Campos,35.30,812,23
108,0,28679,Fabián Gómez,35.32,777,22
108,0,23325,Vaughn Taylor,35.32,989,28
110,0,26758,David Hearn,35.35,813,23
111,0,34255,Joseph Bramlett,35.36,884,25
111,0,29479,Scott Brown,35.36,990,28
111,0,22056,Cameron Percy,35.36,884,25
114,0,33120,Mark Anderson,35.37,672,19
114,0,46435,Austin Cook,35.37,955,27
114,0,32662,Michael Gligic,35.37,955,27
114,0,35310,Lanto Griffin,35.37,955,27
114,0,34431,Robert Streb,35.37,955,27
119,0,56762,Will Gordon,35.38,1026,29
119,0,27936,Martin Laird,35.38,920,26
119,0,22405,Justin Rose,35.38,566,16
119,0,39953,Chase Seiffert,35.38,920,26
123,0,27942,Rob Oppenheim,35.40,885,25
123,0,34256,Andrew Putnam,35.40,1062,30
123,0,37275,Sam Ryder,35.40,1062,30
126,0,25900,Lucas Glover,35.41,1027,29
127,0,45157,Cam Davis,35.42,921,26
127,0,24140,Sean O'Hair,35.42,673,19
129,0,26476,Chez Reavie,35.43,992,28
130,0,20396,Lee Westwood,35.44,638,18
