RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,29479,Scott Brown,100.0,1
1,0,32070,Rafael Campos,100.0,2
1,0,25364,Paul Casey,100.0,4
1,0,46435,Austin Cook,100.0,1
1,0,19846,Brian Gay,100.0,1
1,0,32662,Michael Gligic,100.0,1
1,0,25900,Lucas Glover,100.0,2
1,0,34363,Tyrrell Hatton,100.0,2
1,0,33597,Harry Higgs,100.0,1
1,0,36689,Brooks Koepka,100.0,4
1,0,31420,Anirban Lahiri,100.0,2
1,0,27936,Martin Laird,100.0,1
1,0,33410,Andrew Landry,100.0,1
1,0,28775,Nate Lashley,100.0,2
1,0,49766,Hank Lebioda,100.0,1
1,0,26851,Marc Leishman,100.0,3
1,0,47993,Denny McCarthy,100.0,1
1,0,01810,Phil Mickelson,100.0,1
1,0,34213,Grayson Murray,100.0,1
1,0,23320,Ryan Palmer,100.0,4
1,0,29908,C.T. Pan,100.0,1
1,0,34256,Andrew Putnam,100.0,2
1,0,48081,Xander Schauffele,100.0,7
1,0,26331,Charl Schwartzel,100.0,3
1,0,29518,Brendan Steele,100.0,2
1,0,23623,Bo Van Pelt,100.0,1
1,0,20396,Lee Westwood,100.0,2
1,0,51894,Vince Whaley,100.0,1
29,0,25396,Kevin Na,80.0,4
30,0,34046,Jordan Spieth,77.8,7
31,0,29974,Branden Grace,75.0,3
31,0,27064,Jhonattan Vegas,75.0,3
33,0,46970,Jon Rahm,72.7,8
34,0,26329,Louis Oosthuizen,71.4,5
34,0,35891,Cameron Smith,71.4,5
36,0,45157,Cam Davis,66.7,2
36,0,34099,Harris English,66.7,4
36,0,29970,Dylan Frittelli,66.7,2
36,0,35506,Mackenzie Hughes,66.7,2
36,0,29478,Kevin Kisner,66.7,2
36,0,35449,Adam Long,66.7,2
36,0,40042,Tyler McCumber,66.7,2
36,0,32640,Troy Merritt,66.7,2
36,0,39546,Keith Mitchell,66.7,2
36,0,48822,Sebastián Muñoz,66.7,4
36,0,49771,J.T. Poston,66.7,2
36,0,53165,Doc Redman,66.7,2
36,0,33448,Justin Thomas,66.7,6
36,0,48887,Matt Wallace,66.7,2
36,0,56278,Matthew Wolff,66.7,2
