RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01527,Scott Hoch,12,4
1,0,01887,Mark O'Meara,12,12
3,0,01306,David Edwards,11,3
3,0,01690,Bruce Lietzke,11,3
3,0,01783,Mark McCumber,11,0
3,0,01925,Jerry Pate,11,0
7,0,01226,Fred Couples,10,4
7,0,01378,David Frost,10,4
7,0,01928,Corey Pavin,10,3
7,0,01996,Mike Reid,10,3
7,0,02049,Gene Sauers,10,3
7,0,02090,Tom Sieckmann,10,1
7,0,02106,Chris Smith,10,10
7,0,08793,Tiger Woods,10,10
15,0,01024,Billy Andrade,9,3
15,0,01143,Brad Bryant,9,4
15,0,01161,Mark Calcavecchia,9,9
15,0,20229,Stewart Cink,9,5
15,0,01201,Lennie Clements,9,3
15,0,01381,Fred Funk,9,3
15,0,01457,Jay Haas,9,3
15,0,01706,Davis Love III,9,5
15,0,01771,Blaine McCallister,9,2
15,0,01837,Gil Morgan,9,0
15,0,01876,Greg Norman,9,5
15,0,01943,Chris Perry,9,5
15,0,02010,Loren Roberts,9,9
15,0,02146,Payne Stewart,9,3
15,0,02214,Kirk Triplett,9,4
15,0,02223,Bob Tway,9,9
15,0,02239,Scott Verplank,9,6
32,0,01006,John Adams,8,6
32,0,01042,Paul Azinger,8,4
32,0,01049,Ian Baker-Finch,8,0
32,0,01068,Andy Bean,8,3
32,0,01129,Bill Britton,8,0
32,0,01162,Rex Caldwell,8,0
32,0,01197,Bobby Clampett,8,2
32,0,01203,Russ Cochran,8,5
32,0,01219,John Cook,8,6
32,0,10809,Jim Furyk,8,3
32,0,01414,Bob Gilder,8,1
32,0,01443,Hubert Green,8,2
32,0,01444,Ken Green,8,2
32,0,01475,Donnie Hammond,8,3
32,0,06575,Dudley Hart,8,8
32,0,01499,Mark Hayes,8,0
32,0,01507,Webb Heintzelman,8,0
32,0,01549,Mike Hulbert,8,5
32,0,01553,John Huston,8,4
32,0,01559,Hale Irwin,8,0
32,0,01599,Steve Jones,8,8
32,0,01633,Tom Kite,8,4
32,0,01677,Tom Lehman,8,8
32,0,01823,Larry Mize,8,4
32,0,01935,Calvin Peete,8,0
32,0,01938,David Peoples,8,2
32,0,01945,Kenny Perry,8,7
32,0,01968,Nick Price,8,6
32,0,02104,Jeff Sluman,8,4
32,0,02133,Craig Stadler,8,5
32,0,02159,Curtis Strange,8,3
32,0,02201,Jim Thorpe,8,3
32,0,02241,Bobby Wadkins,8,4
32,0,02267,D.A. Weibring,8,3
32,0,02303,Robert Wrenn,8,0
67,0,06124,Patrick Burke,7,3
67,0,01157,Tom Byrum,7,5
67,0,01242,Rod Curl,7,0
67,0,06522,Ernie Els,7,7
67,0,01320,Bob Estes,7,5
67,0,01330,David Feherty,7,0
67,0,01385,Jim Gallagher Jr.,7,3
67,0,12645,Brent Geiberger,7,7
67,0,01408,Kelly Gibson,7,4
67,0,01468,Gary Hallberg,7,2
67,0,01522,Lon Hinkle,7,2
67,0,01569,Peter Jacobsen,7,3
67,0,01607,Brian Kamm,7,0
67,0,01639,Kenny Knox,7,0
67,0,01641,Gary Koch,7,2
67,0,01666,Bernhard Langer,7,1
67,0,01682,Wayne Levi,7,7
67,0,01717,Sandy Lyle,7,3
67,0,01723,Andrew Magee,7,5
67,0,01724,Jeff Maggert,7,4
67,0,01725,John Mahaffey,7,1
67,0,01736,Roger Maltbie,7,0
67,0,01810,Phil Mickelson,7,4
67,0,01864,Larry Nelson,7,3
67,0,01960,Don Pooley,7,7
67,0,01971,Dillard Pruitt,7,0
67,0,01998,Jack Renner,7,0
67,0,02023,Clarence Rose,7,2
67,0,02094,Tony Sills,7,0
67,0,02099,Scott Simpson,7,3
67,0,06567,Vijay Singh,7,2
67,0,02131,Mike Springer,7,7
67,0,08375,Paul Stankowski,7,4
67,0,07101,Dave Stockton Jr.,7,2
67,0,02185,Lance Ten Broeck,7,0
67,0,02213,Lee Trevino,7,0
67,0,02225,Howard Twitty,7,1
67,0,02242,Lanny Wadkins,7,3
67,0,02245,Grant Waite,7,7
67,0,02246,Duffy Waldorf,7,3
67,0,02256,Tom Watson,7,4
67,0,02321,Fuzzy Zoeller,7,2
67,0,02322,Richard Zokol,7,3
110,0,01014,Fulton Allem,6,3
110,0,01035,Tommy Armour III,6,6
110,0,07867,Woody Austin,6,5
110,0,01060,Dave Barr,6,1
110,0,01072,Chip Beck,6,1
110,0,01093,Ronnie Black,6,3
110,0,01096,Phil Blackmar,6,3
110,0,01098,Jay Don Blake,6,3
110,0,01132,Mark Brooks,6,3
110,0,01142,Bart Bryant,6,0
110,0,01150,George Burns,6,1
110,0,01156,Curt Byrum,6,2
110,0,01200,Keith Clearwater,6,3
110,0,01205,Jim Colbert,6,0
110,0,19881,Robert Damron,6,6
110,0,06034,Marco Dawson,6,3
110,0,01261,Jay Delsing,6,2
110,0,09011,David Duval,6,6
110,0,01305,Danny Edwards,6,0
110,0,01310,Dave Eichelberger,6,0
110,0,01313,Steve Elkington,6,4
110,0,01331,Rick Fehr,6,4
110,0,01346,Ed Fiori,6,2
110,0,01353,Bruce Fleisher,6,6
110,0,01361,Dan Forsman,6,6
110,0,01418,Bill Glasson,6,6
110,0,01469,Dan Halldorson,6,0
110,0,01495,Morris Hatalsky,6,0
110,0,01501,Vance Heafner,6,0
110,0,08337,Mike Heinen,6,2
110,0,01510,Nolan Henke,6,3
110,0,01556,Joe Inman,6,0
110,0,01557,John Inman,6,0
110,0,01571,Barry Jaeckel,6,1
110,0,01577,Lee Janzen,6,3
110,0,01578,Tom Jenkins,6,0
110,0,01604,Steve Jurgensen,6,3
110,0,01619,Skip Kendall,6,5
110,0,06012,Greg Kraft,6,3
110,0,11032,Frank Lickliter II,6,4
110,0,01701,Bob Lohr,6,1
110,0,01707,Steve Lowery,6,4
110,0,01748,Doug Martin,6,4
110,0,01766,Billy Mayfair,6,2
110,0,06090,Jim McGovern,6,3
110,0,01797,Rocco Mediate,6,3
110,0,01815,Johnny Miller,6,0
110,0,01877,Tim Norris,6,0
110,0,01891,David Ogrin,6,6
110,0,01920,Craig Parry,6,6
110,0,01926,Steve Pate,6,3
110,0,01949,Mark Pfeil,6,3
110,0,01958,Dan Pohl,6,1
110,0,01984,Sam Randolph,6,1
110,0,02008,Lee Rinker,6,5
110,0,02016,Bill Rogers,6,0
110,0,02033,Dave Rummells,6,3
110,0,02041,Bill Sander,6,0
110,0,02067,Ted Schulz,6,0
110,0,02100,Tim Simpson,6,2
110,0,02101,Joey Sindelar,6,2
110,0,06527,Steve Stricker,6,4
110,0,02170,Hal Sutton,6,5
110,0,12663,Phil Tataurangi,6,6
110,0,02186,Brian Tennyson,6,0
110,0,02195,Leonard Thompson,6,0
110,0,02206,David Toms,6,6
110,0,02218,Ted Tryba,6,6
110,0,02244,Fred Wadsworth,6,1
110,0,02255,Denis Watson,6,0
110,0,02279,Mark Wiebe,6,5
110,0,02294,Willie Wood,6,2
182,0,01030,Isao Aoki,5,0
182,0,01040,Emlyn Aubrey,5,4
182,0,01051,Seve Ballesteros,5,0
182,0,06214,Guy Boros,5,4
182,0,01114,Bob Boyd,5,0
182,0,01116,Michael Bradley,5,4
182,0,10569,Mike Brisky,5,5
182,0,01133,Billy Ray Brown,5,4
182,0,01135,Ken Brown,5,0
182,0,06809,Bob Burns,5,0
182,0,01158,George Cadle,5,0
182,0,01175,Jim Carter,5,3
182,0,01185,Brandel Chamblee,5,4
182,0,01196,Brian Claar,5,3
182,0,01214,Frank Conner,5,0
182,0,01235,Ben Crenshaw,5,2
182,0,01249,John Daly,5,3
182,0,01266,Clark Dennis,5,0
182,0,01268,Jim Dent,5,0
182,0,01284,Mike Donald,5,2
182,0,01288,Ed Dougherty,5,2
182,0,01307,Joel Edwards,5,3
182,0,01312,Lee Elder,5,0
182,0,01323,Brad Fabel,5,5
182,0,01326,Nick Faldo,5,3
182,0,01329,Brad Faxon,5,4
182,0,01334,Keith Fergus,5,2
182,0,01355,Raymond Floyd,5,1
182,0,01374,Robin Freeman,5,3
182,0,01388,Robert Gamez,5,4
182,0,06643,Paul Goydos,5,4
182,0,01435,Wayne Grady,5,0
182,0,01436,David Graham,5,0
182,0,08537,J.P. Hayes,5,5
182,0,01550,Ed Humenik,5,0
182,0,06315,Pete Jordan,5,3
182,0,01648,Billy Kratzert,5,0
182,0,10860,Justin Leonard,5,5
182,0,08547,John Maginnes,5,3
182,0,10585,Scott McCarron,5,5
182,0,01790,Pat McGowan,5,0
182,0,01796,Mark McNulty,5,1
182,0,01799,Steve Melnyk,5,0
182,0,01846,Jodie Mudd,5,0
182,0,01851,Bob Murphy,5,0
182,0,06140,Sean Murphy,5,1
182,0,01858,Tommy Nakajima,5,0
182,0,01884,Mac O'Grady,5,2
182,0,01890,Brett Ogle,5,0
182,0,01905,Joe Ozaki,5,3
182,0,12660,Jesper Parnevik,5,5
182,0,20095,Carl Paulson,5,0
182,0,01964,Greg Powers,5,0
182,0,01975,Tom Purtzer,5,4
182,0,06657,Steve Rintoul,5,1
182,0,02083,Tom Shaw,5,0
182,0,02084,Bob Shearer,5,0
182,0,02095,Larry Silveira,5,2
182,0,02098,Jim Simons,5,0
182,0,06132,Sonny Skinner,5,3
182,0,02111,Mike Smith,5,1
182,0,02118,J.C. Snead,5,0
182,0,02160,Ron Streck,5,0
182,0,02167,Mike Sullivan,5,3
182,0,02180,Harry Taylor,5,0
182,0,02190,Doug Tewell,5,2
182,0,02196,Robert Thompson,5,0
182,0,06613,Tommy Tolles,5,5
182,0,02217,Dennis Trixler,5,0
182,0,02224,Greg Twiggs,5,1
182,0,02230,Stan Utley,5,1
182,0,02257,Brian Watts,5,1
182,0,02268,Tom Weiskopf,5,0
255,0,20051,Joe Acosta Jr.,4,1
255,0,06197,Michael Allen,4,0
255,0,20098,Stuart Appleby,4,3
255,0,01039,Perry Arthur,4,1
255,0,01078,Jim Benepe,4,0
255,0,10505,Shane Bertsch,4,2
255,0,07363,Craig Bowden,4,4
255,0,01139,Olin Browne,4,4
255,0,10837,Kevin Burton,4,4
255,0,12826,Paul Claxton,4,4
255,0,10195,Tim Conley,4,0
255,0,08931,Glen Day,4,3
255,0,01269,Bruce Devlin,4,0
255,0,01275,Terry Diehl,4,0
255,0,06251,Chris DiMarco,4,0
255,0,01282,Trevor Dodds,4,0
255,0,07267,Allen Doyle,4,3
255,0,01303,Bob Eastwood,4,0
255,0,01316,Gene Elliott,4,0
255,0,01342,Forrest Fezler,4,0
255,0,06064,Jeff Gallagher,4,1
255,0,01390,Buddy Gardner,4,0
255,0,01412,Gibby Gilbert,4,0
255,0,12626,Joey Gullion,4,0
255,0,06044,Scott Gump,4,4
255,0,01462,Joe Hager,4,0
255,0,01477,Phillip Hancock,4,0
255,0,01487,Jeff Hart,4,2
255,0,06617,Brian Henninger,4,3
255,0,12782,Tim Herron,4,4
255,0,01529,Mike Holland,4,0
255,0,01533,P.H. Horgan III,4,3
255,0,01576,Don January,4,0
255,0,08265,Eric Johnson,4,4
255,0,01610,Yoshinori Kaneko,4,2
255,0,20094,Jonathan Kaye,4,1
255,0,08075,Jerry Kelly,4,3
255,0,01659,Massy Kuramoto,4,0
255,0,06128,Steve Lamontagne,4,0
255,0,06332,Neal Lancaster,4,3
255,0,12389,Barry Lane,4,0
255,0,08277,Greg Lesher,4,0
255,0,01715,Mark Lye,4,0
255,0,12680,Shigeki Maruyama,4,4
255,0,01755,Dick Mast,4,1
255,0,01761,Len Mattiace,4,3
255,0,01768,John Mazza,4,0
255,0,01779,Gary McCord,4,1
255,0,01782,Mike McCullough,4,0
255,0,01786,Jerry McGee,4,0
255,0,01814,Allen Miller,4,0
