RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,24925,Jonathan Byrd,69.66%,101,145
2,0,46046,Scottie Scheffler,67.54%,77,114
3,0,20229,Stewart Cink,67.50%,108,160
4,0,22371,Aaron Baddeley,66.33%,130,196
5,0,52375,Doug Ghim,66.29%,118,178
6,0,30927,Brendon Todd,65.92%,147,223
7,0,36724,Augusto Núñez,65.27%,109,167
8,0,34098,Russell Henley,64.93%,87,134
9,0,22056,Cameron Percy,64.79%,92,142
10,0,30692,Scott Stallings,64.12%,84,131
11,0,50188,S.H. Kim,64.09%,191,298
12,0,40098,Matt Fitzpatrick,64.05%,98,153
13,0,27644,Brian Harman,64.00%,96,150
14,0,32839,Hideki Matsuyama,63.58%,103,162
15,0,33948,Byeong Hun An,63.44%,144,227
16,0,39977,Max Homa,63.41%,104,164
16,0,37455,Si Woo Kim,63.41%,104,164
18,0,27963,Chris Stroud,63.08%,82,130
19,0,30926,Chris Kirk,62.75%,96,153
20,0,32816,Satoshi Kodaira,62.70%,79,126
21,0,30163,Henrik Norlander,62.57%,117,187
22,0,24140,Sean O'Hair,62.50%,80,128
23,0,51997,Andrew Novak,62.10%,154,248
24,0,48887,Matt Wallace,61.90%,117,189
25,0,30911,Tommy Fleetwood,61.81%,89,144
26,0,33653,Thomas Detry,61.43%,129,210
27,0,23108,Matt Kuchar,61.38%,116,189
28,0,47591,Eric Cole,61.11%,176,288
29,0,33410,Andrew Landry,60.82%,118,194
30,0,46435,Austin Cook,60.80%,121,199
31,0,59018,Ryan Gerard,60.69%,105,173
32,0,35450,Patrick Cantlay,60.53%,69,114
33,0,49766,Hank Lebioda,60.45%,81,134
33,0,47993,Denny McCarthy,60.45%,107,177
35,0,26596,Ryan Moore,60.38%,96,159
36,0,46717,Viktor Hovland,60.34%,105,174
37,0,35617,Martin Trainer,60.26%,94,156
38,0,31560,Brian Stuard,60.23%,106,176
39,0,31202,William McGirt,60.19%,65,108
40,0,39954,Cody Gribble,60.11%,107,178
41,0,39324,J.J. Spaun,60.10%,116,193
42,0,45522,Christiaan Bezuidenhout,60.00%,96,160
42,0,33399,Adam Hadwin,60.00%,93,155
42,0,36799,Stephan Jaeger,60.00%,135,225
45,0,35901,Paul Haley II,59.73%,132,221
46,0,39058,Lucas Herbert,59.71%,83,139
47,0,34256,Andrew Putnam,59.48%,91,153
48,0,36801,Mark Hubbard,59.41%,142,239
49,0,22405,Justin Rose,59.40%,79,133
50,0,32102,Rickie Fowler,59.32%,105,177
51,0,25900,Lucas Glover,59.28%,115,194
52,0,29535,Brice Garnett,59.09%,104,176
53,0,25632,Jimmy Walker,59.05%,124,210
54,0,34099,Harris English,58.88%,116,197
55,0,28237,Rory McIlroy,58.65%,78,133
56,0,25818,Scott Piercy,58.64%,129,220
57,0,48081,Xander Schauffele,58.55%,89,152
58,0,47347,Adam Schenk,58.53%,127,217
59,0,37275,Sam Ryder,58.48%,131,224
60,0,47504,Sam Burns,58.44%,90,154
61,0,47983,Chad Ramey,58.33%,119,204
62,0,47995,Davis Riley,58.30%,130,223
63,0,32640,Troy Merritt,58.25%,113,194
