RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
173,0,24925,Jonathan Byrd,43.68%,38,87,+36.00
174,0,27129,Luke List,43.45%,63,145,+43.00
175,0,52513,Carson Young,43.24%,64,148,+53.00
176,0,48699,Callum Tarren,43.06%,62,144,+51.00
177,0,39058,Lucas Herbert,42.99%,46,107,+46.00
178,0,34431,Robert Streb,42.55%,60,141,+47.00
179,0,52374,Brandon Wu,42.11%,56,133,+48.00
180,0,35617,Martin Trainer,42.00%,42,100,+44.00
181,0,20229,Stewart Cink,41.96%,47,112,+39.00
182,0,24024,Zach Johnson,41.28%,45,109,+50.00
183,0,31323,Gary Woodland,41.13%,51,124,+53.00
184,0,45242,Kevin Yu,41.00%,41,100,+27.00
185,0,52372,Cameron Champ,40.83%,49,120,+46.00
186,0,32662,Michael Gligic,39.83%,47,118,+50.00
187,0,31557,Jim Herman,39.64%,44,111,+53.00
188,0,46414,Aaron Rai,39.07%,59,151,+51.00
189,0,29970,Dylan Frittelli,38.93%,51,131,+59.00
190,0,47995,Davis Riley,38.89%,56,144,+63.00
191,0,37338,Zecheng Dou,36.21%,42,116,+48.00
192,0,51491,Brandon Matthews,34.04%,32,94,+46.00
193,0,32448,James Hahn,31.68%,32,101,+55.00
