RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
31,0,47128,Richy Werenski,50.00%,6,12
48,0,36801,Mark Hubbard,47.37%,9,19
48,0,48119,Ben Taylor,47.37%,9,19
50,0,54628,Lee Hodges,47.06%,8,17
50,0,33410,Andrew Landry,47.06%,8,17
50,0,49947,Taylor Moore,47.06%,8,17
50,0,27349,Alex Noren,47.06%,8,17
54,0,34466,Peter Malnati,46.15%,6,13
54,0,48081,Xander Schauffele,46.15%,6,13
54,0,58967,Trevor Werbylo,46.15%,6,13
57,0,36799,Stephan Jaeger,45.45%,5,11
57,0,37275,Sam Ryder,45.45%,5,11
59,0,12716,Charley Hoffman,44.44%,4,9
60,0,28252,Seamus Power,43.75%,7,16
61,0,50493,Justin Suh,43.48%,10,23
62,0,19803,Ryan Armour,42.86%,6,14
62,0,32757,Patton Kizzire,42.86%,6,14
62,0,47995,Davis Riley,42.86%,3,7
62,0,31323,Gary Woodland,42.86%,3,7
66,0,33597,Harry Higgs,41.67%,5,12
66,0,36871,Matt NeSmith,41.67%,5,12
68,0,34046,Jordan Spieth,41.18%,7,17
69,0,39997,Corey Conners,40.91%,9,22
70,0,51766,Wyndham Clark,40.00%,4,10
70,0,57362,Austin Eckroat,40.00%,6,15
70,0,55182,Tom Kim,40.00%,6,15
70,0,34409,David Lingmerth,40.00%,4,10
70,0,24140,Sean O'Hair,40.00%,2,5
70,0,29908,C.T. Pan,40.00%,2,5
70,0,46970,Jon Rahm,40.00%,4,10
77,0,28775,Nate Lashley,38.89%,7,18
77,0,29289,S.Y. Noh,38.89%,7,18
79,0,47993,Denny McCarthy,38.46%,5,13
79,0,32333,Kevin Tway,38.46%,5,13
81,0,46442,Maverick McNealy,37.50%,6,16
81,0,22056,Cameron Percy,37.50%,3,8
81,0,39335,Kevin Roy,37.50%,3,8
81,0,27963,Chris Stroud,37.50%,3,8
81,0,48887,Matt Wallace,37.50%,3,8
86,0,40098,Matt Fitzpatrick,36.36%,4,11
86,0,34563,Chesson Hadley,36.36%,8,22
86,0,39058,Lucas Herbert,36.36%,4,11
86,0,35449,Adam Long,36.36%,8,22
86,0,34256,Andrew Putnam,36.36%,8,22
86,0,47347,Adam Schenk,36.36%,8,22
92,0,25632,Jimmy Walker,35.29%,6,17
93,0,45522,Christiaan Bezuidenhout,33.33%,5,15
93,0,28420,Ryan Brehm,33.33%,4,12
93,0,35450,Patrick Cantlay,33.33%,3,9
93,0,32366,Kevin Chappell,33.33%,2,6
93,0,46435,Austin Cook,33.33%,2,6
93,0,34076,Joel Dahmen,33.33%,6,18
93,0,37338,Zecheng Dou,33.33%,3,9
93,0,31577,Tano Goya,33.33%,4,12
93,0,30926,Chris Kirk,33.33%,5,15
93,0,32816,Satoshi Kodaira,33.33%,3,9
93,0,23108,Matt Kuchar,33.33%,4,12
93,0,27129,Luke List,33.33%,7,21
93,0,51890,Greyson Sigg,33.33%,5,15
93,0,52411,Kyle Westmoreland,33.33%,5,15
93,0,55454,Carl Yuan,33.33%,3,9
108,0,45609,Tyler Duncan,31.58%,6,19
109,0,49771,J.T. Poston,31.25%,5,16
109,0,48699,Callum Tarren,31.25%,5,16
109,0,25493,Nick Taylor,31.25%,5,16
112,0,25686,Jason Dufner,30.77%,4,13
112,0,32102,Rickie Fowler,30.77%,4,13
112,0,33399,Adam Hadwin,30.77%,4,13
112,0,26596,Ryan Moore,30.77%,4,13
116,0,55708,Hayden Buckley,30.00%,3,10
116,0,49453,Trevor Cone,30.00%,3,10
116,0,35532,Tom Hoge,30.00%,3,10
116,0,39977,Max Homa,30.00%,3,10
116,0,58696,Peter Kuest,30.00%,3,10
116,0,30163,Henrik Norlander,30.00%,3,10
116,0,53165,Doc Redman,30.00%,3,10
123,0,34099,Harris English,29.41%,5,17
123,0,33448,Justin Thomas,29.41%,5,17
125,0,32662,Michael Gligic,28.57%,2,7
125,0,39324,J.J. Spaun,28.57%,4,14
125,0,40006,Erik van Rooyen,28.57%,2,7
128,0,32791,K.H. Lee,27.78%,5,18
128,0,36699,Patrick Rodgers,27.78%,5,18
130,0,59018,Ryan Gerard,27.27%,3,11
130,0,33413,Ben Martin,27.27%,3,11
130,0,51070,Vincent Norrman,27.27%,3,11
130,0,23320,Ryan Palmer,27.27%,3,11
134,0,22371,Aaron Baddeley,26.67%,4,15
134,0,27936,Martin Laird,26.67%,4,15
136,0,54421,Garrick Higgo,26.32%,5,19
136,0,58168,Davis Thompson,26.32%,5,19
138,0,40058,Zac Blair,25.00%,4,16
138,0,52372,Cameron Champ,25.00%,6,24
138,0,29725,Tony Finau,25.00%,2,8
138,0,29970,Dylan Frittelli,25.00%,2,8
138,0,47988,Nick Hardy,25.00%,2,8
138,0,49298,Kramer Hickok,25.00%,3,12
138,0,39971,Sungjae Im,25.00%,3,12
138,0,24024,Zach Johnson,25.00%,3,12
138,0,36326,David Lipsky,25.00%,4,16
138,0,46601,Trey Mullinax,25.00%,3,12
138,0,49960,Sepp Straka,25.00%,2,8
138,0,51634,Sahith Theegala,25.00%,3,12
138,0,35617,Martin Trainer,25.00%,1,4
138,0,27095,Nick Watney,25.00%,2,8
138,0,45242,Kevin Yu,25.00%,2,8
153,0,35506,Mackenzie Hughes,23.53%,4,17
153,0,27214,Kevin Streelman,23.53%,4,17
153,0,40115,Adam Svensson,23.53%,4,17
156,0,47591,Eric Cole,23.08%,3,13
157,0,40250,Taylor Pendrith,22.73%,5,22
158,0,51349,Nico Echavarria,22.22%,2,9
158,0,25900,Lucas Glover,22.22%,2,9
158,0,50525,Collin Morikawa,22.22%,2,9
158,0,46340,Alex Smalley,22.22%,2,9
162,0,33141,Keegan Bradley,20.00%,2,10
162,0,51414,Brent Grant,20.00%,1,5
162,0,34098,Russell Henley,20.00%,2,10
162,0,46414,Aaron Rai,20.00%,5,25
162,0,47983,Chad Ramey,20.00%,3,15
162,0,34610,Matthias Schwab,20.00%,2,10
168,0,31557,Jim Herman,18.18%,2,11
168,0,49766,Hank Lebioda,18.18%,2,11
168,0,55789,Taylor Montgomery,18.18%,4,22
168,0,52513,Carson Young,18.18%,2,11
172,0,56762,Will Gordon,17.39%,4,23
173,0,39067,MJ Daffue,16.67%,2,12
173,0,32640,Troy Merritt,16.67%,1,6
173,0,29221,Webb Simpson,16.67%,1,6
176,0,45157,Cam Davis,15.79%,3,19
177,0,50095,Austin Smotherman,15.38%,2,13
177,0,55893,Sam Stevens,15.38%,2,13
179,0,56630,Akshay Bhatia,14.29%,1,7
179,0,35901,Paul Haley II,14.29%,1,7
181,0,46046,Scottie Scheffler,12.50%,1,8
181,0,24502,Adam Scott,12.50%,1,8
183,0,28237,Rory McIlroy,11.11%,1,9
183,0,52374,Brandon Wu,11.11%,1,9
185,0,51997,Andrew Novak,10.00%,1,10
186,0,34363,Tyrrell Hatton,9.09%,1,11
187,0,32448,James Hahn,7.69%,1,13
188,0,48084,Wesley Bryan,.00%,0,4
188,0,24925,Jonathan Byrd,.00%,0,8
188,0,39954,Cody Gribble,.00%,0,7
188,0,51491,Brandon Matthews,.00%,0,4
188,0,30692,Scott Stallings,.00%,0,10
188,0,57366,Cameron Young,.00%,0,9
